id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-751653,2025-02-19,Vente,348700,6,RUE DES GRANDS PRES,591660000U1977,Maison,174,3.602196,50.325604
2025-752582,2025-03-27,Vente,397500,22,ALL DU HAINAUT,59166000ZA0143,Maison,140,3.601265,50.33441
2025-754419,2025-04-18,Vente,193000,51,RUE HENRI DURRE,591660000U0602,Maison,124,3.602997,50.328946
2025-754613,2025-05-15,Vente,224000,8,RTE NATIONALE,591660000U0464,Maison,104,3.602721,50.329988
2025-754613,2025-05-15,Vente,224000,8,RTE NATIONALE,591660000U0464,Maison,32,3.602721,50.329988
2025-754996,2025-05-26,Vente,190000,3,ALL DES BOULEAUX,591660000U1664,Maison,103,3.600085,50.332527
2025-755564,2025-06-24,Vente,244610,37,RUE DU 11 NOVEMBRE,591660000U1765,Maison,90,3.602309,50.326756
2025-755674,2025-06-10,Vente,97500,59,RTE NATIONALE,591660000U2151,Maison,73,3.604592,50.330035
2025-755674,2025-06-10,Vente,97500,59,RTE NATIONALE,591660000U2151,Maison,47,3.604592,50.330035
2025-755679,2025-06-19,Vente,610000,13,RUE GILBERT PARISSE,591660000U2119,Maison,282,3.600246,50.330392
2025-756779,2025-07-31,Vente,312550,5,RUE GILBERT PARISSE,591660000U0316,Maison,161,3.600627,50.330328
2025-757064,2025-08-04,Vente,190000,16,RUE DES COURTILS,591660000U2068,Maison,83,3.604709,50.331367
2025-758586,2025-09-02,Vente,210000,85,RTE NATIONALE,591660000U2153,Maison,175,3.606513,50.329334
2025-758900,2025-09-30,Vente,75000,47,RUE GILBERT PARISSE,591660000U0284,Maison,73,3.598638,50.331471
2025-760157,2025-10-31,Vente,158000,2,RUE D AULNOY,591660000U0182,Maison,133,3.597753,50.331542
2025-760300,2025-11-20,Vente,275000,28,RUE D AULNOY,591660000U1826,Maison,115,3.59481,50.330029
2025-760300,2025-11-20,Vente,275000,28,RUE D AULNOY,591660000U1826,Maison,115,3.59481,50.330029
2025-762163,2025-12-18,Vente,45000,5,RUE DE LA GARE,591660000U0523,Maison,60,3.607389,50.32885
2025-762196,2025-12-22,Vente,72000,5,RUE DE LA GARE,591660000U0523,Maison,60,3.607389,50.32885
2025-762447,2025-12-22,Vente,217500,51,RUE HENRI DURRE,591660000U0602,Maison,124,3.602997,50.328946
2024-708567,2024-01-25,Vente,371450,34,RUE D AULNOY,591660000U1913,Maison,213,3.594146,50.329594
2024-708951,2024-02-15,Vente,272000,4,ALL DES BOULEAUX,591660000U1661,Maison,125,3.599644,50.33235
2024-712882,2024-06-27,Vente,314600,6,ALL DE LA SAPINIERE,59166000ZA0270,Maison,110,3.60422,50.331861
2024-712892,2024-06-07,Vente,557000,13,RUE GILBERT PARISSE,591660000U2119,Maison,130,3.600246,50.330392
2024-713985,2024-08-01,Vente,117000,107,RTE NATIONALE,591660000U1596,Maison,92,3.60916,50.327755
2024-714105,2024-08-08,Vente,151000,23,VC RES LE VILLAGE,591660000U1514,Maison,98,3.605764,50.327959
2024-714180,2024-07-31,Vente,185000,12,RUE DES COURTILS,591660000U2070,Maison,83,3.604492,50.331229
2024-715209,2024-09-02,Vente,196500,19,VC RES LE VILLAGE,591660000U1511,Maison,84,3.605997,50.328107
2024-715989,2024-09-23,Vente,146250,17,RUE DU 8 MAI 1945,591660000U2094,Maison,64,3.602737,50.329282
2024-716475,2024-10-15,Vente,108000,59,RTE NATIONALE,591660000U0493,Maison,73,,
2024-716475,2024-10-15,Vente,108000,59,RTE NATIONALE,591660000U0493,Maison,47,,
2024-718731,2024-12-26,Vente,77000,41,RUE GILBERT PARISSE,591660000U2146,Maison,69,3.598586,50.331137
2023-785978,2023-01-16,Vente,128000,2,RUE DU 11 NOVEMBRE,591660000U0403,Maison,105,3.602425,50.328931
2023-786163,2023-01-24,Vente,140000,7,VC RES LE VILLAGE,591660000U1503,Maison,84,3.606395,50.328602
2023-786337,2023-02-07,Vente,195000,67,RUE GILBERT PARISSE,591660000U1108,Maison,96,3.597007,50.331886
2023-786984,2023-02-27,Vente,145000,17,RUE DU 8 MAI 1945,591660000U2094,Maison,64,3.602737,50.329282
2023-788774,2023-05-04,Vente,199200,137,RTE NATIONALE,591660000U1698,Maison,109,3.611395,50.326199
2023-788774,2023-05-04,Vente,199200,137,RTE NATIONALE,591660000U1698,Maison,109,3.611395,50.326199
2023-789712,2023-06-06,Vente,238000,95,RTE NATIONALE,591660000U0545,Maison,120,3.608533,50.328182
2023-790407,2023-06-15,Vente,365000,26,RUE D AULNOY,591660000U1825,Maison,130,3.594981,50.330175
2023-790407,2023-06-15,Vente,365000,26,RUE D AULNOY,591660000U1825,Maison,130,3.594981,50.330175
2023-791345,2023-07-24,Vente,343400,73,RUE GILBERT PARISSE,591660000U0201,Maison,139,3.596513,50.33199
2023-791772,2023-08-04,Vente,383527,11,RUE JEAN LAINE,59166000ZA0263,Maison,156,3.600171,50.335169
2023-791997,2023-08-25,Vente,174000,33,RUE DE LA GARE,591660000U0536,Maison,101,3.60984,50.32835
2023-792111,2023-08-18,Vente,447500,51,RUE HENRI DURRE,591660000U0602,Maison,124,3.602997,50.328946
2023-793520,2023-09-21,Vente,200000,10,RUE DU 8 MAI 1945,591660000U0405,Maison,63,3.602453,50.329075
2023-793646,2023-09-28,Vente,622000,16,RUE D AULNOY,591660000U1867,Maison,288,3.595661,50.33144
2023-793646,2023-09-28,Vente,622000,16,RUE D AULNOY,591660000U1867,Maison,288,3.595661,50.33144
2023-793686,2023-10-13,Vente,276000,43,RUE DU 11 NOVEMBRE,591660000U1965,Maison,96,3.60187,50.326361
2023-794956,2023-11-14,Vente,271480,5,PL DES PLATANES,591660000U1679,Maison,121,3.600612,50.33202
2023-794995,2023-12-04,Vente,117260,10,RTE NATIONALE,591660000U0462,Maison,115,3.602969,50.330002
2022-970701,2022-01-12,Vente,348000,16,RUE GILBERT PARISSE,591660000U0260,Maison,109,3.600247,50.331067
2022-971677,2022-03-12,Vente,173900,7,RUE HENRI DURRE,591660000U1484,Maison,15,3.60483,50.329288
2022-971914,2022-03-31,Vente,339480,12,RUE GILBERT PARISSE,591660000U0256,Maison,168,3.600561,50.33093
2022-972452,2022-05-10,Vente,286037,7,ALL DE LA SAPINIERE,59166000ZA0273,Maison,115,3.604293,50.332034
2022-973250,2022-06-07,Vente,178000,51,RUE DES COURTILS,591660000U2065,Maison,83,3.604099,50.331365
2022-974897,2022-07-07,Vente,443000,24,RUE GILBERT PARISSE,591660000U0267,Maison,190,3.599874,50.331267
2022-976318,2022-08-03,Vente,350000,5,RUE DU 11 NOVEMBRE,591660000U0606,Maison,140,3.602929,50.32845
2022-976482,2022-08-01,Vente,148000,70,RTE NATIONALE,591660000U1192,Maison,78,3.609002,50.326923
2022-976637,2022-08-10,Vente,177700,10,RUE DES COURTILS,591660000U2071,Maison,83,3.604437,50.331161
2022-977241,2022-08-30,Vente,75000,10,RUE DE L EGLISE,591660000U2120,Maison,67,3.603035,50.329441
2022-978032,2022-09-27,Vente,215935,72,RTE NATIONALE,591660000U1193,Maison,90,3.609094,50.326725
2022-978032,2022-09-27,Vente,215935,72,RTE NATIONALE,591660000U1193,Maison,90,3.609094,50.326725
2022-978349,2022-10-10,Vente,395000,85,RUE GILBERT PARISSE,591660000U1562,Maison,158,3.595029,50.332385
2022-978644,2022-09-29,Vente,200000,55,RUE DES COURTILS,591660000U2067,Maison,98,3.604235,50.331539
2022-979346,2022-10-20,Vente,291500,32,RTE NATIONALE,591660000U2112,Maison,200,3.604609,50.329597
2022-979605,2022-11-09,Vente,147000,12,RUE DU 8 MAI 1945,591660000U0404,Maison,81,3.60263,50.329074
2022-980968,2022-12-16,Vente,260000,46,RTE NATIONALE,591660000U0557,Maison,135,3.605466,50.329366
2022-981658,2022-12-23,Vente,85000,73,RTE NATIONALE,591660000U0500,Maison,98,3.605397,50.329954
