id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750898,2025-01-30,Vente,13000,4,RUE EMILE ZOLA,590750000B0983,Maison,59,3.430864,50.138177
2025-752719,2025-03-13,Vente,84000,58,RUE JEAN JAURES,590750000B1539,Maison,77,3.434819,50.139074
2025-753378,2025-04-12,Vente,124000,41,RUE JEAN JAURES,590750000B0632,Maison,82,3.435535,50.138691
2025-753543,2025-04-18,Vente,25208,9,RUE EMILE ZOLA,590750000B1031,Maison,54,3.431324,50.138714
2025-755761,2025-06-26,Vente,105000,43,RUE VOLTAIRE,590750000B1210,Maison,94,3.434197,50.134401
2025-755792,2025-06-18,Vente,199500,5,RUE DE LA PAIX,59075000ZM0039,Maison,117,3.435732,50.134508
2025-755792,2025-06-18,Vente,199500,5,RUE DE LA PAIX,59075000ZM0039,Maison,117,3.435732,50.134508
2025-756407,2025-07-02,Vente,135000,11,RUE JEAN JAURES,590750000B0745,Maison,89,3.432876,50.138252
2025-756528,2025-07-11,Vente,38000,51,RUE JEAN JACQUES ROUSSEAU,590750000B0688,Maison,56,3.435155,50.135814
2025-758688,2025-09-17,Vente,71000,15,RUE VOLTAIRE,590750000B1459,Maison,51,3.43209,50.134762
2025-761507,2025-12-03,Vente,275000,54,RUE EMILE ZOLA,59075000ZO0074,Maison,102,3.427664,50.14078
2025-761507,2025-12-03,Vente,275000,54,RUE EMILE ZOLA,59075000ZO0074,Maison,102,3.427664,50.14078
2024-708293,2024-01-09,Vente,270000,18,RUE JEAN JAURES,590750000B1043,Maison,78,3.432109,50.138665
2024-708293,2024-01-09,Vente,270000,22,RUE JEAN JAURES,590750000B1441,Maison,260,3.432462,50.138622
2024-708461,2024-01-15,Vente,71300,23,RUE VOLTAIRE,590750000B0877,Maison,16,3.43236,50.134648
2024-708461,2024-01-15,Vente,71300,23,RUE VOLTAIRE,590750000B0877,Maison,63,3.43236,50.134648
2024-709231,2024-02-17,Vente,115600,17,RUE GAMBETTA,590750000B1561,Maison,170,3.429565,50.134634
2024-711111,2024-04-30,Vente,75000,3,RUE VOLTAIRE,590750000B0844,Maison,48,3.430981,50.135003
2024-712178,2024-06-11,Vente,145000,150,RTE DE QUIEVY,59075000ZN0027,Maison,135,3.417326,50.134298
2024-712178,2024-06-11,Vente,145000,150,RTE DE QUIEVY,59075000ZN0027,Maison,135,3.417326,50.134298
2024-713112,2024-07-12,Vente,72500,41,RUE VOLTAIRE,590750000B1448,Maison,66,3.433983,50.134437
2024-714815,2024-09-02,Vente,195000,330,RTE DE QUIEVY,59075000ZN0057,Maison,153,3.418002,50.13592
2024-717457,2024-11-29,Vente,57000,10,RUE VICTOR HUGO,590750000B0833,Maison,123,3.431853,50.13623
2023-786824,2023-02-28,Vente,220000,46,RUE GAMBETTA,590750000B1162,Maison,62,3.429631,50.135107
2023-786824,2023-02-28,Vente,220000,44,RUE GAMBETTA,590750000B1257,Maison,140,3.429812,50.135127
2023-788547,2023-04-21,Vente,65000,8,PL JEAN JAURES,590750000B1383,Maison,78,3.430909,50.138078
2023-791985,2023-08-17,Vente,102500,57,RUE DE L EGALITE,590750000B1243,Maison,83,3.435557,50.13564
2023-794306,2023-10-30,Vente,147000,64,RUE JEAN JAURES,590750000B1093,Maison,114,3.435543,50.139056
2022-969528,2022-02-16,Vente,20000,50,RUE JEAN JAURES,590750000B1082,Maison,53,3.43372,50.138864
2022-969767,2022-03-01,Vente,25000,11,RUE DE VIESLY,590750000B0588,Maison,60,3.436661,50.139995
2022-969891,2022-03-09,Vente,134000,5,RUE GAMBETTA,590750000B0832,Maison,93,3.431558,50.136239
2022-969952,2022-03-29,Vente,70000,43,RUE JEAN JACQUES ROUSSEAU,590750000B0693,Maison,75,3.434564,50.136041
2022-969997,2022-03-29,Vente,110000,15,RUE JEAN JAURES,590750000B0743,Maison,198,3.433407,50.138457
2022-972647,2022-05-05,Vente,38500,37,RUE JEAN JACQUES ROUSSEAU,590750000B0696,Maison,70,3.43441,50.136113
2022-974869,2022-07-07,Vente,222065,6,PL GAMBETTA,590750000B0724,Maison,198,3.432992,50.137117
2022-975360,2022-07-11,Vente,78500,35,RUE JEAN JACQUES ROUSSEAU,590750000B0699,Maison,49,3.434353,50.13616
2022-977493,2022-09-06,Vente,55000,17,RUE JEAN JAURES,590750000B0742,Maison,95,3.433734,50.138384
2022-977724,2022-09-19,Vente,167000,3,PL GAMBETTA,590750000B0973,Maison,107,3.431541,50.136944
2022-978463,2022-10-07,Vente,188500,10,RUE GAMBETTA,590750000B1115,Maison,104,3.430888,50.136149
2022-978627,2022-09-30,Vente,183500,270,RTE DE QUIEVY,59075000ZN0049,Maison,114,3.417745,50.135281
2022-978632,2022-10-08,Vente,12000,49,RUE JEAN JAURES,590750000B0633,Maison,50,3.435661,50.138583
2022-979962,2022-11-03,Vente,105000,3,RUE CENTRALE,590750000B0765,Maison,50,3.431999,50.137417
