id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-720218,2025-01-08,Vente,226600,313,RUE GABRIEL PERI,59329000AK0253,Maison,161,3.07579,50.352977
2025-720344,2025-01-20,Vente,73000,481,RUE VICTOR HUGO,59329000AE0174,Maison,68,3.064467,50.351166
2025-720411,2025-01-24,Vente,410000,267,QUAI MIRABEAU,59329000AD0261,Maison,149,3.068167,50.356854
2025-720430,2025-01-29,Vente,95000,133,RUE CLEMENCEAU,59329000AE0500,Maison,60,3.06072,50.353847
2025-720441,2025-01-31,Vente,126000,15,RUE PASTEUR,59329000AH0099,Maison,112,3.069152,50.351346
2025-720513,2025-01-23,Vente,130000,1069,RUE GALLIENI,59329000AH0173,Maison,78,3.073039,50.350463
2025-721044,2025-01-30,Vente,112500,4,RUE DE FLANDRE,59329000AH0241,Maison,78,3.072534,50.349532
2025-721530,2025-02-14,Vente,80000,174,RUE DU MARECHAL JOFFRE,59329000AL0171,Appartement,53,3.089615,50.345085
2025-721851,2025-02-13,Vente,120000,428,RUE DU MARECHAL LECLERC,59329000AD0016,Maison,92,3.06156,50.354987
2025-722561,2025-02-17,Vente,239510,6,RUE DU MARECHAL LECLERC,59329000AD0258,Maison,106,3.066526,50.356852
2025-722845,2025-02-28,Vente,362000,4,RUE PHILIPPE LEBON,593290000B3858,Maison,319,3.066407,50.360834
2025-723363,2025-03-14,Vente,99950,22,RTE NATIONALE LE RAQUET,59329000AL0115,Maison,78,3.088566,50.348443
2025-723774,2025-03-14,Vente,210000,135,RUE LT COLONEL JEAN LEFRANC,59329000AD0235,Maison,102,3.058799,50.357887
2025-724260,2025-03-14,Vente,225000,17,RUE DE DOUAI,59329000AI0418,Maison,109,3.069225,50.354353
2025-724260,2025-03-14,Vente,225000,17,RUE DE DOUAI,59329000AI0418,Maison,109,3.069225,50.354353
2025-724395,2025-03-24,Vente,187700,924,RUE JEAN BAPTISTE LEBAS,593290000B0164,Maison,83,3.06967,50.363072
2025-724395,2025-03-24,Vente,187700,924,RUE JEAN BAPTISTE LEBAS,593290000B0164,Maison,83,3.06967,50.363072
2025-724550,2025-03-24,Vente,102900,174,RUE DU MARECHAL JOFFRE,59329000AL0171,Appartement,56,3.089615,50.345085
2025-724601,2025-03-24,Vente,132000,79,RUE DE LA REPUBLIQUE,59329000AI0231,Maison,82,3.07343,50.354784
2025-724961,2025-03-27,Vente,143510,267,FG D'ARRAS,593290000B0010,Maison,101,3.063908,50.36156
2025-725130,2025-03-25,Vente,152000,81,RUE DE DOUAI,59329000AI0101,Maison,101,3.07166,50.356701
2025-725175,2025-04-03,Vente,130000,42,RUE DE LA REPUBLIQUE,59329000AI0354,Maison,88,3.072696,50.353259
2025-726644,2025-04-24,Vente,130000,34,RUE GUYNEMER,59329000AE0032,Maison,102,3.061984,50.35411
2025-727397,2025-04-28,Vente,133500,124,RUE JEAN BAPTISTE LEBAS,59329000AD0138,Maison,75,3.067152,50.356059
2025-727427,2025-04-30,Vente,50000,380,RUE DE COURCHELETTES,59329000AK0076,Maison,68,3.079693,50.353506
2025-727937,2025-05-14,Vente,127350,61,RES LES MARLIERES,59329000AH0381,Maison,94,3.072583,50.348362
2025-728351,2025-05-27,Vente,217000,420,RUE LEON GAMBETTA,59329000AE0260,Maison,118,3.064058,50.351786
2025-728431,2025-05-27,Vente,145000,110,RUE JEAN BAPTISTE LEBAS,59329000AD0140,Maison,89,3.066999,50.355956
2025-728439,2025-05-27,Vente,150000,686,FG D'ARRAS,59329000AC0030,Maison,104,3.058073,50.36078
2025-728439,2025-05-27,Vente,150000,686,FG D'ARRAS,59329000AC0030,Maison,104,3.058073,50.36078
2025-728600,2025-06-04,Vente,130000,64,RUE DE LA REPUBLIQUE,59329000AI0329,Maison,98,3.073793,50.353854
2025-728941,2025-06-17,Vente,125450,181,RUE DE PICARDIE,59329000AK0271,Maison,67,3.075086,50.351669
2025-729459,2025-06-19,Vente,90000,546,RUE VICTOR HUGO,59329000AE0197,Maison,37,3.064155,50.350597
2025-729470,2025-06-20,Vente,227510,412,RUE CARNOT,59329000AH0114,Maison,100,3.069853,50.352253
2025-730145,2025-06-13,Vente,360490,188,RUE DU MARAIS DE JONCQUOY,59329000AD0215,Maison,188,3.060832,50.357236
2025-730369,2025-06-19,Vente,78000,44,RUE DE LA REPUBLIQUE,59329000AI0353,Maison,63,3.07277,50.353304
2025-731113,2025-06-30,Vente,110000,293,RUE CARNOT,59329000AI0027,Maison,77,3.068974,50.353228
2025-731489,2025-07-02,Vente,100100,41,RUE PIERRE SEMARD,59329000AK0508,Maison,79,3.078739,50.351697
2025-731552,2025-07-09,Vente,181000,23,RUE DE NORMANDIE,59329000AK0230,Maison,82,3.076495,50.35146
2025-731989,2025-07-01,Vente,201000,38,RES MARGUERITE YOURCENAR,59329000AK0396,Maison,88,3.083299,50.350986
2025-732142,2025-07-22,Vente,220000,167,RUE CARNOT,59329000AI0046,Maison,103,3.068285,50.354189
2025-732142,2025-07-22,Vente,220000,167,RUE CARNOT,59329000AI0046,Maison,103,3.068285,50.354189
2025-732322,2025-07-17,Vente,104000,79,RUE PIERRE SEMARD,59329000AK0527,Maison,79,3.079973,50.350871
2025-732380,2025-07-23,Vente,146210,210,RUE JEAN BAPTISTE LEBAS,59329000AD0128,Maison,86,3.067379,50.356843
2025-732480,2025-07-02,Vente,102500,59,RUE PIERRE SEMARD,59329000AK0517,Maison,79,3.079329,50.351335
2025-732504,2025-07-25,Vente,250000,304,RUE LEON GAMBETTA,59329000AE0268,Maison,119,3.063813,50.352607
2025-733345,2025-07-28,Vente,100100,49,RUE PIERRE SEMARD,59329000AK0512,Maison,79,3.07897,50.351585
2025-733347,2025-06-20,Vente,154440,228,RUE DU MARECHAL LECLERC,59329000AD0036,Maison,92,3.06398,50.355904
2025-733352,2025-07-30,Vente,101400,43,RUE PIERRE SEMARD,59329000AK0510,Maison,79,3.078879,50.351789
2025-733445,2025-08-08,Vente,100000,68,RUE CLEMENCEAU,59329000AE0449,Maison,96,3.061433,50.353352
2025-733884,2025-07-28,Vente,160000,415,RUE DU MARECHAL LECLERC,59329000AE0020,Maison,92,3.062033,50.354665
2025-734613,2025-08-26,Vente,250000,6,RUE DE L EGALITE,59329000AE0344,Maison,193,3.060859,50.35201
2025-735131,2025-09-08,Vente,150000,305,RUE DU MARECHAL LECLERC,59329000AE0009,Maison,92,3.063299,50.355232
2025-735245,2025-09-11,Vente,105000,143,RUE CLEMENCEAU,59329000AE0499,Maison,60,3.060641,50.353904
2025-735505,2025-09-15,Vente,143770,20,RES L'ENCLOS,59329000AI0522,Maison,80,3.06931,50.355612
2025-736205,2025-09-15,Vente,210000,6,RUE BERTHELOT,593290000B0076,Maison,131,3.065328,50.360849
2025-737020,2025-09-29,Vente,180000,4,RUE DES ALLIES,59329000AK0158,Maison,124,3.081199,50.351285
