id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-19157,2025-07-24,Vente,72300,22,RUE DU GENERAL DE GAULLE,020670000A0475,Maison,80,3.713672,50.031174
2025-19157,2025-07-24,Vente,72300,22,RUE DU GENERAL DE GAULLE,020670000A0475,Maison,80,3.713672,50.031174
2024-14314,2024-03-12,Vente,180000,31,RUE DU GENERAL DE GAULLE,020670000A0595,Maison,83,3.712575,50.030834
2024-14314,2024-03-12,Vente,180000,31,RUE DU GENERAL DE GAULLE,020670000A0595,Maison,83,3.712575,50.030834
2024-14713,2024-03-25,Vente,80000,5,RUE D EN HAUT,020670000A0615,Maison,100,3.708273,50.031795
2024-15843,2024-05-07,Vente,90000,7,RUE DE OISY,020670000A0042,Maison,100,3.700276,50.032434
2024-20766,2024-11-13,Vente,110000,16,RUE DU GENERAL DE GAULLE,020670000A0344,Maison,116,3.712152,50.031983
2024-21903,2024-12-18,Vente,148300,1,RUE DU GENERAL DE GAULLE,020670000A0169,Maison,162,3.703133,50.034574
2023-17382,2023-04-07,Vente,100000,32,RUE DU GENERAL DE GAULLE,020670000B0212,Maison,89,3.735636,50.025869
2023-21863,2023-09-28,Vente,262000,10,RUE DE OISY,020670000A0054,Maison,98,3.700629,50.032022
2023-23643,2023-11-28,Vente,80000,23,RUE DE BOUE,020670000A0678,Maison,104,3.706317,50.029458
2022-21122,2022-04-29,Vente,77000,24,RUE DU GENERAL DE GAULLE,020670000A0485,Maison,83,3.714868,50.030796
2022-27022,2022-11-14,Vente,65000,4,RUE EUGENE BOULANGER,020670000A0671,Maison,111,3.714105,50.026172
2022-27022,2022-11-14,Vente,65000,4,RUE EUGENE BOULANGER,020670000A0671,Maison,111,3.714105,50.026172
