id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-782745,2025-03-04,Vente,122050,11,RUE DE CORBEHEM,623830000B0123,Maison,54,3.056321,50.313052
2025-782773,2025-02-19,Vente,153700,29,RUE DU MONT,623830000B0788,Maison,83,3.055306,50.308864
2025-783091,2025-03-21,Vente,177777.78,14,RUE DE FERIN,623830000B0190,Maison,170,,
2025-783131,2025-03-25,Vente,215320,2,RUE DU SOUVENIR,623830000B0202,Maison,200,3.056111,50.311712
2025-783216,2025-03-21,Vente,132000,15,RUE DE L'EGLISE,623830000B0911,Maison,98,3.053583,50.311901
2025-783367,2025-04-17,Vente,130000,35,RUE DE CORBEHEM,623830000B0139,Maison,68,3.056514,50.313932
2025-783705,2025-04-29,Vente,333500,20,RUE DU MONT,62383000ZL0387,Maison,199,3.054742,50.308361
2025-783705,2025-04-29,Vente,333500,20,RUE DU MONT,62383000ZL0387,Maison,199,3.054742,50.308361
2025-783895,2025-05-19,Vente,255000,1,RUE ARSENE MERCIER,623830000B0980,Maison,105,3.055312,50.310925
2025-783895,2025-05-19,Vente,255000,1,RUE ARSENE MERCIER,623830000B0980,Maison,105,3.055312,50.310925
2025-784195,2025-06-19,Vente,129000,21,RUE D'ESTREES,62383000ZL0094,Maison,76,3.058012,50.309495
2025-784305,2025-06-23,Vente,132610,34,RUE D'ESTREES,623830000B0759,Maison,82,3.057902,50.308776
2025-784739,2025-07-18,Vente,216000,5,RUE D ARTOIS,623830000A0802,Maison,148,3.057988,50.318591
2025-784739,2025-07-18,Vente,216000,5,RUE D ARTOIS,623830000A0802,Maison,148,3.057988,50.318591
2025-785594,2025-09-12,Vente,122000,26,RUE DE CORBEHEM,623830000A0382,Maison,62,3.056894,50.31467
2025-786006,2025-10-13,Vente,209000,18,RUE DU BOIS D HAUSSY,623830000A0830,Maison,104,3.059657,50.31699
2025-786006,2025-10-13,Vente,209000,18,RUE DU BOIS D HAUSSY,623830000A0830,Maison,104,3.059657,50.31699
2025-786168,2025-10-13,Vente,110000,32,RUE D'ESTREES,623830000B0760,Maison,80,3.057869,50.30886
2025-786849,2025-11-27,Vente,130000,26,RUE ARSENE MERCIER,623830000B0825,Maison,85,3.057373,50.308904
2024-737609,2024-01-03,Vente,170000,19,RUE DU MONT,623830000B1071,Maison,103,3.054486,50.309008
2024-737609,2024-01-03,Vente,170000,19,RUE DU MONT,623830000B1071,Maison,103,3.054486,50.309008
2024-737743,2024-01-22,Vente,120000,20,RUE D'ESTREES,623830000B0266,Maison,26,3.05737,50.3097
2024-737743,2024-01-22,Vente,120000,20,RUE D'ESTREES,623830000B0266,Maison,50,3.05737,50.3097
2024-737765,2024-01-18,Vente,70000,59,RUE DE CORBEHEM,623830000A0074,Maison,82,3.056557,50.316651
2024-738701,2024-04-05,Vente,140000,59,RUE DE CORBEHEM,623830000A0074,Maison,82,3.056557,50.316651
2024-738975,2024-05-17,Vente,178000,9,RUE DE BAPAUME,62383000ZL0148,Maison,84,3.063479,50.30709
2024-738975,2024-05-17,Vente,178000,9,RUE DE BAPAUME,62383000ZL0148,Maison,84,3.063479,50.30709
2024-739037,2024-05-15,Vente,265000,11,RES LES HORTENSIAS,623830000A1104,Maison,152,3.059346,50.313993
2024-739167,2024-06-05,Vente,224500,6,RUE DU BOIS D HAUSSY,623830000A1026,Maison,88,3.057643,50.316483
2024-739167,2024-06-05,Vente,224500,6,RUE DU BOIS D HAUSSY,623830000A1026,Maison,88,3.057643,50.316483
2024-739911,2024-07-24,Vente,180000,7,RUE ARSENE MERCIER,623830000B1172,Maison,81,3.055687,50.310346
2024-739911,2024-07-24,Vente,180000,7,RUE ARSENE MERCIER,623830000B1172,Maison,81,3.055687,50.310346
2024-740030,2024-08-01,Vente,241000,20,RUE DU MONT,623830000B0412,Maison,119,3.055433,50.308429
2024-740101,2024-07-24,Vente,255000,25,RUE DU MOULIN,62383000ZL0337,Maison,106,3.059517,50.309714
2024-741528,2024-10-22,Vente,246000,16,RES LES HORTENSIAS,623830000A1090,Maison,119,3.058744,50.313172
2024-741787,2024-11-18,Vente,100000,67,RUE DE CORBEHEM,623830000A0978,Maison,95,3.056751,50.317771
2024-742254,2024-12-16,Vente,182510,40,RUE DE CORBEHEM,623830000A0393,Maison,83,3.057039,50.315864
2024-742378,2024-12-23,Vente,211500,3,RUE ST GEORGES,623830000A0859,Maison,104,3.057954,50.317361
2024-742378,2024-12-23,Vente,211500,3,RUE ST GEORGES,623830000A0859,Maison,104,3.057954,50.317361
2023-816181,2023-01-10,Vente,263000,6,RUE DE L'EGLISE,623830000B0114,Maison,125,3.055555,50.312619
2023-816507,2023-01-27,Vente,230000,13,RES DU STADE,623830000B1054,Maison,155,3.054336,50.310241
