id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750805,2025-01-17,Vente,123000,9,AV DE LA GROISE,59137000ZH0071,Maison,143,3.649442,50.076851
2025-751170,2025-01-31,Vente,440000,2,RTE DU BOIS DE L ABBAYE,591370000C0660,Maison,216,3.656729,50.069126
2025-751170,2025-01-31,Vente,440000,4,RTE DU BOIS DE L ABBAYE,59137000ZL0052,Maison,84,3.657932,50.063828
2025-752145,2025-02-18,Vente,148000,6,RUE DE LA GARE,591370000A0733,Maison,58,3.644372,50.0764
2025-752862,2025-03-20,Vente,82000,42,RTE NATIONALE,591370000A1028,Maison,86,3.641415,50.074635
2025-752874,2025-03-25,Vente,120000,4,RTE DE BEAUREVOIR,59137000ZI0061,Maison,122,3.659715,50.088879
2025-754833,2025-06-10,Vente,38000,13,RUE THIERS,591370000A0940,Maison,46,3.640166,50.072031
2025-756909,2025-07-09,Vente,123500,7,RUE DU COLLEGE,591370000A0642,Maison,75,3.638778,50.073892
2025-758101,2025-08-26,Vente,45000,35,AV DE LA GROISE,59137000ZK0063,Maison,104,3.653021,50.076698
2025-758329,2025-09-18,Vente,128000,13,RTE NATIONALE,591370000A1444,Maison,80,3.638426,50.075188
2025-758529,2025-09-05,Vente,115000,32,RUE DE LA SAMBRE,591370000A1375,Maison,82,3.646594,50.072895
2025-758529,2025-09-05,Vente,115000,32,RUE DE LA SAMBRE,591370000A1375,Maison,82,3.646594,50.072895
2025-758611,2025-09-29,Vente,78600,9,GPL GRAND PLACE,591370000A0997,Maison,125,3.641594,50.073405
2025-760009,2025-10-16,Vente,75000,14,RUE DU COLLEGE,591370000A1014,Maison,190,3.640842,50.074239
2025-760177,2025-11-03,Vente,87000,67,RTE NATIONALE,591370000A0731,Maison,110,3.644892,50.076036
2025-761344,2025-12-16,Vente,79900,32,RUE DU COLLEGE,591370000A0627,Maison,70,3.637667,50.07431
2025-762286,2025-12-18,Vente,49000,3,CHE DU BUOT,591370000A0900,Maison,92,3.644621,50.070506
2024-708224,2024-01-10,Vente,80000,9,RUE DE LA SAMBRE,591370000A1399,Maison,98,3.645892,50.073558
2024-709998,2024-03-08,Vente,42970,20,RUE DU GENERAL GORIS,591370000A0886,Maison,80,3.645494,50.07204
2024-710330,2024-03-28,Vente,93000,11,RUE DE LA SAMBRE,591370000A1400,Maison,89,3.645893,50.073439
2024-711952,2024-05-28,Vente,94700,8,RUE DU CHER TEMPS,591370000A0915,Maison,103,3.640715,50.070747
2024-712660,2024-06-15,Vente,68000,13,RUE DU COLLEGE,591370000A0653,Maison,50,3.636345,50.073971
2024-717607,2024-12-04,Vente,50000,12,RUE DU NOUVEAU MONDE,59137000ZD0042,Maison,35,3.632272,50.074373
2024-718795,2024-12-24,Vente,37500,15,RUE THIERS,591370000A0941,Maison,82,3.640066,50.072031
2023-786357,2023-02-23,Vente,84000,7,RUE DE LA SAMBRE,591370000A1502,Maison,74,3.645663,50.073615
2023-787642,2023-03-13,Vente,90000,29,AV DE LA GROISE,59137000ZK0060,Maison,88,3.651393,50.076709
2023-789147,2023-05-09,Vente,160000,1,RUE DE LA SAMBRE,591370000A0789,Maison,108,3.645279,50.074713
2023-789147,2023-05-09,Vente,160000,1,RUE DE LA SAMBRE,591370000A0789,Maison,108,3.645279,50.074713
2023-789240,2023-05-11,Vente,93000,1,RUE FAIDHERBE,591370000A0958,Maison,106,3.641848,50.072975
2023-790564,2023-06-30,Vente,60000,2,RUE DU COLLEGE,591370000A1008,Maison,73,3.641903,50.074269
2023-790564,2023-06-30,Vente,60000,2,RUE DU COLLEGE,591370000A1008,Maison,69,3.641903,50.074269
2023-790564,2023-06-30,Vente,60000,2,RUE DU COLLEGE,591370000A1008,Maison,63,3.641903,50.074269
2023-791344,2023-07-28,Vente,55000,4,RUE DU COLLEGE,591370000A1009,Maison,64,3.641686,50.07429
2023-792007,2023-08-22,Vente,23000,14,RTE DU CHAPEAU ROUGE,59137000ZL0061,Maison,66,3.672087,50.056996
2023-792271,2023-09-01,Vente,86000,12,RTE NATIONALE,591370000A0613,Maison,133,3.63622,50.074735
2023-794369,2023-10-26,Vente,200000,2,RUE DES MOISSONNEURS,591370000A0926,Maison,137,3.642015,50.071718
2023-794369,2023-10-26,Vente,200000,2,RUE DES MOISSONNEURS,591370000A0926,Maison,137,3.642015,50.071718
2023-794432,2023-11-16,Vente,40000,22,RUE DE LA SAMBRE,591370000A1449,Maison,60,3.646535,50.07378
2023-794432,2023-11-16,Vente,40000,22,RUE DE LA SAMBRE,591370000A1449,Maison,60,3.646535,50.07378
2023-795058,2023-11-29,Vente,80000,14,RTE DU BOIS DE L ABBAYE,59137000ZM0099,Maison,108,3.651336,50.05567
2023-795173,2023-12-08,Vente,126000,35,RTE NATIONALE,591370000A1034,Maison,22,3.641792,50.075226
2023-795382,2023-12-07,Vente,133000,10,RUE CARNOT,591370000A1470,Maison,105,3.643332,50.072338
2022-969378,2022-01-31,Vente,85000,1,RUE NOUVELLE,591370000A1229,Maison,89,3.643052,50.070965
2022-969564,2022-01-31,Vente,100000,34,RUE DE LA SAMBRE,591370000A1292,Maison,110,3.646552,50.072738
2022-969564,2022-01-31,Vente,100000,34,RUE DE LA SAMBRE,591370000A1292,Maison,110,3.646552,50.072738
2022-970107,2022-03-31,Vente,53000,3,AV DE LA GROISE,59137000ZH0072,Maison,57,3.646394,50.076681
2022-970128,2022-04-11,Vente,53500,2,RUE FAIDHERBE,591370000A0993,Maison,40,3.641238,50.073262
2022-975701,2022-07-12,Vente,33000,1,RUE DES MOISSONNEURS,591370000A0917,Maison,130,3.640558,50.071319
2022-976111,2022-07-21,Vente,34900,5,RUE DE LA SAMBRE,591370000A1648,Maison,54,3.645982,50.07371
2022-976127,2022-07-27,Vente,126000,13,RTE NATIONALE,591370000A1444,Maison,80,3.638426,50.075188
2022-978003,2022-09-26,Vente,237000,16,RUE DU GENERAL GORIS,591370000A1587,Maison,95,3.644993,50.071661
2022-978003,2022-09-26,Vente,237000,16,RUE DU GENERAL GORIS,591370000A1587,Maison,95,3.644993,50.071661
2022-979522,2022-10-26,Vente,157000,10,RTE DU GARD,591370000A1642,Maison,110,3.630867,50.080946
2022-980142,2022-11-17,Vente,280000,5,RUE FENELON,591370000A1003,Maison,188,3.641347,50.073923
