id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750932,2025-01-31,Vente,161050,27,RUE BASSE,596130000B1095,Maison,132,3.601025,50.413848
2025-750959,2025-02-03,Vente,260590,40,RUE BASSE,596130000B1237,Maison,110,3.601523,50.414005
2025-752544,2025-03-07,Vente,278600,1,RUE GUSTAVE WAXIN,596130000B1330,Maison,125,3.600247,50.413063
2025-753305,2025-03-31,Vente,75000,102,RUE DE FRESNES,596130000B1073,Maison,98,3.601983,50.408389
2025-753396,2025-03-31,Vente,180000,1,RUE DE FRESNES,596130000B0090,Maison,88,3.595693,50.415357
2025-753399,2025-04-28,Vente,160000,67,RUE DE FRESNES,596130000B0066,Maison,225,3.600128,50.412756
2025-753748,2025-04-29,Vente,86000,13,RUE GEORGES FROISSART,596130000B0304,Maison,73,3.600991,50.40638
2025-753874,2025-05-12,Vente,100000,100,RUE DE FRESNES,596130000B0942,Maison,62,3.60173,50.408409
2025-756719,2025-07-18,Vente,222430,97,RUE DE QUAROUBLE,596130000A1162,Maison,100,3.61248,50.40265
2025-756719,2025-07-18,Vente,222430,97,RUE DE QUAROUBLE,596130000A1162,Maison,100,3.61248,50.40265
2025-758369,2025-09-08,Vente,86000,52,RUE DE LA GARE,596130000B0469,Maison,76,3.606512,50.409077
2025-759340,2025-09-24,Vente,97500,93,RUE DE FRESNES,596130000B0366,Maison,75,3.601604,50.410539
2025-759955,2025-11-04,Vente,160400,73,RUE DE QUAROUBLE,596130000A0858,Maison,105,3.610492,50.403772
2025-761532,2025-11-25,Vente,331800,4,RUE MARCEL MORCHIPONT,596130000A1455,Maison,131,3.61123,50.409222
2024-708276,2024-01-23,Vente,153100,12,RUE FORCINAL MOREAU,596130000B0314,Maison,135,3.602888,50.406171
2024-708743,2024-01-23,Vente,55000,13,RUE DE L EGLISE,596130000B0389,Maison,95,3.604358,50.409542
2024-710474,2024-04-05,Vente,61000,3,RUE DE LA GARE,596130000B0328,Maison,81,3.603082,50.40738
2024-711136,2024-04-19,Vente,80000,19,RUE GEORGES FROISSART,596130000B0766,Maison,67,3.601032,50.406618
2024-712353,2024-06-21,Vente,300500,4,RUE MARCEL MORCHIPONT,596130000A1455,Maison,131,3.61123,50.409222
2024-712537,2024-06-14,Vente,78750,86,RUE DE LA GARE,596130000B0451,Maison,97,3.609292,50.410385
2024-712737,2024-06-11,Vente,342250,91,RUE DE FRESNES,596130000B0369,Maison,190,3.601518,50.410758
2024-713528,2024-07-03,Vente,145500,2,RUE FORCINAL MOREAU,596130000B0319,Maison,100,3.603198,50.406692
2024-713581,2024-07-25,Vente,80000,3,CHE ST DRUON,59613000ZB0055,Maison,70,3.614387,50.41254
2024-713581,2024-07-25,Vente,80000,3,CHE ST DRUON,59613000ZB0055,Maison,70,3.614387,50.41254
2024-713677,2024-07-08,Vente,210000,20,RUE GEORGES FROISSART,596130000B0961,Maison,127,3.600515,50.40682
2024-715305,2024-09-06,Vente,329500,105,RUE DE LA GARE,596130000A1165,Maison,162,3.611058,50.412432
2024-715305,2024-09-06,Vente,329500,105,RUE DE LA GARE,596130000A1165,Maison,162,3.611058,50.412432
2024-716021,2024-10-18,Vente,173900,81,RUE DE FRESNES,596130000B1141,Maison,122,3.600694,50.411827
2024-717150,2024-11-08,Vente,257000,2,RUE DU CAMBOT,596130000A1339,Maison,149,3.610459,50.409645
2024-717395,2024-11-12,Vente,194100,10,RUE FORCINAL MOREAU,596130000B0315,Maison,100,3.602917,50.406222
2024-718049,2024-12-19,Vente,194200,18,RUE GEORGES FROISSART,596130000B1020,Maison,75,3.601203,50.406944
2024-718573,2024-12-19,Vente,155000,8,RUE DE FRESNES,596130000B0953,Maison,121,3.597406,50.414434
2024-718573,2024-12-19,Vente,155000,8,RUE DE FRESNES,596130000B0953,Maison,121,3.597406,50.414434
2023-786037,2023-02-17,Vente,176500,49,RUE DE LA GARE,596130000B0947,Maison,118,3.606372,50.409308
2023-786615,2023-03-09,Vente,295900,21,RUE DE QUAROUBLE,596130000A1472,Maison,161,3.605127,50.406391
2023-786735,2023-02-22,Vente,365650,9,RUE DU CHATEAU D EAU,596130000A0622,Maison,102,3.611532,50.410608
2023-786735,2023-02-22,Vente,365650,9,RUE DU CHATEAU D EAU,596130000A0622,Maison,102,3.611532,50.410608
2023-789220,2023-05-24,Vente,158000,57,RUE DE LA GARE,596130000B0865,Maison,100,3.607213,50.409768
2023-789278,2023-05-24,Vente,199990,55,RUE DE QUAROUBLE,596130000A0526,Maison,158,,
2023-789278,2023-05-24,Vente,199990,55,RUE DE QUAROUBLE,596130000A0526,Maison,158,,
2023-790212,2023-06-30,Vente,302500,23,RUE DE FRESNES,596130000B0103,Maison,202,3.59814,50.4148
2023-790571,2023-06-29,Vente,260000,34,RUE DE FRESNES,596130000B0844,Maison,108,3.599599,50.412252
2023-790757,2023-07-18,Vente,140000,47,RUE DE LA GARE,596130000B0416,Maison,103,3.606227,50.409272
2023-792015,2023-08-25,Vente,85500,20,RUE FORCINAL MOREAU,596130000B1296,Maison,112,3.602726,50.405754
2023-794794,2023-11-30,Vente,158350,5,RUE MARCEL MORCHIPONT,596130000A1459,Maison,61,3.611401,50.40894
2023-795221,2023-11-22,Vente,255250,95,RUE DE LA GARE,596130000A1170,Maison,130,3.610308,50.411975
2023-795221,2023-11-22,Vente,255250,95,RUE DE LA GARE,596130000A1170,Maison,130,3.610308,50.411975
2022-970479,2022-01-04,Vente,245000,15,RES LES PEPINIERES,596130000B1157,Maison,166,3.597762,50.411707
2022-970652,2022-02-03,Vente,159000,2,RUE DU MARAIS COMMUNAL,596130000B1310,Maison,102,3.599313,50.412844
2022-970848,2022-02-15,Vente,177540,108,RUE DE FRESNES,596130000B1160,Maison,105,3.601608,50.408229
2022-972283,2022-05-02,Vente,168000,14,RUE GEORGES FROISSART,596130000B0719,Maison,109,3.601721,50.406869
2022-972824,2022-05-12,Vente,175750,33,RUE DU MARAIS COMMUNAL,596130000B1304,Maison,120,3.595819,50.411143
2022-973837,2022-06-10,Vente,200000,14,RUE FORCINAL MOREAU,596130000B0313,Maison,147,3.602916,50.406076
2022-975426,2022-07-12,Vente,346000,14,RUE DE LA GARE,596130000B0493,Maison,55,3.604053,50.407499
2022-975426,2022-07-12,Vente,346000,14,RUE DE LA GARE,596130000B0493,Maison,89,3.604053,50.407499
2022-975426,2022-07-12,Vente,346000,14,RUE DE LA GARE,596130000B0493,Appartement,48,3.604053,50.407499
2022-975426,2022-07-12,Vente,346000,14,RUE DE LA GARE,596130000B0494,Maison,58,3.604404,50.407266
2022-976034,2022-07-20,Vente,100000,63,RUE DE LA GARE,596130000B0423,Maison,130,3.607594,50.410006
2022-977779,2022-10-03,Vente,95000,60,RUE DE FRESNES,596130000B0731,Maison,94,3.601357,50.410098
2022-977826,2022-09-15,Vente,118000,68,RUE DE FRESNES,596130000B1254,Maison,102,3.60139,50.409979
2022-979633,2022-11-08,Vente,285000,99,RUE DE QUAROUBLE,596130000A1479,Appartement,55,3.612698,50.402383
2022-979633,2022-11-08,Vente,285000,99,RUE DE QUAROUBLE,596130000A1479,Appartement,44,3.612698,50.402383
2022-979633,2022-11-08,Vente,285000,99,RUE DE QUAROUBLE,596130000A1479,Appartement,32,3.612698,50.402383
2022-979633,2022-11-08,Vente,285000,99,RUE DE QUAROUBLE,596130000A1479,Appartement,77,3.612698,50.402383
2022-979633,2022-11-08,Vente,285000,99,RUE DE QUAROUBLE,596130000A1479,Appartement,55,3.612698,50.402383
2022-979637,2022-11-04,Vente,215000,118,RUE DE FRESNES,596130000B0285,Maison,117,3.601974,50.408039
2022-979648,2022-11-17,Vente,191500,37,RUE DE QUAROUBLE,596130000A1130,Maison,74,3.607252,50.405581
2022-980589,2022-12-07,Vente,216600,17,RUE MARCEL MORCHIPONT,596130000A1345,Maison,171,3.609885,50.409035
