id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-782091,2025-01-17,Vente,155000,17,RUE DES TILLEULS,622400000H0626,Maison,84,3.047789,50.33277
2025-782149,2025-01-31,Vente,322200,52,AV DES CHARMES,622400000H0772,Maison,85,3.050163,50.333558
2025-782597,2025-02-13,Vente,125550,28,RUE BOCQUET,622400000M0098,Maison,113,3.044474,50.338002
2025-783295,2025-04-07,Vente,146000,21,RUE DU CHATEAU D EAU,622400000H0132,Maison,88,3.05437,50.329858
2025-783881,2025-05-23,Vente,130000,29,RUE DES ACACIAS,622400000H0522,Maison,82,3.051978,50.331318
2025-783884,2025-05-28,Vente,24000,47,RUE DE GOUY,622400000D0032,Maison,48,3.056365,50.328889
2025-784104,2025-06-03,Vente,136000,43,RUE DES ACACIAS,622400000H0515,Maison,82,3.051097,50.331137
2025-784221,2025-06-16,Vente,164500,53,RUE DE LA GARE,622400000M0182,Maison,166,3.040876,50.341813
2025-784519,2025-06-25,Vente,138470,78,RUE DES TILLEULS,622400000H0470,Maison,82,3.050016,50.331192
2025-784534,2025-06-20,Vente,116910,16,RUE DES LILAS,622400000H0900,Maison,86,3.049944,50.334467
2025-784899,2025-07-29,Vente,230000,10,RUE FERDINAND BEGHIN,622400000M0259,Maison,94,3.038381,50.341227
2025-784945,2025-07-31,Vente,185000,20,RUE DES ACACIAS,622400000H0555,Maison,98,3.052122,50.331929
2025-785066,2025-08-01,Vente,62700,3,RUE DE LA GARE,622400000M0117,Maison,58,3.0459,50.338277
2025-785069,2025-08-11,Vente,228000,36,RUE DE GOUY,622400000H0758,Maison,101,3.052943,50.333069
2025-785110,2025-07-28,Vente,250000,36,RUE DE GOUY,622400000H0783,Maison,126,3.052327,50.333592
2025-785244,2025-07-02,Vente,195300,28,RUE ARTHUR RIMBAUD,622400000A0443,Maison,138,3.047838,50.339577
2025-785306,2025-08-26,Vente,70000,15,RUE DE LA MAIRIE,622400000B0052,Maison,69,3.051684,50.336125
2025-785311,2025-08-25,Vente,129900,3,RUE DES LILAS,622400000H0863,Maison,86,3.049551,50.334241
2025-785330,2025-08-29,Vente,198700,52,RUE DE LA GARE,622400000A0256,Maison,150,3.043484,50.340848
2025-785442,2025-09-01,Vente,140500,10,RUE DES ACACIAS,622400000H0550,Maison,75,3.05279,50.332087
2025-785468,2025-08-28,Vente,100000,6,RUE DES ACACIAS,622400000H0548,Maison,78,3.053054,50.332163
2025-785633,2025-09-10,Vente,150000,60,RUE DES TILLEULS,622400000H0461,Maison,82,3.049108,50.331528
2025-785674,2025-09-24,Vente,90000,31,RUE DE SAILLY,622400000H0027,Maison,72,3.047959,50.334675
2025-786114,2025-09-10,Vente,10000,55,RUE DE GOUY,622400000D0068,Maison,64,,
2025-786152,2025-10-17,Vente,116000,6,RUE DU RACCORDEMENT,622400000M0042,Maison,68,3.04134,50.341145
2025-786316,2025-11-05,Vente,149000,1,RUE DES ACACIAS,622400000H0536,Maison,78,3.053582,50.331629
2025-786543,2025-10-24,Vente,268000,48,AV DES CHARMES,622400000H0774,Maison,110,3.050679,50.33364
2025-786561,2025-11-24,Vente,219900,24,RUE DES TILLEULS,622400000H0640,Maison,98,3.047024,50.332768
2025-786622,2025-11-10,Vente,183350,35,RUE DES TILLEULS,622400000H0481,Maison,92,3.049778,50.33187
2025-786779,2025-12-03,Vente,170500,55,RUE DES SAULES,622400000H0566,Maison,80,3.050953,50.332315
2025-786794,2025-12-08,Vente,109900,16,RUE DE GOUY,622400000H0047,Maison,52,3.050761,50.334744
2025-786995,2025-12-06,Vente,120000,36,RUE DES TILLEULS,622400000H0646,Maison,84,3.04756,50.332342
2024-737554,2024-01-17,Vente,182000,20,RUE DES GROSSES BORNES,622400000A0249,Maison,100,3.045965,50.341457
2024-737660,2024-01-29,Vente,116350,64,RUE DE GOUY,622400000H0121,Maison,90,3.055357,50.330395
2024-737881,2024-02-13,Vente,311000,6,CHE BRULE,622400000C0176,Maison,155,3.052834,50.334594
2024-737881,2024-02-13,Vente,311000,6,CHE BRULE,622400000C0176,Maison,155,3.052834,50.334594
2024-738172,2024-02-14,Vente,140000,34,RUE BOCQUET,622400000M0102,Maison,90,3.044728,50.337822
2024-738205,2024-02-21,Vente,176510,13,RUE DU DIX NEUF MARS 1962,622400000A0301,Maison,92,3.047662,50.339116
