id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750842,2025-01-17,Vente,203000,32,RUE CHARLES DE GAULLE,595570000U0655,Maison,75,3.575182,50.341505
2025-750964,2025-01-15,Vente,221800,14,RUE DES AUBEPINES,595570000U3033,Maison,89,3.580743,50.339814
2025-751344,2025-02-17,Vente,141000,5,RUE DES COQUELICOTS,59557000AA0125,Maison,73,3.571424,50.336466
2025-751714,2025-02-21,Vente,337000,21,RUE JEAN JAURES,595570000U0865,Maison,180,3.576835,50.338079
2025-753299,2025-03-31,Vente,130000,59,AV HENRI BARBUSSE,595570000U3211,Maison,130,3.578951,50.336639
2025-753753,2025-04-28,Vente,363000,2,RES DU FOND DES DOUZE MUIDS,595570000U2362,Maison,140,3.573325,50.342256
2025-753755,2025-04-29,Vente,358900,3,RUE CHARLES DE GAULLE,595570000U0658,Maison,124,3.574924,50.340766
2025-754111,2025-04-30,Vente,165900,4,RUE MAURICE RAVEL,59557000AB0047,Maison,81,3.573421,50.333636
2025-754278,2025-04-25,Vente,224000,18,RUE DES AUBEPINES,595570000U3035,Maison,89,3.580285,50.339902
2025-754710,2025-05-14,Vente,196400,4,RUE LOUIS LECU,59557000AB0112,Maison,95,3.572758,50.335276
2025-754874,2025-05-23,Vente,163450,18,RUE MAURICE RAVEL,59557000AB0055,Maison,78,3.573522,50.33305
2025-754885,2025-06-06,Vente,68000,8,RLE DES FONTAINES,595570000U2471,Maison,75,3.577911,50.334666
2025-755223,2025-06-11,Vente,270800,11,ALLEE DES NOISETIERS,595570000U2794,Maison,94,3.581892,50.33443
2025-756412,2025-06-30,Vente,175000,6,RUE DES MARGUERITES,59557000AA0144,Maison,79,3.569581,50.33662
2025-756920,2025-07-29,Vente,88000,3,RES DU PARC CHEMIN DES NOYERS,595570000U2681,Appartement,42,3.577928,50.341927
2025-757099,2025-07-09,Vente,250300,5,RUE DES AUBEPINES,595570000U3055,Maison,93,3.580965,50.34008
2025-757102,2025-07-25,Vente,99200,8,RUE JEAN JAURES,595570000U1439,Maison,81,3.577238,50.337032
