id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-751878,2025-03-04,Vente,78000,10,RUE DU CAMPIAU,592700000A1146,Maison,101,3.796961,50.109578
2025-753076,2025-03-31,Vente,85000,1,RUE DU CAMPIAU,592700000A0388,Maison,103,3.796901,50.110647
2025-755127,2025-06-16,Vente,108000,42,RUE DE MAROILLES,592700000A0451,Maison,80,3.798441,50.115762
2025-757684,2025-08-18,Vente,164120,18,RUE DU VIEUX CHEMIN,592700000B0579,Maison,86,3.79554,50.108476
2025-757684,2025-08-18,Vente,164120,18,RUE DU VIEUX CHEMIN,592700000B0579,Maison,86,3.79554,50.108476
2024-709856,2024-02-12,Vente,95000,37,RUE DE MAROILLES,592700000A0805,Maison,35,3.797311,50.115909
2024-710602,2024-03-28,Vente,100000,6,RUE LA PLACE,592700000A0959,Maison,198,3.802067,50.111656
2024-711761,2024-05-31,Vente,140000,18,RUE DU VIEUX CHEMIN,592700000B0599,Maison,140,3.796716,50.108821
2024-713790,2024-07-04,Vente,50000,5144,LES TRENTE,592700000A0537,Maison,200,3.790947,50.111148
2024-714212,2024-07-19,Vente,180000,8,RUE DU MOULIN,592700000A1116,Maison,126,3.804472,50.113134
2024-716980,2024-11-04,Vente,245000,7,RUE DU MOULIN,592700000A0263,Maison,150,3.805401,50.114018
2024-717294,2024-11-07,Vente,158000,17,RUE DE LA BERLIERE,592700000A1232,Maison,138,3.797283,50.111672
2024-717294,2024-11-07,Vente,158000,17,RUE DE LA BERLIERE,592700000A1232,Maison,138,3.797283,50.111672
2023-788715,2023-04-27,Vente,45000,1,RUE DE PETIT FAYT,592700000A0284,Maison,97,3.804597,50.112486
2023-793922,2023-10-26,Vente,175000,1,RUE DE LA BERLIERE,592700000A0343,Maison,154,3.80146,50.113268
2022-968043,2022-01-26,Vente,210000,24,RUE DE PETIT FAYT,592700000B0317,Maison,135,3.808593,50.110802
2022-975001,2022-07-01,Vente,248048,24,RUE DE PETIT FAYT,592700000B0317,Maison,135,3.808593,50.110802
2022-979533,2022-11-10,Vente,195000,1,RUE D'EN BAS,592700000A0955,Maison,171,3.804757,50.114301
