id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750879,2025-01-27,Vente,159900,4,BD DES CULTIVATEURS,592190000U1523,Maison,123,3.288716,50.246692
2025-752631,2025-03-27,Vente,596810,1,BSN ROND,592190000U0339,Maison,209,3.28946,50.249079
2025-752943,2025-03-27,Vente,320000,123,RUE BASSE,592190000U0105,Maison,106,3.293379,50.248843
2025-753936,2025-04-26,Vente,191700,43,RUE DE LA REPUBLIQUE,59219000ZA0293,Maison,97,3.286066,50.245598
2025-754598,2025-05-28,Vente,367200,38,RUE DE LA REPUBLIQUE,59219000ZA0329,Maison,223,3.28453,50.245355
2025-758270,2025-09-02,Vente,90000,55,GRANDE RUE,592190000U0171,Maison,98,3.296948,50.248567
2025-758493,2025-09-04,Vente,247000,53,RUE DE LA REPUBLIQUE,59219000ZA0298,Maison,110,3.284736,50.245896
2025-759594,2025-10-20,Vente,150000,73,GRANDE RUE,592190000U0202,Maison,71,3.299505,50.2493
2025-761098,2025-12-08,Vente,271500,33,RUE DE LA REPUBLIQUE,59219000ZA0288,Maison,92,3.286563,50.244992
2024-708393,2024-01-12,Vente,54030,51,GR GRANDE RUE,592190000U1122,Maison,104,3.29583,50.247984
2024-711086,2024-04-30,Vente,269000,22,RUE DE LA REPUBLIQUE,59219000ZA0321,Maison,132,3.285683,50.244945
2023-785574,2023-01-30,Vente,128000,108,RUE BASSE,592190000U1483,Maison,80,3.295883,50.250547
2023-787652,2023-03-27,Vente,156220,79,RUE DU BOIS DE LA VIGNE,592190000U0253,Maison,116,3.301133,50.248186
2023-787652,2023-03-27,Vente,156220,79,RUE DU BOIS DE LA VIGNE,592190000U0253,Maison,116,3.301133,50.248186
2022-969955,2022-03-10,Vente,192000,32,RUE DE LA CURE,592190000U0263,Maison,55,3.302724,50.245576
2022-970311,2022-04-20,Vente,145000,57,GR GRANDE RUE,592190000U0301,Maison,117,3.297021,50.248167
2022-973508,2022-05-23,Vente,80000,14,BSN ROND,592190000U1520,Maison,180,3.302087,50.254718
2022-973820,2022-06-09,Vente,265500,33,RUE DE LA REPUBLIQUE,59219000ZA0288,Maison,92,3.286563,50.244992
2022-975729,2022-07-28,Vente,70000,40,GR GRANDE RUE,592190000U0109,Maison,95,3.29359,50.248194
2022-977566,2022-09-12,Vente,321000,28,RUE DE LA REPUBLIQUE,59219000ZA0324,Maison,139,3.285359,50.245422
2022-977737,2022-09-09,Vente,244000,6,RUE STEPHANE DUHOUX,59219000ZA0308,Maison,124,3.282531,50.246008
2022-977842,2022-09-21,Vente,294700,1,RUE ROGER DANNEAU,59219000ZA0311,Maison,122,3.282845,50.245477
