id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-784810,2025-07-11,Vente,110000,21,RUE D'ECOURT,626460000B0523,Maison,80,3.097132,50.266697
2025-785654,2025-09-17,Vente,316000,21,RUE DU MOULIN,626460000B0060,Maison,56,3.098645,50.269225
2025-785654,2025-09-17,Vente,316000,21,RUE DU MOULIN,626460000B0060,Maison,56,3.098645,50.269225
2025-785920,2025-10-01,Vente,175000,29,RUE D EN HAUT,626460000B0288,Maison,70,3.101038,50.264658
2025-786490,2025-11-17,Vente,121794,50,RUE D EN HAUT,626460000B0302,Maison,67,3.100123,50.264791
2025-786701,2025-11-17,Vente,12000,11,RUE D EN HAUT,626460000B0688,Maison,109,,
2024-738203,2024-02-29,Vente,169000,24,RUE DU VIVIER,626460000A1075,Maison,85,3.099783,50.264324
2024-738279,2024-03-07,Vente,161070,28,RUE D EN HAUT,626460000B0641,Maison,97,3.098942,50.266043
2024-738459,2024-03-20,Vente,269600,18,RUE D'ECOURT,626460000B0168,Maison,78,3.096663,50.267143
2024-738675,2024-03-28,Vente,229379,12,RUE DE LA PAIX,626460000B0187,Maison,80,3.097431,50.26785
2024-739268,2024-05-23,Vente,135000,27,RUE D EN HAUT,626460000B0528,Maison,130,3.100797,50.265026
2024-739426,2024-05-31,Vente,105790,7,RUE DU MOULIN,626460000B0391,Maison,58,3.099763,50.268307
2024-740293,2024-06-27,Vente,100000,20,RUE D EN HAUT,626460000A0719,Maison,29,3.098079,50.266091
2024-740293,2024-06-27,Vente,100000,20,RUE D EN HAUT,626460000A0719,Maison,89,3.098079,50.266091
2024-741148,2024-10-21,Vente,228950,9,RUE D'ECOURT,626460000B0474,Maison,146,3.098305,50.267215
2024-741452,2024-11-13,Vente,167000,7,RUE DU MOULIN,626460000B0483,Maison,88,3.099991,50.268331
2024-741584,2024-10-25,Vente,80000,2,RUE DU MOULIN,626460000B0224,Maison,74,3.100001,50.267542
2023-816804,2023-03-06,Vente,154000,6,RUE DE LA PAIX,626460000B0681,Maison,82,3.098279,50.268281
2023-817613,2023-04-25,Vente,255000,58,RUE D EN HAUT,626460000A0223,Maison,122,3.100806,50.263594
2023-817613,2023-04-25,Vente,255000,58,RUE D EN HAUT,626460000A0223,Maison,81,3.100806,50.263594
2023-817613,2023-04-25,Vente,255000,58,RUE D EN HAUT,626460000A0223,Maison,122,3.100806,50.263594
2023-817613,2023-04-25,Vente,255000,58,RUE D EN HAUT,626460000A0223,Maison,81,3.100806,50.263594
2023-817660,2023-05-04,Vente,90000,4,RUE DE LA MARNIERE,626460000B0412,Maison,84,3.096202,50.266093
2023-817895,2023-04-25,Vente,134500,16,RUE DE LA MARNIERE,626460000A0846,Maison,82,3.095928,50.264553
2023-818363,2023-05-31,Vente,132000,33,RUE D EN HAUT,626460000B0293,Maison,80,3.10135,50.264402
2023-820013,2023-09-12,Vente,42500,1,RUE DE LA MARNIERE,626460000A0195,Maison,130,3.096455,50.264725
2023-820582,2023-11-13,Vente,197000,41,RUE D'ECOURT,626460000A0677,Maison,157,3.095355,50.265101
2022-1006919,2022-02-01,Vente,70000,48,RUE DE LA MARNIERE,626460000A0895,Maison,88,3.097468,50.263071
2022-1008400,2022-04-14,Vente,130000,34,RUE D EN HAUT,626460000B0318,Maison,86,3.099473,50.266028
2022-1008994,2022-05-11,Vente,94000,10,RUE D EN HAUT,626460000B0385,Maison,74,3.099367,50.26671
2022-1009590,2022-06-30,Vente,355000,21,RUE D EN HAUT,626460000B0280,Maison,122,3.100432,50.265607
2022-1009914,2022-06-22,Vente,142000,40,RUE DE LA MARNIERE,626460000A0899,Maison,88,3.097077,50.26329
2022-1010322,2022-07-20,Vente,146810,12,RUE D EN HAUT,626460000B0389,Maison,136,3.099201,50.266573
2022-1010925,2022-08-26,Vente,220000,49,RUE D'ECOURT,626460000A0873,Maison,94,3.093983,50.263604
2022-1011080,2022-09-08,Vente,110000,54,RUE D EN HAUT,626460000B0300,Maison,73,3.100136,50.264684
