id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-16855,2025-04-25,Vente,73000,19,RUE DE LA VICOMTE,027570000B0099,Maison,70,3.57971,49.931293
2025-19163,2025-07-22,Vente,130000,51,RUE WASSELIN,027570000B0157,Maison,140,3.583643,49.930393
2025-19911,2025-07-30,Vente,60000,13,RUE DES PONTS,02757000ZL0106,Maison,87,3.567747,49.916348
2025-19911,2025-07-30,Vente,60000,13,RUE DES PONTS,02757000ZL0106,Maison,87,3.567747,49.916348
2025-20113,2025-08-13,Vente,148750,38,RUE DES ECOLES,02757000AB0050,Maison,109,3.5646,49.920231
2025-22377,2025-11-12,Vente,92500,3,RUE DES ECOLES,02757000AB0021,Maison,92,3.563125,49.918287
2025-23006,2025-12-05,Vente,50000,6,PL DE L EGLISE,027570000B0064,Maison,99,3.576657,49.929197
2025-23006,2025-12-05,Vente,50000,6,PL DE L EGLISE,027570000B0064,Maison,99,3.576657,49.929197
2025-23010,2025-12-04,Vente,30000,45,RUE NICOLAS GRAIN,027570000B0721,Maison,84,3.57089,49.928244
2025-23339,2025-12-11,Vente,180000,5001,HAM BOIS DE ROBBE,027570000C0137,Maison,230,3.604603,49.910931
2024-16614,2024-06-11,Vente,95000,15,RUE DE LA VICOMTE,027570000B0505,Maison,75,3.57911,49.930814
2024-16614,2024-06-11,Vente,95000,15,RUE DE LA VICOMTE,027570000B0505,Maison,75,3.57911,49.930814
2024-17708,2024-07-26,Vente,30000,11,RUE NICOLAS GRAIN,027570000B0271,Maison,85,,
2024-19006,2024-09-21,Vente,85000,12,RUE NICOLAS GRAIN,027570000B0046,Maison,111,3.575616,49.928774
2024-19726,2024-10-04,Vente,60000,63,RUE WASSELIN,027570000B0580,Maison,100,3.586217,49.930816
2024-20512,2024-10-22,Vente,38000,36,RUE NICOLAS GRAIN,027570000B0673,Maison,60,3.573236,49.929011
2024-20512,2024-10-22,Vente,38000,36,RUE NICOLAS GRAIN,027570000B0673,Maison,60,3.573236,49.929011
2024-21170,2024-09-18,Adjudication,27000,9,RUE DE LA VICOMTE,027570000B0090,Maison,85,3.579135,49.930345
2024-21444,2024-12-16,Vente,95000,4,PL DE L EGLISE,027570000B0066,Maison,175,3.57692,49.929203
2024-21444,2024-12-16,Vente,95000,4,PL DE L EGLISE,027570000B0066,Maison,175,3.57692,49.929203
2023-15024,2023-01-18,Vente,150312.16,8,RUE NICOLAS GRAIN,027570000B0551,Maison,180,3.575934,49.92905
2023-15058,2023-01-23,Vente,95000,14,RUE DE LA VALLEE,02757000ZL0112,Maison,112,3.559206,49.918996
2023-15058,2023-01-23,Vente,95000,14,RUE DE LA VALLEE,02757000ZL0112,Maison,112,3.559206,49.918996
2023-15445,2023-02-08,Vente,10000,18,RUE NICOLAS GRAIN,027570000B0040,Maison,108,3.574971,49.928826
2023-15769,2023-02-16,Vente,120000,65,RUE WASSELIN,027570000B0453,Maison,174,3.588038,49.931539
2023-16318,2023-03-14,Vente,29000,24,RUE NICOLAS GRAIN,027570000B0036,Maison,61,3.574305,49.928721
2023-17272,2023-04-17,Vente,52000,27,RUE WASSELIN,027570000B0519,Maison,120,3.580432,49.929697
2023-19317,2023-07-10,Vente,120000,12,RUE DES ECOLES,02757000AB0224,Maison,126,3.563578,49.918125
2023-19543,2023-07-06,Vente,126790,40,RUE DES ECOLES,02757000AB0048,Maison,133,3.564752,49.920883
2023-19603,2023-07-17,Vente,104000,19,RUE NICOLAS GRAIN,027570000B0593,Maison,112,3.574135,49.928457
2023-20835,2023-08-25,Vente,268000,9,RUE DES PONTS,02757000AB0210,Maison,70,3.564969,49.916643
2023-20835,2023-08-25,Vente,268000,9,RUE DES PONTS,02757000AB0210,Maison,304,3.564969,49.916643
2023-20865,2023-09-04,Vente,115000,19,RUE CHARLES MACHIN,027570000B0723,Maison,99,3.566864,49.925335
2023-21418,2023-09-15,Vente,33000,2,RUE CHARLES MACHIN,027570000A0367,Maison,74,3.569333,49.928064
2023-22105,2023-10-12,Vente,23000,16,RUE NICOLAS GRAIN,027570000B0042,Maison,62,3.575233,49.928667
2023-23504,2023-12-05,Vente,42000,31,RUE NICOLAS GRAIN,027570000B0297,Maison,91,3.573141,49.928456
2023-24421,2023-12-28,Vente,150000,27,RUE DE LA VICOMTE,027570000B0730,Maison,146,3.58069,49.932951
2022-17614,2022-01-18,Vente,66600,22,RUE DES ECOLES,02757000AB0074,Maison,63,3.564137,49.919139
2022-18342,2022-01-27,Vente,127000,23,RUE DES ECOLES,02757000AB0043,Maison,119,3.564342,49.920586
2022-18845,2022-02-24,Vente,111500,19,RUE DES ECOLES,02757000AB0039,Maison,93,3.564105,49.919951
2022-21013,2022-04-19,Vente,60000,21,RUE WASSELIN,027570000B0524,Maison,110,3.580168,49.929587
2022-23661,2022-07-13,Vente,45000,4,SAINTE CLAIRE,027570000C0513,Maison,80,3.613765,49.927634
2022-25514,2022-09-23,Vente,40000,24,RUE DES ECOLES,02757000AB0068,Maison,72,3.564159,49.919424
2022-26851,2022-10-26,Vente,120000,11,RUE CHARLES MACHIN,027570000B0355,Maison,130,3.568707,49.926969
2022-27352,2022-11-16,Vente,45000,7,RUE DU CHATEAU,027570000B0703,Maison,75,3.579289,49.928247
2022-28460,2022-12-22,Vente,80000,40,RUE DES PONTS,027570000C0470,Maison,210,3.572834,49.915693
