id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-14212,2025-01-15,Vente,110000,5,RUE HELMANN,020570000C0664,Maison,107,3.310562,49.998157
2025-14238,2025-01-22,Vente,105000,3,RUE DU COMMANDANT LASSERON,020570000C0596,Maison,39,3.309539,49.998418
2025-15370,2025-02-25,Vente,40000,4,RUE HENRI MARTIN,020570000C1606,Appartement,67,3.308415,49.996348
2025-16572,2025-04-22,Vente,49990,7,RUE FAIDHERBE,020570000C0952,Maison,103,3.307478,49.995743
2025-17515,2025-05-23,Vente,25000,22,RUE DE LA TOUR,020570000C1000,Maison,96,3.30624,49.996165
2025-18705,2025-07-15,Vente,150000,16,RUE MEYNELY,020570000C1569,Maison,71,3.305483,49.999846
2025-18705,2025-07-15,Vente,150000,16,RUE MEYNELY,020570000C1569,Maison,71,3.305483,49.999846
2025-18890,2025-07-17,Vente,186400,3,RUE DE PONCHAUX,020570000C1288,Maison,72,3.31406,49.996039
2025-18899,2025-07-16,Vente,43000,6,RUE DE PONCHAUX,020570000C1451,Maison,78,3.314038,49.995554
2025-20087,2025-08-20,Vente,40000,3,RUE MEYNELY,020570000C1205,Maison,90,3.305841,49.999061
2025-20187,2025-08-08,Vente,56000,11,RUE FAIDHERBE,020570000C0954,Maison,114,3.30715,49.995805
2025-20187,2025-08-08,Vente,56000,13,RUE FAIDHERBE,020570000C0957,Maison,66,3.306997,49.99575
2025-20478,2025-09-01,Vente,194900,5,GENEVE,02057000ZP0029,Maison,178,3.329592,49.989355
2025-21513,2025-10-14,Vente,85000,9,RUE SAINT CHAMOND,020570000C0659,Maison,228,3.310998,49.997755
2025-21649,2025-10-16,Vente,30000,9,RUE FAIDHERBE,020570000C0953,Maison,93,3.307365,49.995712
2025-22866,2025-12-01,Vente,110000,24,RUE DE LA TOUR,020570000C1001,Maison,72,3.306281,49.996097
2024-13406,2024-01-29,Vente,80000,1,RUE FRANCOIS MOLET,02057000ZT0040,Maison,85,3.311558,49.992881
2024-13727,2024-02-21,Vente,85000,7,RUE DU LUXEMBOURG,020570000C1052,Maison,83,3.305677,49.997997
2024-14224,2024-03-11,Vente,73500,7,HAM DE PONCHAUX,020570000A0767,Maison,93,3.330672,49.993554
2024-15375,2024-05-02,Vente,65000,12,RUE DU VERMANDOIS,02057000ZT0056,Maison,78,3.314766,49.992721
2024-15375,2024-05-02,Vente,65000,12,RUE DU VERMANDOIS,02057000ZT0056,Maison,78,3.314766,49.992721
2024-16610,2024-06-17,Vente,47000,2,RUE DU LUXEMBOURG,020570000C1058,Maison,68,3.30619,49.998864
2024-16805,2024-06-28,Vente,89000,6,RUE HELMANN,020570000C0673,Maison,70,3.311302,49.99821
2024-17556,2024-07-23,Vente,50000,25,PONCHAUX,020570000A1059,Maison,203,3.330384,49.995893
2024-18005,2024-07-24,Vente,73000,5001,RUE FRANCOIS MOLET,02057000ZT0009,Maison,75,3.311019,49.992747
2024-18005,2024-07-24,Vente,73000,5001,RUE FRANCOIS MOLET,02057000ZT0009,Maison,75,3.311019,49.992747
2024-18372,2024-08-23,Vente,60000,15,RUE DE VERDUN,020570000C0855,Maison,80,3.311135,49.994958
2024-19005,2024-09-20,Vente,37880,24,RUE SAINT CHAMOND,020570000C0703,Maison,71,3.311202,49.997166
2024-20029,2024-10-08,Vente,85000,7,RUE DE PONCHAUX,020570000C1283,Maison,78,3.314516,49.995956
2024-20465,2024-10-23,Vente,58500,5,RUE DU COMMANDANT LASSERON,020570000C1658,Maison,87,3.309773,49.998474
2024-20465,2024-10-23,Vente,58500,5,RUE DU COMMANDANT LASSERON,020570000C1658,Maison,50,3.309773,49.998474
2024-20873,2024-12-04,Vente,38000,4,RUE DE LA POSTE,020570000C1540,Maison,72,3.307681,49.997805
2024-21213,2024-12-13,Vente,59900,26,RUE DE LA TOUR,020570000C1002,Maison,98,3.306225,49.995972
2023-14920,2023-01-27,Vente,48000,22,RUE GABRIEL HANOTEAUX,020570000C1194,Maison,68,3.308704,49.999412
2023-15029,2023-02-03,Vente,100000,28,RUE HENRI MARTIN,020570000C0933,Maison,61,3.309321,49.99415
2023-16765,2023-04-05,Vente,65000,15,RUE MEYNELY,020570000C1067,Maison,85,3.304862,49.998927
2023-16790,2023-03-16,Vente,102000,15,RUE DE L INDUSTRIE,020570000C0723,Maison,150,3.31154,49.996313
2023-17158,2023-04-05,Vente,29530,5001,FRM DE MADAGASCAR,02057000ZH0041,Maison,133,3.358133,50.007538
2023-17478,2023-04-05,Vente,59000,41,RUE HENRI MARTIN,020570000C1458,Maison,92,3.309881,49.993849
2023-18077,2023-05-26,Vente,70000,5,RUE DU COMMANDANT LASSERON,020570000C0595,Maison,87,,
2023-18077,2023-05-26,Vente,70000,5,RUE DU COMMANDANT LASSERON,020570000C0595,Maison,50,,
2023-18080,2023-05-26,Vente,40000,13,RUE HELMANN,020570000C1399,Maison,73,3.310095,49.998728
2023-18080,2023-05-26,Vente,40000,13,RUE HELMANN,020570000C1399,Maison,64,3.310095,49.998728
2023-18478,2023-06-12,Vente,83000,16,PL CHARLES DE GAULLE,020570000C0988,Maison,135,3.307217,49.997147
2023-18882,2023-06-22,Vente,15000,3,RUE DU COMMANDANT LASSERON,020570000C0596,Maison,39,3.309539,49.998418
2023-20979,2023-09-09,Vente,90500,52,RUE DE L INDUSTRIE,02057000ZS0096,Maison,88,3.317084,49.993398
2023-21183,2023-09-12,Vente,72000,8,RUE DE LA TOUR,020570000C0978,Maison,81,3.307134,49.996873
2022-17755,2022-01-03,Vente,159150,15,RUE HENRI MARTIN,020570000C0883,Maison,155,3.309389,49.995931
2022-19297,2022-03-18,Vente,40000,33,RUE DE L INDUSTRIE,020570000C1310,Maison,78,3.31402,49.995269
2022-20155,2022-04-12,Vente,154092,5,RUE DU VERMANDOIS,020570000C0785,Maison,115,3.31546,49.993617
2022-20280,2022-04-07,Vente,144601,14,HAM DE PONCHAUX,020570000A0749,Maison,102,3.331065,49.994302
2022-20581,2022-04-26,Vente,95000,8,RUE DE ST QUENTIN,02057000ZW0082,Maison,86,3.308574,49.991827
2022-20581,2022-04-26,Vente,95000,8,RUE DE ST QUENTIN,02057000ZW0082,Maison,86,3.308574,49.991827
2022-20688,2022-04-13,Vente,40000,9,RUE DE L ESCAUT,02057000ZT0084,Maison,92,3.309994,49.991773
2022-21113,2022-05-13,Vente,30000,5001,RUE VAUX LE PRETRE,02057000ZN0045,Maison,52,3.365577,49.993947
