id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750768,2025-01-24,Vente,68000,1,RUE DU TORDOIR,594120000U0230,Maison,89,3.545149,50.116149
2025-756010,2025-07-10,Vente,71000,4,CHS BRUNEHAUT,594120000U0370,Maison,92,3.539927,50.118605
2025-757154,2025-08-04,Vente,130000,4,RUE DU TORDOIR,594120000U0947,Maison,87,3.543989,50.115382
2025-757154,2025-08-04,Vente,130000,4,RUE DU TORDOIR,594120000U0947,Maison,87,3.543989,50.115382
2024-709308,2024-02-19,Vente,48000,23,CHS BRUNEHAUT,594120000U1029,Maison,82,3.54202,50.120432
2024-710892,2024-04-29,Vente,67000,8,RUE DE LA CAVEE,594120000U1071,Maison,97,3.54072,50.116724
2024-717105,2024-11-13,Vente,20000,15,RUE DE LA FEUILLEE,594120000U0604,Maison,100,3.535892,50.121319
2024-717179,2024-11-09,Vente,140000,13,CHS BRUNEHAUT,594120000U0346,Maison,200,3.540509,50.119499
2023-788006,2023-04-07,Vente,150000,11,RUE DU CALVAIRE,594120000U0259,Maison,123,3.542453,50.11581
2023-788788,2023-05-12,Vente,40000,18,RUE DU CALVAIRE,594120000U0403,Maison,52,3.541755,50.115834
2023-791510,2023-07-13,Vente,20000,6,RUE JEAN DELIGNY,594120000U0207,Maison,75,3.544651,50.119796
2023-792021,2023-08-28,Vente,20000,8,CHS BRUNEHAUT,594120000U0366,Maison,87,3.540231,50.11864
2023-794503,2023-11-03,Vente,30000,9,RUE DE SOLESMES,594120000U0816,Maison,96,3.535821,50.127182
2023-794503,2023-11-03,Vente,30000,9,RUE DE SOLESMES,594120000U0816,Maison,96,3.535821,50.127182
2022-970183,2022-03-29,Vente,90000,16,RUE DU CALVAIRE,594120000U0404,Maison,57,3.541686,50.115839
2022-970183,2022-03-29,Vente,90000,14,RUE DU CALVAIRE,594120000U0405,Maison,52,3.541719,50.115901
2022-972835,2022-05-25,Vente,66000,8,RUE DU CALVAIRE,594120000U0844,Maison,107,3.541617,50.116112
2022-976642,2022-08-25,Vente,20000,14,RUE DE SOLESMES,594120000U0812,Maison,48,3.5369,50.126538
2022-978587,2022-10-13,Vente,28000,23,CHS BRUNEHAUT,594120000U1029,Maison,82,3.54202,50.120432
2022-980213,2022-11-26,Vente,89000,13,CHS BRUNEHAUT,594120000U0346,Maison,86,3.540509,50.119499
