id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-15882,2025-03-21,Vente,120000,18,RUE MAURICE DUVERGET,02525000ZB0052,Maison,79,3.32796,49.878214
2025-17358,2025-04-25,Vente,130000,6,RES AUTECHAUD,02525000AB0256,Maison,90,3.324642,49.876596
2025-20920,2025-09-17,Vente,315000,11,RUE DE LA FONTAINE,02525000AB0246,Maison,132,3.318857,49.876985
2025-23124,2025-12-10,Vente,195450,20,RES AUTECHAUD,02525000AB0413,Maison,148,3.324422,49.87752
2025-23282,2025-12-10,Vente,130000,5,RUE DE LA FONTAINE,02525000AB0203,Maison,92,3.31795,49.876086
2025-23282,2025-12-10,Vente,130000,5,RUE DE LA FONTAINE,02525000AB0203,Maison,92,3.31795,49.876086
2024-18612,2024-08-31,Vente,78000,5,LE NOUVEAU MONDE,02525000AC0074,Maison,60,3.318512,49.871876
2023-15758,2023-03-03,Vente,240000,13,LE NOUVEAU MONDE,02525000ZD0451,Maison,122,3.318878,49.871192
2023-17093,2023-04-13,Vente,132150,1,RUE MAURICE DUVERGET,02525000AB0265,Maison,109,3.32528,49.876919
2023-17943,2023-05-05,Vente,108000,10,RUE ANDRE MATHIAS,02525000AB0104,Maison,68,3.322462,49.876056
2023-21670,2023-09-23,Vente,90000,12,RUE DES MOURDRIS,02525000ZA0070,Maison,67,3.322921,49.877912
2023-21670,2023-09-23,Vente,90000,12,RUE DES MOURDRIS,02525000ZA0070,Maison,67,3.322921,49.877912
2023-22694,2023-10-23,Vente,120000,13,LA GLORIETTE,02525000AC0091,Maison,58,3.317439,49.866967
2022-18841,2022-03-01,Vente,220900,7,RUE DE LA FONTAINE,02525000AB0205,Maison,98,3.319025,49.876287
2022-19550,2022-03-03,Vente,60000,18,RUE MAURICE DUVERGET,02525000ZB0052,Maison,79,3.32796,49.878214
2022-20013,2022-03-17,Vente,170000,12,RUE DU MOULIN,02525000AB0004,Maison,131,3.318858,49.877339
2022-21809,2022-06-04,Vente,168000,21,RES AUTECHAUD,02525000AB0414,Maison,92,3.324335,49.877333
2022-21994,2022-05-21,Vente,231000,10,RUE DE LA FONTAINE,02525000AB0244,Maison,182,3.319443,49.87551
2022-25046,2022-08-29,Vente,190000,3,RUE DE ST QUENTIN,02525000AB0186,Maison,101,3.320106,49.87381
2022-26182,2022-10-05,Vente,62000,4,RUE ANDRE MATHIAS,02525000AB0101,Maison,57,3.322607,49.875948
2022-27682,2022-11-09,Vente,125000,22,RUE MAURICE DUVERGET,02525000ZB0166,Maison,92,3.32858,49.878722
2022-28709,2022-12-20,Vente,170000,14,RES MOULIN A VENT,02525000ZA0118,Maison,86,3.32403,49.878554
2022-28978,2022-01-19,Adjudication,101200,12,RUE DE LA MARNIERE,02525000AB0036,Maison,145,3.323612,49.876766
