id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-751401,2025-02-07,Vente,184500,39,RUE DE LA CROIX ROUGE,595210000U0726,Maison,66,3.181372,50.188383
2025-751401,2025-02-07,Vente,184500,39,RUE DE LA CROIX ROUGE,595210000U0726,Maison,66,3.181372,50.188383
2025-753934,2025-04-30,Vente,235000,37,RUE DE LA CROIX ROUGE,595210000U1199,Maison,106,3.180848,50.188811
2025-756683,2025-07-15,Vente,120000,24,RUE DE LA CROIX ROUGE,595210000U0810,Maison,86,3.177559,50.190367
2025-757468,2025-08-19,Vente,117840,2,RUE DE LA MARLIERE,595210000U1162,Maison,101,3.177347,50.191194
2024-708368,2024-01-11,Vente,54000,18,RUE DE LA CROIX ROUGE,595210000U0807,Maison,65,3.177551,50.190605
2024-709594,2024-03-12,Vente,78000,11,RUE DU CURE,59521000ZB0016,Maison,70,3.179548,50.1923
2024-709594,2024-03-12,Vente,78000,11,RUE DU CURE,59521000ZB0016,Maison,20,3.179548,50.1923
2024-709594,2024-03-12,Vente,78000,11,RUE DU CURE,59521000ZB0016,Maison,70,3.179548,50.1923
2024-709594,2024-03-12,Vente,78000,11,RUE DU CURE,59521000ZB0016,Maison,20,3.179548,50.1923
2024-717546,2024-11-28,Vente,62000,44,RUE DE LA CROIX ROUGE,595210000U0411,Maison,50,3.179016,50.189725
2024-717998,2024-12-13,Vente,142300,14,RUE D EN HAUT,595210000U0556,Maison,89,3.174776,50.192323
2024-718860,2024-12-30,Vente,165000,3,RUE DE LA CHAPELLE,595210000U0572,Maison,87,3.176352,50.193149
2024-718860,2024-12-30,Vente,165000,3,RUE DE LA CHAPELLE,595210000U0572,Maison,87,3.176352,50.193149
2023-788146,2023-04-06,Vente,115000,2,RUE DE LA MARLIERE,595210000U0464,Maison,80,3.177215,50.191236
2023-788551,2023-04-28,Vente,70000,11,RUE DES VITRIERS,595210000U0487,Maison,55,3.175599,50.191645
2023-792991,2023-09-27,Vente,270000,13,RUE D EN HAUT,595210000U0495,Maison,180,3.174688,50.191895
2023-794778,2023-11-16,Vente,50000,15,RUE DES VITRIERS,595210000U0461,Maison,68,3.176033,50.191149
2023-795059,2023-11-28,Vente,210000,39,RUE DE LA CROIX ROUGE,595210000U0724,Maison,153,3.181604,50.18834
2023-795059,2023-11-28,Vente,210000,39,RUE DE LA CROIX ROUGE,595210000U0724,Maison,153,3.181604,50.18834
2023-795770,2023-12-12,Vente,95000,6,RUE D OISY,595210000U0293,Maison,120,3.179311,50.197053
2022-969682,2022-02-15,Vente,26500,20,RUE DE LA MARLIERE,595210000U0528,Maison,48,3.171976,50.191337
2022-969716,2022-02-14,Vente,75000,46,RUE DE LA CROIX ROUGE,595210000U1114,Maison,99,3.179278,50.189497
2022-969716,2022-02-14,Vente,75000,46,RUE DE LA CROIX ROUGE,595210000U1114,Maison,99,3.179278,50.189497
2022-973936,2022-06-01,Vente,122000,4,RUE DE LA CROIX ROUGE,595210000U0467,Maison,63,3.177471,50.191356
2022-977414,2022-08-25,Vente,75000,11,RUE D EN HAUT,595210000U0968,Maison,66,3.175372,50.191883
2022-977578,2022-09-09,Vente,84200,4,RTE D ARRAS,595210000U0814,Maison,90,3.180705,50.187409
