id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750608,2025-01-10,Vente,115000,35,RTE D'ETROEUNGT,590930000B0183,Appartement,45,3.900659,50.077123
2025-750608,2025-01-10,Vente,115000,35,RTE D'ETROEUNGT,590930000B0183,Appartement,90,3.900659,50.077123
2025-751701,2025-02-03,Vente,80000,36,RTE D'ETROEUNGT,590930000B0206,Maison,120,3.904136,50.07604
2025-754043,2025-04-24,Vente,62000,21,RTE D'ETROEUNGT,590930000B0321,Maison,111,3.899156,50.077849
2025-758796,2025-09-16,Vente,75000,28,VC DE BASSE BOULOGNE,590930000C0188,Maison,60,3.892109,50.070201
2024-710424,2024-03-29,Vente,53000,21,VC DE MARBAIX,590930000A0073,Maison,99,3.884002,50.093884
2023-785163,2023-01-05,Vente,130000,85,RTE D'ETROEUNGT,590930000B0433,Maison,87,3.913743,50.076326
2023-785163,2023-01-05,Vente,130000,85,RTE D'ETROEUNGT,590930000B0433,Maison,87,3.913743,50.076326
2023-785163,2023-01-05,Vente,130000,85,RTE D'ETROEUNGT,590930000B0433,Maison,87,3.913743,50.076326
2023-788716,2023-04-27,Vente,120000,21,RTE D'ETROEUNGT,590930000B0321,Maison,111,3.899156,50.077849
2023-790644,2023-07-06,Vente,155000,1,RUE DE L'EGLISE,590930000B0288,Maison,135,3.895102,50.079651
