id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750722,2025-01-08,Vente,220000,104,RLE DU CAPITAINE,595170000B1105,Maison,110,3.241657,50.096589
2025-751163,2025-01-29,Vente,86600,218,RUE DE VINCHY,595170000B1161,Maison,110,3.241955,50.094983
2025-751812,2025-02-10,Vente,28500,197,RUE HAUTE,595170000A0253,Maison,70,3.242293,50.098339
2025-751819,2025-02-10,Vente,66500,189,RUE HAUTE,595170000A0252,Maison,115,3.242578,50.098367
2025-754596,2025-05-28,Vente,161500,246,RUE HAUTE,595170000B0040,Maison,101,3.242259,50.097874
2025-754707,2025-05-15,Vente,180000,45,ALL DE SAINT VAAST,59517000ZK0123,Maison,89,3.238646,50.099584
2025-755613,2025-06-25,Vente,247000,16,ALL DE LA BOE,59517000ZK0115,Maison,118,3.237858,50.098669
2025-756129,2025-06-27,Vente,128000,1173,RUE HAUTE,595170000A0649,Maison,83,3.2323,50.092555
2025-756129,2025-06-27,Vente,128000,1173,RUE HAUTE,595170000A0649,Maison,83,3.2323,50.092555
2025-757275,2025-08-07,Vente,207300,678,RUE BASSE,595170000B0326,Maison,90,3.234516,50.090884
2025-757275,2025-08-07,Vente,207300,678,RUE BASSE,595170000B0326,Maison,90,3.234516,50.090884
2025-759657,2025-10-24,Vente,138000,1185,RUE HAUTE,595170000A0648,Maison,83,3.232174,50.092505
2025-759657,2025-10-24,Vente,138000,1185,RUE HAUTE,595170000A0648,Maison,83,3.232174,50.092505
2024-708497,2024-01-29,Vente,137000,1237,RUE HAUTE,595170000A0643,Maison,102,3.231566,50.092249
2024-708497,2024-01-29,Vente,137000,1237,RUE HAUTE,595170000A0643,Maison,102,3.231566,50.092249
2024-708625,2024-01-31,Vente,175000,1037,RUE HAUTE,595170000A0786,Maison,106,3.233809,50.093041
2024-710247,2024-04-04,Vente,118000,5001,LA VALLEE CHOIN,595170000A0534,Maison,90,3.201912,50.076099
2024-710848,2024-04-29,Vente,337600,632,RUE BASSE,595170000B0323,Maison,233,3.234744,50.091441
2024-712577,2024-06-27,Vente,80000,151,RUE HAUTE,595170000A0690,Maison,70,3.242798,50.098649
2024-714021,2024-07-24,Vente,14000,6,HAMEAU DE VAUCELLES,595170000B0838,Maison,26,3.221197,50.075255
2024-714021,2024-07-24,Vente,14000,6,HAMEAU DE VAUCELLES,595170000B0838,Maison,26,3.221197,50.075255
2024-715150,2024-08-26,Vente,178000,266,RUE HAUTE,595170000B0038,Maison,97,3.242099,50.097796
2024-715381,2024-09-18,Vente,42500,1342,RUE HAUTE,595170000B0740,Maison,60,3.230931,50.091309
2024-715406,2024-09-13,Vente,241000,71,ALL DE SAINT VAAST,59517000ZK0125,Maison,118,3.238167,50.099736
2024-716213,2024-10-10,Vente,102500,835,RUE HAUTE,595170000A0330,Maison,47,3.236146,50.094278
2023-788049,2023-04-14,Vente,304000,9001,FERME DE BONAVIS,595170000A0505,Maison,80,3.194366,50.080626
2023-790800,2023-06-30,Vente,280000,125,ALL DE SAINT VAAST,59517000ZK0110,Maison,169,3.236898,50.099444
2023-791022,2023-07-21,Vente,142000,917,RUE BASSE,595170000B1051,Maison,90,3.231166,50.090303
2023-791022,2023-07-21,Vente,142000,917,RUE BASSE,595170000B1051,Maison,90,3.231166,50.090303
2023-791025,2023-07-21,Vente,300000,898,RUE BASSE,595170000B0758,Maison,92,3.231861,50.089878
2023-791025,2023-07-21,Vente,300000,898,RUE BASSE,595170000B0758,Maison,92,3.231861,50.089878
2023-791512,2023-07-05,Vente,297000,1037,RUE HAUTE,595170000A0788,Maison,130,3.233551,50.093422
2023-791785,2023-08-09,Vente,125000,134,RUE DE BEL AISE,595170000B0945,Maison,89,3.243962,50.092942
2023-792620,2023-09-09,Vente,45000,23,RUE DU PONT DE VINCHY,595170000B1117,Maison,96,3.243861,50.093418
2023-793158,2023-09-13,Vente,180000,61,RUE DE BEL AISE,59517000ZR0044,Maison,118,3.243181,50.093104
2023-793158,2023-09-13,Vente,180000,61,RUE DE BEL AISE,59517000ZR0044,Maison,118,3.243181,50.093104
2023-793165,2023-09-28,Vente,105000,402,RUE BASSE,595170000B1262,Maison,122,3.23755,50.09241
2023-793776,2023-10-17,Vente,185000,115,RUE DE VINCHY,595170000B0247,Maison,105,3.240882,50.095643
2022-969741,2022-03-09,Vente,115000,209,RUE HAUTE,595170000A0255,Maison,105,3.242208,50.098247
2022-969869,2022-01-28,Vente,290000,206,RUE HAUTE,595170000B0042,Maison,98,3.242631,50.098015
2022-970094,2022-04-07,Vente,213000,303,RUE DU STADE,59517000ZK0099,Maison,123,3.237163,50.098473
2022-972384,2022-05-09,Vente,140000,55,RUE BASSE,595170000B0980,Maison,69,3.236352,50.092641
2022-972384,2022-05-09,Vente,140000,55,RUE BASSE,595170000B0980,Maison,69,3.236352,50.092641
2022-974127,2022-06-27,Vente,184000,1368,RUE HAUTE,595170000B0987,Maison,100,3.230643,50.090972
2022-974127,2022-06-27,Vente,184000,1368,RUE HAUTE,595170000B0987,Maison,100,3.230643,50.090972
2022-976364,2022-08-11,Vente,131000,447,RUE HAUTE,595170000A0273,Maison,67,3.239955,50.096735
2022-976450,2022-08-04,Vente,145000,929,RUE HAUTE,595170000A0338,Maison,67,3.235061,50.093759
2022-978625,2022-10-05,Vente,59800,570,RUE BASSE,595170000B0315,Maison,50,3.235459,50.091691
