id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-14134,2025-01-10,Vente,90000,23,RUE DE LA LOUVIERE,024760000B0209,Maison,89,3.561915,49.985553
2025-14296,2025-01-10,Vente,137000,3,RUE AUX CORBEAUX,024760000C0075,Maison,90,3.551624,49.97817
2025-14604,2025-01-17,Vente,33000,4,RUE FILLION,024760000B0270,Maison,58,3.565924,49.985701
2025-16281,2025-04-15,Vente,46000,28,RUE DU GENERAL HOULLIER,024760000C0379,Maison,79,3.553677,49.97971
2025-16646,2025-04-30,Vente,30500,35,RUE DU GENERAL HOULLIER,024760000C0354,Maison,70,3.554835,49.977263
2025-16777,2025-04-23,Vente,90000,11,RUE DU MEPAS,024760000B0631,Maison,99,3.56677,49.984539
2025-18555,2025-06-20,Vente,72000,29,RUE DU GENERAL HOULLIER,024760000C0360,Maison,75,3.554796,49.97782
2025-18555,2025-06-20,Vente,72000,29,RUE DU GENERAL HOULLIER,024760000C0360,Maison,75,3.554796,49.97782
2024-14835,2024-04-05,Vente,40000,39,RUE DE VERDUN,024760000B0161,Maison,105,3.561944,49.981968
2024-15705,2024-05-13,Vente,18500,2,PL DU GENERAL DE GAULLE,024760000D0158,Maison,60,3.555558,49.984833
2024-16522,2024-06-04,Vente,21000,15,RUE FILLION,024760000B0237,Maison,80,3.564978,49.986398
2024-16795,2024-06-28,Vente,73000,2,RUE DE LA LOUVIERE,024760000B0711,Maison,120,3.557116,49.984225
2024-16795,2024-06-28,Vente,73000,2,RUE DE LA LOUVIERE,024760000B0711,Maison,120,3.557116,49.984225
2024-17457,2024-07-12,Vente,48000,32,RUE DU GENERAL HOULLIER,024760000C0052,Maison,85,3.553799,49.979425
2024-19181,2024-09-17,Vente,26500,14,RUE SAINT JOSEPH,024760000D0129,Maison,72,3.553647,49.986964
2024-21510,2024-12-13,Vente,175000,1,RUE DU POU VOLANT,024760000B0839,Maison,170,3.564294,49.980695
2024-21862,2024-12-12,Vente,78000,42,RUE DE VERDUN,024760000B0533,Maison,90,3.563899,49.980836
2023-15574,2023-02-15,Vente,34725,20,RUE DE LA DEPORTATION,024760000B0440,Maison,87,3.555641,49.986935
2023-16244,2023-03-15,Vente,41500,6,RUE DU POU VOLANT,024760000B0590,Maison,100,3.561107,49.979861
2023-17217,2023-04-19,Vente,40000,14,RUE FILLION,024760000B0258,Maison,50,3.565248,49.987121
2023-23442,2023-12-09,Vente,142000,10,RUE DE VERDUN,024760000B0501,Maison,80,3.55776,49.983179
2022-17821,2022-01-17,Vente,90000,25,RUE DU RIEZ,024760000C0210,Maison,64,3.550544,49.974499
2022-18639,2022-02-14,Vente,80000,43,RUE DU MEPAS,024760000B0321,Maison,160,3.569964,49.982583
2022-18932,2022-02-22,Vente,57000,30,IMP DU GOUFFRE,024760000B0052,Maison,59,3.557713,49.986915
2022-19000,2022-03-04,Vente,53600,44,RUE DE VERDUN,024760000B0549,Maison,63,3.564717,49.980509
2022-19241,2022-03-02,Vente,240000,2,RUE DU GENERAL HOULLIER,024760000C0032,Maison,175,3.554071,49.982402
2022-20614,2022-04-22,Vente,22000,31,RUE DE VERDUN,024760000B0170,Maison,80,3.560968,49.982186
2022-24146,2022-08-05,Vente,49312,28,RUE DU GENERAL HOULLIER,024760000C0379,Maison,79,3.553677,49.97971
2022-26109,2022-09-15,Vente,173000,14,RUE DU MEPAS,024760000B0338,Maison,120,3.567028,49.984261
2022-26351,2022-10-07,Vente,95000,40,RUE DE VERDUN,024760000B0531,Maison,100,3.563045,49.981233
2022-26435,2022-10-19,Vente,161500,21,RUE DU GENERAL HOULLIER,024760000C0408,Maison,140,3.554848,49.978662
2022-26435,2022-10-19,Vente,161500,21,RUE DU GENERAL HOULLIER,024760000C0408,Maison,140,3.554848,49.978662
2022-27797,2022-12-01,Vente,9500,40,RUE DE LA LOUVIERE,024760000B0362,Maison,96,3.562423,49.985115
