id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-17156,2025-05-05,Vente,75900,10,RUE PRINCIPALE,02377000AB0049,Maison,45,3.84029,49.867695
2024-13596,2024-02-02,Vente,40000,6,RUE DE HURTEBISE,02377000AB0175,Maison,114,3.840566,49.868875
2024-19862,2024-10-05,Vente,185000,24,HAM DE FERONVAL,02377000ZH0019,Maison,190,3.805456,49.872174
2024-19862,2024-10-05,Vente,185000,24,HAM DE FERONVAL,02377000ZH0019,Maison,190,3.805456,49.872174
2024-19862,2024-10-05,Vente,185000,24,HAM DE FERONVAL,02377000ZH0019,Maison,190,3.805456,49.872174
2023-19181,2023-06-24,Vente,290000,1,RUE DE HURTEBISE,02377000AB0173,Maison,141,3.837628,49.869633
2023-19181,2023-06-24,Vente,290000,1,RUE DE HURTEBISE,02377000AB0173,Maison,141,3.837628,49.869633
2022-22459,2022-06-09,Vente,40000,15,HAM DE FERONVAL,02377000AN0082,Maison,105,3.80611,49.872341
2022-22459,2022-06-09,Vente,40000,15,HAM DE FERONVAL,02377000AN0082,Maison,105,3.80611,49.872341
