id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750602,2025-01-03,Vente,76000,51,RUE DU NOUVEAU MONDE,59571000AM0171,Maison,109,3.49389,50.187975
2025-750679,2025-01-14,Vente,80000,44,CITE JOLIOT CURIE,59571000AI0035,Maison,91,3.490236,50.178566
2025-750695,2025-01-10,Vente,65000,108,RUE DE L ABBAYE,59571000AI0137,Maison,74,3.497161,50.175422
2025-750796,2025-01-24,Vente,79000,6,RUE DE LA LIBERTE,59571000AH0208,Maison,100,3.500583,50.183245
2025-750929,2025-01-28,Vente,170000,8,RUE PAUL LANGEVIN,59571000AP0428,Maison,106,3.497009,50.183733
2025-751099,2025-01-08,Vente,101500,18,RUE RAYMOND POIRETTE,59571000AO0493,Maison,126,3.49916,50.18388
2025-751198,2025-01-29,Vente,47160,12,PL DU BEART,59571000AO0444,Maison,76,3.501621,50.184303
2025-751213,2025-01-31,Vente,30000,89,RUE PAUL VAILLANT COUTURIER,59571000AN0469,Maison,71,3.501268,50.189813
2025-751345,2025-02-13,Vente,240000,41,RUE DE SELLE,59571000AP0049,Maison,252,3.494223,50.184139
2025-751517,2025-02-14,Vente,150000,13,RUE RAYMOND POIRETTE,59571000AO0637,Maison,133,3.499718,50.183805
2025-751690,2025-02-20,Vente,33000,99,RUE DE L ABBAYE,59571000AH0062,Maison,47,3.49944,50.180131
2025-751830,2025-02-28,Vente,45000,1,RUE VASSEUR,59571000AN0306,Maison,94,3.496529,50.187391
2025-752324,2025-03-14,Vente,47000,13,RUE EMILE DUEE,59571000AO0194,Maison,82,3.499192,50.184835
2025-753022,2025-04-04,Vente,184050,73,RUE PAUL VAILLANT COUTURIER,59571000AN0462,Maison,101,3.501229,50.189475
2025-753272,2025-03-27,Vente,50500,21,RUE ROYALE,59571000AO0390,Maison,58,3.502092,50.182672
2025-753448,2025-04-02,Vente,36000,57,RUE DU NOUVEAU MONDE,59571000AM0085,Maison,82,3.4934,50.189052
2025-753537,2025-04-04,Vente,146150,49,AV ARISTIDE BRIAND,59571000AL0146,Maison,89,3.487566,50.182072
2025-753537,2025-04-04,Vente,146150,49,AV ARISTIDE BRIAND,59571000AL0146,Maison,89,3.487566,50.182072
2025-753815,2025-04-11,Vente,65000,3,RUE HENRI RENAUX,59571000AO0161,Maison,103,3.497771,50.186256
2025-754310,2025-05-21,Vente,93000,42,CITE JOLIOT CURIE,59571000AI0034,Maison,73,3.490328,50.178655
2025-754702,2025-06-02,Vente,75000,18,RUE DU 9 MAI 1944,59571000AM0047,Maison,73,3.492248,50.188538
2025-754755,2025-06-02,Vente,102000,11,RUE PRINTANIERE,59571000AB0032,Maison,83,3.501568,50.191412
2025-754818,2025-05-28,Vente,60000,7,RUE DES WARENNES,59571000AO0032,Maison,102,3.499458,50.187438
