id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-784595,2025-07-15,Vente,244000,1,RUE DES TOURS,62703000ZB0410,Maison,87,2.957434,50.255089
2025-784595,2025-07-15,Vente,244000,1,RUE DES TOURS,62703000ZB0410,Maison,87,2.957434,50.255089
2025-786373,2025-10-21,Vente,255000,2,RUE BELLE VUE,62703000ZA0166,Maison,105,2.955141,50.254598
2024-737715,2024-01-22,Vente,65000,1,RUE NEUVE,62703000AB0111,Maison,50,2.95733,50.254055
2024-738150,2024-02-23,Vente,275000,6,RUE DES TOURS,62703000AB0168,Maison,144,2.957934,50.25449
2024-738150,2024-02-23,Vente,275000,6,RUE DES TOURS,62703000AB0168,Maison,144,2.957934,50.25449
2023-816136,2023-01-13,Vente,221900,6,RUE BELLE VUE,62703000ZA0164,Maison,81,2.95568,50.25479
2023-816183,2023-01-23,Vente,143500,7,RUE DE LA MARNIERE,62703000AB0123,Maison,66,2.955834,50.253366
2023-817914,2023-05-19,Vente,175600,13,RUE DE LA FONTAINE GRULOTTE,62703000AB0036,Maison,131,2.960046,50.254611
2023-818037,2023-05-25,Vente,275000,4,RUE DES TOURS,62703000AB0167,Maison,141,2.95741,50.254486
2023-819333,2023-09-04,Vente,151600,28,RUE DE VIS,62703000ZA0207,Maison,85,2.952399,50.252896
2023-819736,2023-09-30,Vente,240000,4,IMP DU VIEUX CHENE,62703000ZC0086,Maison,133,2.962528,50.250277
2023-820369,2023-11-17,Vente,150000,2,RUE DE LA FONTAINE GRULOTTE,62703000AB0079,Maison,105,2.958552,50.253168
2022-1006973,2022-02-10,Vente,94000,6,RUE BELLE VUE,62703000ZA0164,Maison,81,2.95568,50.25479
2022-1007962,2022-04-01,Vente,298400,5,IMP DU VIEUX CHENE,62703000ZC0087,Maison,121,2.962677,50.25002
2022-1008974,2022-05-31,Vente,181400,34,RUE DE VIS,62703000AB0143,Maison,76,2.955532,50.254144
2022-1009532,2022-06-17,Vente,174200,2,RUE DE LA MARNIERE,62703000AB0105,Maison,91,2.954985,50.253635
2022-1011577,2022-10-27,Vente,220000,27,RUE DE LA FONTAINE GRULOTTE,62703000AB0053,Maison,128,2.96269,50.2556
2022-1011855,2022-11-09,Vente,240000,1,RUE DES TOURS,62703000ZB0412,Maison,130,2.956914,50.254829
2022-1011855,2022-11-09,Vente,240000,1,RUE DES TOURS,62703000ZB0412,Maison,130,2.956914,50.254829
2022-1011969,2022-11-21,Vente,121500,5,RUE DE VIS,62703000AB0097,Maison,96,2.95531,50.253843
