id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-719873,2025-01-16,Vente,46000,15,RUE GAMBETTA,59574000AN0231,Appartement,42,3.282663,50.359007
2025-719986,2025-01-17,Vente,333000,1,RUE ACHILLE ANDRIS,59574000AH0066,Maison,83,3.276375,50.366414
2025-720135,2025-01-24,Vente,181500,11,RUE FERRER,59574000AP0134,Maison,128,3.287188,50.358396
2025-720151,2025-01-22,Vente,114000,35,RUE FAIDHERBE,59574000AN0507,Maison,85,3.280805,50.355961
2025-720357,2025-01-24,Vente,65000,24,RUE LEON BLUM,59574000AV0587,Maison,66,3.282211,50.351557
2025-720507,2025-01-31,Vente,110000,5,RUE PAUL BERT,59574000AV0521,Maison,79,3.282231,50.354161
2025-720712,2025-01-30,Vente,223000,121,RUE PASTEUR,59574000AM0694,Maison,93,3.276473,50.364651
2025-720738,2025-01-20,Vente,88500,95,RUE ANATOLE FRANCE,59574000AL0364,Appartement,60,3.27394,50.359575
2025-720739,2025-01-20,Vente,247000,49,RUE DU PRE TOLU,595740000A7957,Maison,73,3.287439,50.370742
2025-720739,2025-01-20,Vente,247000,49,RUE DU PRE TOLU,595740000A7957,Maison,73,3.287439,50.370742
2025-720779,2025-01-29,Vente,150000,4,RUE EDMOND SIMON,59574000AN0861,Maison,107,3.277045,50.356853
2025-720926,2025-01-31,Vente,145000,154,BD LOUISE MICHEL,59574000AV0694,Maison,72,3.282243,50.349664
2025-720966,2025-01-16,Vente,62000,5,RUE DANTON,59574000AK0076,Maison,100,3.266887,50.358232
2025-721420,2025-02-06,Vente,264100,4,RUE FERNAND,59574000AH0482,Maison,128,3.27597,50.365982
2025-721722,2025-02-12,Vente,115000,11,RUE JEAN PERRIN,59574000AL0299,Maison,100,3.271031,50.35882
2025-721727,2025-02-12,Vente,65000,43,RUE DES FRERES BOUHOURS,59574000AR0057,Maison,72,3.286719,50.363418
2025-721936,2025-02-21,Vente,120000,8,RUE D ANNECY,59574000AM0302,Maison,70,3.276071,50.363144
2025-722518,2025-02-24,Vente,78000,10,RUE PHILIPPE DEVEMY,59574000AH0544,Maison,62,3.27491,50.36821
2025-722833,2025-02-28,Vente,97000,2,RUE DES FRERES BROUDOUX,59574000AV0193,Maison,56,3.280764,50.352206
2025-722848,2025-02-27,Vente,124000,62,RUE HENRI BARBUSSE,59574000AL0031,Maison,70,3.268782,50.359642
2025-723130,2025-03-04,Vente,160000,5,RUE ALEXANDRE BISIAUX,59574000AO0322,Maison,125,3.284836,50.362822
2025-723743,2025-03-17,Vente,185000,8,RUE PASTEUR,59574000AN0043,Maison,93,3.281085,50.360313
2025-723803,2025-03-20,Vente,160000,59,RUE FERNAND,59574000AM0322,Maison,82,3.273381,50.363939
2025-723939,2025-03-04,Vente,190000,27,RUE ANATOLE FRANCE,59574000AN1065,Appartement,30,3.279023,50.359066
2025-723939,2025-03-04,Vente,190000,27,RUE ANATOLE FRANCE,59574000AN1065,Appartement,45,3.279023,50.359066
2025-723939,2025-03-04,Vente,190000,27,RUE ANATOLE FRANCE,59574000AN1065,Appartement,47,3.279023,50.359066
2025-724015,2025-03-21,Vente,142500,55,RUE WILSON,59574000AN0466,Maison,149,3.281234,50.35577
2025-724067,2025-03-21,Vente,270000,70,RUE PIERRE SEMARD,59574000AL0475,Maison,155,3.274113,50.358148
2025-724067,2025-03-21,Vente,270000,70,RUE PIERRE SEMARD,59574000AL0475,Maison,155,3.274113,50.358148
2025-724117,2025-03-27,Vente,91000,99,RUE ANDRE DENIMAL,59574000AV0131,Maison,93,3.276252,50.35124
2025-724117,2025-03-27,Vente,91000,99,RUE ANDRE DENIMAL,59574000AV0131,Maison,93,3.276252,50.35124
2025-724263,2025-03-17,Vente,77900,56,RUE FERNAND,59574000AH0511,Maison,70,3.273375,50.364482
2025-724485,2025-04-04,Vente,104200,16,PL VICTOR HUGO,59574000AO0186,Maison,43,3.283701,50.362338
2025-724487,2025-04-04,Vente,102000,4,RUE JOSEPH BOULIEZ,59574000AN0267,Maison,62,3.28381,50.358109
2025-724597,2025-03-13,Vente,108700,191,RUE WILSON,59574000AV0625,Maison,75,3.281772,50.350853
2025-724612,2025-03-24,Vente,72000,57,RUE DE L ATTAQUE DU NORD,595740000B1368,Maison,73,3.291722,50.339462
