id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-781983,2025-01-02,Vente,174000,6,RUE DE BREBIERES,626270000A0146,Maison,129,3.027657,50.309326
2025-782955,2025-03-25,Vente,140000,19,RUE DE TORTEQUENNE,626270000B0351,Maison,104,3.027859,50.304635
2025-783078,2025-03-28,Vente,335000,14,RUE DE TORTEQUENNE,626270000B0199,Maison,138,3.027601,50.305609
2025-783119,2025-03-25,Vente,86000,2,RUE DE BELLONNE,626270000B0250,Maison,80,3.029087,50.308303
2025-784456,2025-07-02,Vente,298676,4,RESIDENCE DU VERGER,62627000ZC0234,Maison,129,3.026321,50.310401
2025-785021,2025-06-20,Vente,218000,4,RUE DU CHATEAU D'EAU,626270000B0217,Maison,126,3.028542,50.305973
2025-786364,2025-11-10,Vente,130000,18,RUE DU HAM DE L EPINETTE,62627000ZC0170,Maison,87,3.02444,50.310698
2025-786620,2025-11-21,Vente,165000,8,RUE DU CHATEAU D'EAU,626270000B0333,Maison,88,3.029066,50.305593
2025-787080,2025-12-23,Vente,342000,8,RUE DU HUIT MAI,626270000B0393,Maison,143,3.029477,50.306363
2024-738006,2024-02-12,Vente,340000,16,RES LE CLOS DU FERQUOY,62627000ZB0189,Maison,131,3.023441,50.307733
2024-739323,2024-05-22,Vente,190000,130,RUE DE BELLONNE,626270000B0410,Maison,90,3.029748,50.308833
2024-739707,2024-06-24,Vente,100000,17,RUE DE VITRY,626270000C0243,Maison,93,3.026147,50.308908
2024-739720,2024-06-27,Vente,85000,13,RUE DU PETIT PRE,626270000C0326,Maison,59,3.025954,50.307975
2024-740903,2024-10-07,Vente,139000,7,RUE DE VITRY,626270000C0254,Maison,103,3.027385,50.308657
2024-741296,2024-10-29,Vente,270000,25,RES LE CLOS DU FERQUOY,62627000ZB0193,Maison,100,3.02419,50.307115
2023-816580,2023-02-10,Vente,242000,33,RUE DU PETIT PRE,62627000ZB0120,Maison,108,3.024771,50.308745
2023-816580,2023-02-10,Vente,242000,33,RUE DU PETIT PRE,62627000ZB0120,Maison,108,3.024771,50.308745
2023-816622,2023-02-10,Vente,129900,7,RUE DE VITRY,626270000C0254,Maison,40,3.027385,50.308657
2023-816686,2023-03-01,Vente,176600,8,RUE DE LA MAIRIE,626270000B0249,Maison,83,3.028957,50.308208
2023-817325,2023-04-19,Vente,102000,1,RUE DE BELLONNE,626270000A0433,Maison,179,3.028871,50.308796
2023-817325,2023-04-19,Vente,102000,1,RUE DE BELLONNE,626270000A0433,Maison,125,3.028871,50.308796
2023-818418,2023-07-05,Vente,230000,33,RUE DE VITRY,62627000ZB0150,Maison,148,3.023774,50.30947
2023-818418,2023-07-05,Vente,230000,33,RUE DE VITRY,62627000ZB0150,Maison,148,3.023774,50.30947
2023-818700,2023-07-19,Vente,250000,9,RUE DE BELLONNE,62627000ZD0029,Maison,155,3.030759,50.309472
2023-820047,2023-09-08,Vente,299600,22,RUE DE VITRY,62627000ZC0198,Maison,114,3.022686,50.31059
2023-820047,2023-09-08,Vente,299600,22,RUE DE VITRY,62627000ZC0198,Maison,114,3.022686,50.31059
2023-820810,2023-12-11,Vente,171500,8,RUE DE BREBIERES,626270000A0384,Maison,95,3.027836,50.309753
2023-820810,2023-12-11,Vente,171500,8,RUE DE BREBIERES,626270000A0384,Maison,95,3.027836,50.309753
2023-820906,2023-12-08,Vente,172800,4,RUE DE BELLONNE,626270000B0251,Maison,102,3.029134,50.308413
2023-821245,2023-12-28,Vente,60000,6,RUE DU PETIT PRE,626270000C0273,Maison,70,3.026866,50.307636
2022-1007101,2022-02-05,Vente,342000,1,RUE DU CHATEAU,626270000C0353,Maison,156,3.028082,50.307565
2022-1007193,2022-02-10,Vente,77500,3,RUE DU PETIT PRE,626270000C0277,Maison,94,3.026578,50.307499
2022-1007272,2022-02-22,Vente,85000,4,RUE DU CHATEAU,626270000C0263,Maison,64,3.027489,50.308139
2022-1007464,2022-02-28,Vente,245000,4,RUE DE LA FONTAINE SAINT MARTI,62627000ZD0076,Maison,94,3.031149,50.309519
2022-1007907,2022-03-31,Vente,297500,35,RES LE CLOS DU FERQUOY,626270000C0359,Maison,130,3.025239,50.307823
2022-1007907,2022-03-31,Vente,297500,35,RES LE CLOS DU FERQUOY,626270000C0359,Maison,130,3.025239,50.307823
2022-1009514,2022-06-09,Vente,290000,5,RUE DE SAILLY,626270000B0177,Maison,86,3.027511,50.306787
2022-1009704,2022-06-28,Vente,257000,2,RUE DE LA FONTAINE SAINT MARTI,62627000ZD0077,Maison,100,3.030898,50.309589
2022-1010297,2022-07-12,Vente,99400,15,RUE DU PETIT PRE,626270000C0325,Maison,59,3.025893,50.30805
2022-1010656,2022-08-25,Vente,262000,25,RES LE CLOS DU FERQUOY,62627000ZB0193,Maison,100,3.02419,50.307115
2022-1010869,2022-08-24,Vente,90000,9,RUE DU PETIT PRE,626270000C0328,Maison,59,3.026136,50.307819
2022-1010976,2022-09-15,Vente,198550,1,RESIDENCE DU VERGER,62627000ZC0259,Maison,73,3.026797,50.31028
2022-1011017,2022-09-15,Vente,250000,11,RUE DE BELLONNE,62627000ZD0041,Maison,148,3.031087,50.309348
2022-1011177,2022-09-27,Vente,175000,1,RUE DE BELLONNE,626270000A0424,Maison,179,,
2022-1011177,2022-09-27,Vente,175000,1,RUE DE BELLONNE,626270000A0424,Maison,125,,
