id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-760182,2025-10-31,Vente,78000,12,RUE DU BOIS,594960000U1380,Maison,98,3.633782,50.038482
2025-760182,2025-10-31,Vente,78000,12,RUE DU BOIS,594960000U1380,Maison,98,3.633782,50.038482
2024-709425,2024-02-28,Vente,134500,36,GR GRAND RUE,594960000U1460,Maison,57,3.62143,50.045813
2024-715765,2024-09-17,Vente,185000,1,CHE VERT,594960000U1455,Maison,97,3.630763,50.043037
2024-715800,2024-10-11,Vente,165000,6,CHE DU PETIT CAMBRESIS,59496000ZE0055,Maison,88,3.65852,50.035678
2024-718408,2024-12-17,Vente,160000,4,RUE GOURGOUCHE,594960000U1409,Maison,102,3.633204,50.043562
2023-788464,2023-04-21,Vente,156000,6,CHE DU PETIT CAMBRESIS,59496000ZE0055,Maison,88,3.65852,50.035678
2023-789466,2023-06-05,Vente,150000,42,GR GRAND RUE,59496000ZA0051,Maison,90,3.6117,50.047286
2023-789466,2023-06-05,Vente,150000,42,GR GRAND RUE,59496000ZA0051,Maison,90,3.6117,50.047286
2023-791094,2023-07-17,Vente,30000,2,CHE VERT,594960000U1284,Maison,67,3.631377,50.043134
2023-792238,2023-04-21,Adjudication,235000,5127,L ECLUSE DU BOIS DE L ABBA,59496000ZD0047,Maison,123,3.645125,50.046597
2023-794272,2023-11-03,Vente,65000,5,LA LOUVIERE HAMEAU,59496000ZB0066,Maison,65,3.624336,50.050073
2023-794272,2023-11-03,Vente,65000,5,LA LOUVIERE HAMEAU,59496000ZB0066,Maison,65,3.624336,50.050073
2022-969243,2022-01-17,Vente,56250,38,GR GRAND RUE,594960000U0215,Maison,120,3.621174,50.045937
2022-974445,2022-06-22,Vente,152550,9,CHE DU PETIT CAMBRESIS,59496000ZE0046,Maison,106,3.65734,50.035819
2022-979503,2022-11-02,Vente,149450,28,GR GRAND RUE,594960000U1205,Maison,115,3.62463,50.044716
