id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-16864,2025-04-17,Vente,147000,6,RUE DU CDT GUY,02319000AB0021,Maison,134,3.397584,49.901528
2025-17376,2025-05-13,Vente,60900,2,RUE MAURICE DALONGEVILLE,02319000AB0139,Maison,105,3.399908,49.902347
2025-17376,2025-05-13,Vente,60900,2,RUE MAURICE DALONGEVILLE,02319000AB0139,Maison,14,3.399908,49.902347
2025-19621,2025-07-29,Vente,115700,21,RUE AMBROISE MAROLLE,02319000AB0168,Maison,104,3.402622,49.90072
2024-16156,2024-04-12,Vente,64000,8,RUE EMILE FALENTIN,02319000AB0074,Maison,85,3.398369,49.902773
2024-16796,2024-06-29,Vente,125200,37,RUE DU CDT GUY,02319000AB0272,Appartement,44,3.395303,49.900386
2024-16796,2024-06-29,Vente,125200,37,RUE DU CDT GUY,02319000AB0272,Appartement,74,3.395303,49.900386
2024-16796,2024-06-29,Vente,125200,37,RUE DU CDT GUY,02319000AB0272,Maison,130,3.395303,49.900386
2024-16796,2024-06-29,Vente,125200,37,RUE DU CDT GUY,02319000AB0272,Appartement,44,3.395303,49.900386
2024-16796,2024-06-29,Vente,125200,37,RUE DU CDT GUY,02319000AB0272,Appartement,74,3.395303,49.900386
2024-16796,2024-06-29,Vente,125200,37,RUE DU CDT GUY,02319000AB0272,Maison,130,3.395303,49.900386
2024-17513,2024-07-05,Vente,190000,1,HAM DE FERVAQUES,023190000C0212,Maison,240,3.403044,49.907494
2024-18592,2024-08-30,Vente,40000,25,RUE MAURICE DALONGEVILLE,02319000AB0095,Maison,80,3.401342,49.903343
2024-18839,2024-09-14,Vente,46000,4,RUE DE L EGLISE,02319000AB0070,Maison,77,3.398543,49.90304
2024-18887,2024-09-06,Vente,85000,7,RUE EMILE FALENTIN,02319000AB0029,Maison,89,3.398162,49.902419
2023-17394,2023-04-18,Vente,24000,17,GPL GRAND PLACE,02319000AB0512,Maison,46,3.399179,49.900847
2023-20734,2023-08-19,Vente,19000,11,GPL GRAND PLACE,02319000AB0198,Maison,43,3.400199,49.900906
2023-20806,2023-09-05,Vente,12400,14,RUE MAURICE DALONGEVILLE,02319000AB0133,Maison,24,3.401372,49.902868
2023-20806,2023-09-05,Vente,12400,14,RUE MAURICE DALONGEVILLE,02319000AB0133,Maison,24,3.401372,49.902868
2023-21897,2023-10-13,Vente,240400,39,RUE MAURICE DALONGEVILLE,02319000AB0105,Maison,188,3.403108,49.903824
2022-17688,2022-01-21,Vente,170000,29,RUE BERNARD PONTHIEU,023190000B0229,Maison,93,3.402943,49.898973
2022-20836,2022-04-28,Vente,91000,32,RUE MAURICE DALONGEVILLE,02319000AB0338,Maison,67,3.403261,49.903352
2022-22657,2022-06-09,Vente,295000,4,GPL GRAND PLACE,02319000AB0141,Maison,140,3.399858,49.901837
2022-24592,2022-08-29,Vente,60000,6,GPL GRAND PLACE,02319000AB0143,Maison,69,3.400225,49.901674
2022-25357,2022-09-14,Vente,125000,13,RUE EMILE FALENTIN,02319000AB0037,Maison,130,3.397731,49.90305
2022-28905,2022-12-29,Vente,109000,9,RUE DU CDT GUY,02319000AB0235,Maison,80,3.397446,49.901054
