id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-751256,2025-01-31,Vente,93000,35,BD DE LA REPUBLIQUE,591920000U0574,Maison,83,3.270415,50.313456
2025-752479,2025-03-21,Vente,92000,24,RUE JEAN PHILIPPE CANONNE,591920000U0614,Maison,77,3.256622,50.313485
2025-753709,2025-04-18,Vente,272500,11,RUE VICTOR HUGO,591920000U1013,Maison,162,3.261968,50.314207
2025-754186,2025-04-30,Vente,185000,26,BD DE LA REPUBLIQUE,591920000U0494,Maison,83,3.266,50.315111
2025-754186,2025-04-30,Vente,185000,26,BD DE LA REPUBLIQUE,591920000U0494,Maison,83,3.266,50.315111
2025-757710,2025-08-29,Vente,224500,4,RUE ACHILLE GAILLIEZ,591920000U0703,Maison,159,3.256719,50.314412
2024-711740,2024-05-13,Vente,112200,5,RUE ACHILLE GAILLIEZ,591920000U0423,Maison,80,3.255889,50.314427
2024-713216,2024-06-24,Vente,154000,5,RUE PAUL ZELLER,591920000U0784,Maison,88,3.264784,50.314618
2024-713216,2024-06-24,Vente,154000,5,RUE PAUL ZELLER,591920000U0784,Maison,88,3.264784,50.314618
2024-715011,2024-09-12,Vente,142500,26,RUE JEAN PHILIPPE CANONNE,591920000U0617,Maison,107,3.256825,50.313465
2024-715934,2024-09-30,Vente,157400,31,BD DE LA REPUBLIQUE,591920000U0576,Maison,84,3.270142,50.313564
2024-716081,2024-09-30,Vente,98000,20,RUE ARTHUR DUMONT,591920000U0564,Maison,73,3.270812,50.313558
2024-716477,2024-10-30,Vente,227000,36,BD DE LA REPUBLIQUE,591920000U1069,Maison,112,3.267025,50.314725
2024-716759,2024-10-17,Vente,51612.77,37,RUE DU HUIT MAI 1945,591920000U0828,Maison,89,3.26077,50.314703
2023-790107,2023-06-16,Vente,58000,25,BD DE LA REPUBLIQUE,591920000U0580,Maison,56,3.269497,50.313983
2023-791057,2023-07-19,Vente,140000,43,RUE DU HUIT MAI 1945,591920000U0831,Maison,89,3.260397,50.314661
2023-794447,2023-10-31,Vente,77000,28,RUE ARTHUR DUMONT,591920000U0568,Maison,94,3.271576,50.313167
2022-970558,2022-01-13,Vente,80000,8,RUE DE L EGALITE,591920000U0809,Maison,94,3.243505,50.307294
2022-971341,2022-02-24,Vente,119120,64,RUE PABLO PICASSO,591920000U0520,Maison,86,3.251717,50.312843
2022-971776,2022-03-31,Vente,243070,15,RUE JEAN PHILIPPE CANONNE,591920000U0682,Maison,117,3.260524,50.310733
2022-971776,2022-03-31,Vente,243070,15,RUE JEAN PHILIPPE CANONNE,591920000U0682,Maison,117,3.260524,50.310733
2022-972222,2022-04-08,Vente,95000,50,RUE PABLO PICASSO,591920000U0636,Maison,92,3.252589,50.313186
2022-972715,2022-05-16,Vente,83000,16,RUE ALBERT LEVEQUE,591920000U0569,Maison,53,3.271346,50.31306
2022-974090,2022-06-02,Vente,113000,45,RUE DU HUIT MAI 1945,591920000U0832,Maison,89,3.260222,50.314682
2022-975305,2022-07-11,Vente,143950,44,RUE JEAN PHILIPPE CANONNE,591920000U0626,Maison,86,3.257196,50.313109
2022-975878,2022-08-03,Vente,160000,36,BD DE LA REPUBLIQUE,591920000U1069,Maison,112,3.267025,50.314725
2022-976468,2022-08-05,Vente,225000,3,RUE D AZINCOURT,591920000U1001,Maison,119,3.271513,50.317763
2022-976468,2022-08-05,Vente,225000,3,RUE D AZINCOURT,591920000U1001,Maison,119,3.271513,50.317763
2022-978140,2022-09-23,Vente,44040.4,12,RUE RENE DELACROIX,591920000U0743,Maison,97,3.262669,50.314641
2022-980201,2022-11-18,Vente,224000,9,RUE FRANCOIS DECHY,591920000U0768,Maison,111,3.268027,50.313975
2022-980201,2022-11-18,Vente,224000,9,RUE FRANCOIS DECHY,591920000U0768,Maison,111,3.268027,50.313975
2022-981256,2022-12-06,Vente,45000,24,RUE JEAN PHILIPPE CANONNE,591920000U0614,Maison,77,3.256622,50.313485
