id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-14174,2025-01-10,Vente,104000,20,RUE MARTIN LUTHER KING,02340000ZB0392,Maison,97,3.286193,49.824131
2025-14294,2025-01-17,Vente,59000,2,RUE MARCEL PAUL,02340000ZB0105,Appartement,64,3.286878,49.826943
2025-14353,2025-01-21,Vente,150000,1,RUE EMILE ZOLA,02340000AM0664,Maison,94,3.291493,49.823073
2025-14591,2025-01-23,Vente,133000,12,RUE HENRI BARBUSSE,02340000AM0425,Maison,88,3.286292,49.821899
2025-14599,2025-01-23,Vente,221000,59,RUE AUGUSTE DELAUNE,02340000ZB0193,Maison,73,3.282333,49.822703
2025-15164,2025-02-20,Vente,71000,10,RUE MARCEL PAUL,02340000ZB0105,Appartement,69,3.286878,49.826943
2025-15220,2025-02-07,Vente,133000,2,RUE CASIMIR PERIER,02340000AK0630,Maison,92,3.28719,49.8322
2025-15333,2025-02-26,Vente,50000,8,RUE SAINT JUST,02340000AB0520,Maison,83,3.272433,49.821578
2025-15421,2025-03-12,Vente,57000,21,RUE DUJARDIN,02340000AB0278,Maison,80,3.269878,49.822572
2025-15430,2025-03-04,Vente,161990,3,RUE ANNA GRIS,02340000AB0256,Maison,83,3.272175,49.824173
2025-15431,2025-03-13,Vente,180900,69,RUE AUGUSTE DELAUNE,02340000ZB0198,Maison,98,3.282989,49.821901
2025-15495,2025-03-04,Vente,64300,12,RUE MARCEL PAUL,02340000ZB0404,Appartement,67,3.287621,49.826396
2025-15566,2025-03-12,Vente,135000,15,RUE DANIELE CASANOVA,02340000AB0382,Maison,77,3.265596,49.822833
2025-15679,2025-03-04,Vente,55000,12,RUE MARCEL PAUL,02340000ZB0404,Appartement,59,3.287621,49.826396
2025-15716,2025-03-06,Vente,90000,6,RUE DU DOC ALBERT SCHWEITZER,02340000ZB0457,Maison,88,3.280306,49.825189
2025-16174,2025-03-19,Vente,77000,12,RUE MARCEL PAUL,02340000ZB0404,Appartement,81,3.287621,49.826396
2025-16476,2025-04-15,Vente,113000,18,RUE EUGENE VARLIN,02340000AM0020,Maison,94,3.289963,49.824387
2025-16526,2025-04-05,Vente,68500,7,RUE GABRIEL PERI,02340000AI0197,Maison,115,3.282504,49.829423
2025-16645,2025-04-29,Vente,120000,4,RUE AUGUSTE DELAUNE,02340000ZL0045,Maison,92,3.27855,49.82709
2025-16676,2025-04-15,Vente,130000,9,RUE JEAN RICHARD BLOCH,02340000AM0470,Maison,94,3.287512,49.822585
2025-16751,2025-04-10,Vente,68000,3,RUE GUEZOU,02340000AB0070,Maison,80,3.270833,49.824624
2025-16757,2025-04-16,Vente,108900,38,RUE GUYNEMER,02340000AK0264,Maison,75,3.288747,49.832554
2025-16923,2025-04-25,Vente,83000,25,RUE MACAIGNE,02340000AB0240,Maison,72,3.273168,49.823861
2025-17075,2025-04-25,Vente,108900,22,RUE DE L AMITIE,02340000AI0179,Maison,77,3.28319,49.828194
2025-17289,2025-04-30,Vente,90000,9,RUE GABRIEL PERI,02340000AI0198,Maison,64,3.282553,49.829264
2025-17313,2025-04-30,Vente,148900,2,RUE ANNA GRIS,02340000AB0244,Maison,96,3.272712,49.823643
2025-17366,2025-05-16,Vente,88200,29,RUE ROGER SALENGRO,02340000ZB0517,Maison,83,3.284553,49.827133
2025-17372,2025-05-16,Vente,113000,16,RUE ANATOLE FRANCE,02340000AM0397,Maison,92,3.284823,49.821511
2025-17655,2025-05-07,Vente,127000,10,RUE VOLTAIRE,02340000AI0419,Maison,75,3.280256,49.830516
2025-17911,2025-06-07,Vente,265000,2,RUE GABRIEL PERI,02340000AI0469,Maison,91,3.281751,49.829865
2025-17911,2025-06-07,Vente,265000,2,RUE GABRIEL PERI,02340000AI0469,Maison,91,3.281751,49.829865
2025-18027,2025-06-11,Vente,106000,23,RUE GAMBETTA,02340000AM0266,Maison,94,3.288846,49.820827
2025-18356,2025-06-18,Vente,58000,6,RUE MARCEL PAUL,02340000ZB0105,Appartement,64,3.286878,49.826943
2025-18586,2025-06-26,Vente,139000,5,RUE GEORGES BIZET,02340000AM0613,Maison,79,3.287671,49.822835
2025-18877,2025-07-08,Vente,188000,46,RUE NELSON MANDELA,02340000ZB0245,Maison,78,3.283881,49.821907
2025-19246,2025-07-24,Vente,135000,35,RUE HENRI BARBUSSE,02340000AM0392,Maison,92,3.284668,49.821754
2025-19276,2025-07-28,Vente,105000,7,RUE MAURICE THOREZ,02340000AI0075,Maison,64,3.283406,49.829372
2025-19333,2025-07-25,Vente,152000,5,RUE JEAN JACQUES ROUSSEAU,02340000AI0067,Maison,63,3.284475,49.83012
2025-19709,2025-08-08,Vente,183500,9,RUE ROGER SALENGRO,02340000ZB0432,Maison,98,3.285697,49.826989
2025-19747,2025-08-13,Vente,57000,10,RUE MARCEL PAUL,02340000ZB0105,Appartement,64,3.286878,49.826943
2025-19748,2025-07-26,Vente,130000,2,RUE JULES VERCRUYSSE,02340000AH0272,Maison,95,3.277345,49.829896
2025-19831,2025-08-08,Vente,180000,5,RUE PIERRE SEMARD,02340000AI0013,Maison,101,3.279586,49.83012
2025-19849,2025-07-31,Vente,70000,1,RUE BRANLY,02340000AB0415,Maison,40,3.265151,49.824166
2025-19858,2025-07-24,Vente,245000,2,PL DU 8 MAI 1945,02340000AB0480,Maison,92,3.266133,49.824351
2025-19858,2025-07-24,Vente,245000,2,PL DU 8 MAI 1945,02340000AB0480,Appartement,154,3.266133,49.824351
2025-19858,2025-07-24,Vente,245000,2,PL DU 8 MAI 1945,02340000AB0480,Appartement,85,3.266133,49.824351
2025-19893,2025-07-30,Vente,56775,2,RUE RAOUT,02340000AH0063,Maison,73,3.272787,49.825586
2025-19898,2025-07-31,Vente,180900,50,RUE GEORGES HERBIN,02340000ZB0030,Maison,84,3.289609,49.826211
2025-19935,2025-07-31,Vente,1620000,4,RUE DES SPORTS,02340000AK0175,Maison,62,3.288995,49.833105
2025-19935,2025-07-31,Vente,1620000,78,RUE PIERRE SEMARD,02340000AK0185,Maison,81,3.288113,49.832944
2025-19935,2025-07-31,Vente,1620000,76,RUE PIERRE SEMARD,02340000AK0186,Maison,81,3.288059,49.832894
2025-19935,2025-07-31,Vente,1620000,82,RUE PIERRE SEMARD,02340000AK0187,Maison,81,3.288137,49.832851
2025-19935,2025-07-31,Vente,1620000,21,RUE GUYNEMER,02340000AK0190,Maison,81,3.288161,49.832539
2025-19935,2025-07-31,Vente,1620000,74,RUE PIERRE SEMARD,02340000AK0192,Maison,81,3.288043,49.832533
2025-19935,2025-07-31,Vente,1620000,76,RUE PIERRE SEMARD,02340000AK0193,Maison,81,3.288086,49.832575
2025-19935,2025-07-31,Vente,1620000,1,RUE CASIMIR PERIER,02340000AK0195,Maison,70,3.287609,49.832235
2025-19935,2025-07-31,Vente,1620000,70,RUE PIERRE SEMARD,02340000AK0198,Maison,72,3.287444,49.832463
2025-19935,2025-07-31,Vente,1620000,68,RUE PIERRE SEMARD,02340000AK0199,Maison,72,3.287364,49.832403
2025-19935,2025-07-31,Vente,1620000,22,RUE FAIDHERBE,02340000AK0285,Maison,60,3.289307,49.831682
2025-19935,2025-07-31,Vente,1620000,36,RUE FAIDHERBE,02340000AK0292,Maison,60,3.289981,49.832048
2025-19935,2025-07-31,Vente,1620000,8,RUE FAIDHERBE,02340000AK0334,Maison,72,3.28811,49.830921
2025-19935,2025-07-31,Vente,1620000,4,RUE FAIDHERBE,02340000AK0337,Maison,58,3.28649,49.830207
2025-19935,2025-07-31,Vente,1620000,2,RUE FAIDHERBE,02340000AK0338,Maison,58,3.286358,49.830155
2025-19935,2025-07-31,Vente,1620000,11,RUE STEPHENSON,02340000AK0340,Maison,58,3.286658,49.829867
2025-19935,2025-07-31,Vente,1620000,4,RUE STEPHENSON,02340000AK0343,Maison,58,3.286034,49.830038
2025-19935,2025-07-31,Vente,1620000,2,RUE STEPHENSON,02340000AK0344,Maison,58,3.285889,49.830142
2025-19935,2025-07-31,Vente,1620000,1,IMP PEGOUD,02340000AK0345,Maison,52,3.285834,49.83032
2025-19935,2025-07-31,Vente,1620000,1,RUE JEAN MOULIN,02340000AK0457,Maison,82,3.289727,49.831426
2025-19935,2025-07-31,Vente,1620000,3,RUE JEAN MOULIN,02340000AK0459,Maison,82,3.289985,49.83155
