id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-752255,2025-03-13,Vente,160000,2,RUE BASSE,595840000A0669,Maison,121,3.836325,50.317639
2025-753295,2025-03-31,Vente,379000,50,VC DU BOIS,595840000A0434,Maison,154,3.839839,50.334463
2025-753476,2025-04-23,Vente,60000,29,CHE DU CHATEAU VERT,595840000B1223,Maison,59,3.883557,50.331507
2025-753476,2025-04-23,Vente,60000,29,CHE DU CHATEAU VERT,595840000B1223,Maison,59,3.883557,50.331507
2025-753731,2025-04-30,Vente,190000,18,VC DU BOIS,595840000A1233,Maison,78,3.828327,50.326005
2025-753731,2025-04-30,Vente,190000,18,VC DU BOIS,595840000A1233,Maison,78,3.828327,50.326005
2025-754098,2025-04-16,Vente,231800,12,RUE WILLIOT,595840000A1301,Maison,110,3.832092,50.319877
2025-754098,2025-04-16,Vente,231800,12,RUE WILLIOT,595840000A1301,Maison,110,3.832092,50.319877
2025-756508,2025-07-25,Vente,330550,12,CHE DU RIEZ DE L ERELLE,595840000B1775,Maison,140,3.863271,50.31921
2025-757090,2025-08-04,Vente,200000,33,RUE BASSE,595840000A0792,Maison,105,3.829081,50.318611
2025-757138,2025-07-25,Vente,166000,16,RUE BASSE,595840000A1177,Maison,93,3.83058,50.317392
2025-757138,2025-07-25,Vente,166000,16,RUE BASSE,595840000A1177,Maison,93,3.83058,50.317392
2025-760751,2025-11-13,Vente,345500,34,RTE DE MONS,595840000B1361,Maison,208,3.867144,50.322063
2024-708124,2024-01-08,Vente,240000,25,RUE BASSE,595840000A1134,Maison,115,3.830977,50.316951
2024-708124,2024-01-08,Vente,240000,25,RUE BASSE,595840000A1134,Maison,115,3.830977,50.316951
2024-708337,2024-01-22,Vente,276000,25,CHE DU RIEZ DE L ERELLE,595840000B1444,Maison,100,3.860581,50.319067
2024-708337,2024-01-22,Vente,276000,25,CHE DU RIEZ DE L ERELLE,595840000B1444,Maison,100,3.860581,50.319067
2024-711003,2024-04-12,Vente,280000,40,RUE GILLES BEAURIEUX,595840000B0883,Maison,114,3.846231,50.309692
2024-711776,2024-05-13,Vente,53000,36,RTE DE MONS,595840000B0294,Maison,53,3.867438,50.322404
2024-712300,2024-06-07,Vente,209024,13,RUE WILLIOT,595840000A1492,Maison,112,3.831555,50.319415
2024-712966,2024-06-29,Vente,293000,52,RTE DE MONS,595840000B0283,Maison,94,3.868805,50.324843
2024-712966,2024-06-29,Vente,293000,52,RTE DE MONS,595840000B0283,Maison,94,3.868805,50.324843
2024-715110,2024-09-16,Vente,100000,12,RUE BASSE,595840000A0818,Maison,112,,
2024-715189,2024-09-23,Vente,180000,28,VC DU BOIS,595840000A1202,Maison,122,3.832507,50.326136
2024-715189,2024-09-23,Vente,180000,28,VC DU BOIS,595840000A1202,Maison,122,3.832507,50.326136
