id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-752590,2025-03-14,Vente,110000,5069,VOIE DE BLECOURT,59167000ZA0003,Maison,122,3.220511,50.222723
2025-755314,2025-06-10,Vente,110000,3,RUE LEON DORDAIN,591670000U1208,Maison,170,3.238383,50.221394
2025-756548,2025-06-12,Vente,130000,9,RUE MAURICE CAMIER,591670000U1204,Maison,82,3.236514,50.223367
2025-756548,2025-06-12,Vente,130000,9,RUE MAURICE CAMIER,591670000U1204,Maison,82,3.236514,50.223367
2025-756958,2025-07-31,Vente,80000,47,RUE CAMILLE TRIBOU,591670000U0960,Maison,78,3.238261,50.223696
2025-756958,2025-07-31,Vente,80000,47,RUE CAMILLE TRIBOU,591670000U0960,Maison,78,3.238261,50.223696
2025-759818,2025-10-31,Vente,100000,1,RLE DU FAUBOURG,591670000U0483,Maison,109,3.23721,50.222904
2025-760635,2025-11-13,Vente,87125.9,20,RUE MAURICE CAMIER,59167000ZA0104,Maison,90,3.236358,50.222061
2025-760635,2025-11-13,Vente,87125.9,20,RUE MAURICE CAMIER,59167000ZA0104,Maison,90,3.236358,50.222061
2025-761536,2025-12-17,Vente,158000,17,RUE CAMILLE TRIBOU,591670000U0389,Maison,141,3.234702,50.225229
2024-716498,2024-10-21,Vente,162500,34,RUE CAMILLE TRIBOU,591670000U0479,Maison,134,3.238029,50.223083
2023-796350,2023-12-15,Vente,340200,12,RUE CAMILLE TRIBOU,591670000U1195,Maison,200,3.23371,50.224693
2022-969602,2022-02-03,Vente,110000,52,RUE CAMILLE TRIBOU,591670000U1130,Maison,111,3.23885,50.221857
2022-969880,2022-03-18,Vente,35000,9,RUE DE LA CHAPELLE,591670000U1159,Maison,70,3.232561,50.224608
2022-969913,2022-03-22,Vente,267000,26,RUE MAURICE CAMIER,59167000ZA0124,Maison,145,3.23686,50.221587
