id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-15652,2025-02-28,Vente,43500,6,RUE DE LA BRASSERIE,027760000B0564,Maison,85,3.20875,50.009723
2025-16302,2025-03-28,Vente,67000,12,RUE NEUVE,027760000B0485,Maison,76,3.208502,50.011057
2025-17108,2025-05-14,Vente,100000,2,RUE DE LA BRASSERIE,027760000B0574,Maison,96,3.20856,50.010102
2025-18880,2025-07-17,Vente,85000,18,RUE DE L EGLISE,027760000B0686,Maison,63,3.208101,50.011294
2025-18893,2025-07-17,Vente,120000,16,RUE DE L EGLISE,027760000B0690,Maison,130,3.208336,50.011413
2025-19601,2025-07-18,Vente,203000,4,RUE DES VIGNES,027760000A0529,Maison,117,3.21431,50.014187
2025-20120,2025-08-28,Vente,20000,5,RUE DU CATELET,027760000B0422,Maison,52,3.210671,50.011478
2025-21578,2025-10-10,Vente,132800,9,RUE DE L EGLISE,027760000B0484,Maison,109,3.208682,50.011098
2025-22273,2025-10-29,Vente,29000,15,RUE DU CALVAIRE,027760000A0563,Maison,64,3.21839,50.012205
2025-23849,2025-12-22,Vente,120000,21,GRAND RUE,027760000A0004,Maison,134,3.228373,50.032279
2024-17932,2024-08-03,Vente,189000,12,RUE DES VIGNES,027760000A0860,Maison,97,3.213252,50.015578
2024-18511,2024-08-09,Vente,160000,10,RUE DU CALVAIRE,027760000A0598,Maison,110,3.215615,50.012181
2024-20891,2024-11-29,Vente,50800,3,RUE DU CATELET,027760000B0423,Maison,50,3.210633,50.011516
2024-21432,2024-12-03,Vente,42000,8,RUE DE LA BRASSERIE,027760000B0567,Maison,45,3.209019,50.009564
2023-16014,2023-02-15,Vente,30000,12,RUE DE LA TERRIERE,027760000A0538,Maison,90,3.215504,50.013631
2023-18260,2023-05-30,Vente,190100,2,RUE DU CATELET,027760000B0945,Maison,172,3.210867,50.010734
2023-18719,2023-06-15,Vente,71200,12,PL DE L EGLISE,027760000B0662,Maison,93,3.207881,50.010617
2023-20030,2023-07-22,Vente,80000,2,PL CHARLES DE GAULLE,027760000B0408,Maison,125,3.211669,50.011924
2023-22356,2023-10-18,Vente,150000,16,RUE DE LEMPIRE,027760000B0625,Maison,172,3.20356,50.009017
2023-23002,2023-11-08,Vente,55500,4,RUE DE GILMONT,027760000B1031,Maison,71,3.210132,50.010683
2023-23290,2023-12-01,Vente,20000,10,RUE DU CATELET,027760000B0445,Maison,40,3.212116,50.009881
2023-24467,2023-10-18,Adjudication,46000,1,RUE DE L EGLISE,027760000B0413,Maison,134,3.210231,50.012028
2022-19093,2022-02-16,Vente,218500,2,RUE DES VIGNES,027760000A0850,Maison,82,3.214361,50.01384
2022-19324,2022-03-16,Vente,99430,15,RUE GRAND RUE,027760000A0011,Maison,94,3.229743,50.032428
2022-19692,2022-02-04,Vente,131500,5,RUE DE LA BRASSERIE,027760000B1005,Maison,72,3.209955,50.009508
2022-22363,2022-06-17,Vente,94000,12,RUE DE LA BRASSERIE,027760000B0557,Maison,129,3.209295,50.009597
2022-22434,2022-06-04,Vente,90900,19,RUE DE LEMPIRE,02776000ZW0050,Maison,105,3.202542,50.008011
2022-22434,2022-06-04,Vente,90900,19,RUE DE LEMPIRE,02776000ZW0050,Maison,105,3.202542,50.008011
2022-24298,2022-08-09,Vente,135000,9,RUE DU PETIT PARIS,027760000A0632,Maison,74,3.210185,50.016235
2022-25009,2022-08-22,Vente,75000,8,RUE DE GILMONT,027760000B0874,Maison,62,3.209978,50.010504
2022-25377,2022-09-24,Vente,145000,17,RUE DES VIGNES,02776000ZV0025,Maison,103,3.212952,50.014816
2022-25432,2022-09-23,Vente,49000,2,RUE DE LA BRASSERIE,027760000B0574,Maison,96,3.20856,50.010102
