id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-20703,2025-09-03,Vente,100000,50,GRANDE RUE,02322000AD0015,Maison,98,3.430858,49.884249
2024-13820,2024-02-23,Vente,50000,70,GR GDE RUE,02322000AD0034,Maison,103,3.433239,49.885587
2024-13820,2024-02-23,Vente,50000,70,GR GDE RUE,02322000AD0034,Maison,103,3.433239,49.885587
2024-13898,2024-02-20,Vente,230900,52,GR GDE RUE,02322000AD0019,Maison,152,3.431194,49.884441
2024-14405,2024-03-20,Vente,100000,1,RUE DU CHATEAU,02322000AC0082,Maison,67,3.430811,49.884851
2024-14405,2024-03-20,Vente,100000,1,RUE DU CHATEAU,02322000AC0082,Maison,226,3.430811,49.884851
2024-18615,2024-08-31,Vente,140000,9,RUE DU CALVAIRE,02322000AB0031,Maison,106,3.426564,49.883002
2024-18615,2024-08-31,Vente,140000,9,RUE DU CALVAIRE,02322000AB0031,Maison,106,3.426564,49.883002
2023-15734,2023-02-23,Vente,140000,3,RUE DU CALVAIRE,02322000ZD0029,Maison,97,3.427018,49.883892
2023-18346,2023-06-01,Vente,96000,27,GR GDE RUE,02322000AB0040,Maison,167,3.428791,49.883574
2023-23537,2023-12-12,Vente,95000,2,RUE DES TILLEULS,02322000AB0057,Maison,81,3.429775,49.884887
2022-17550,2022-01-18,Vente,90000,7,RUE BRULEE,02322000AC0036,Maison,86,3.432124,49.888646
2022-17634,2022-01-19,Vente,149000,12,RUE DU CALVAIRE,02322000AB0019,Maison,103,3.427138,49.882126
2022-17939,2022-01-15,Vente,34000,3,RUE DE FONSOMME,02322000AB0178,Maison,65,3.428736,49.883879
2022-20514,2022-04-19,Vente,37000,5,RUE DES TILLEULS,02322000AB0051,Maison,83,3.428969,49.884845
2022-20543,2022-04-29,Vente,88000,10,RUE DU CALVAIRE,02322000AB0018,Maison,66,3.427151,49.882366
2022-23778,2022-07-08,Vente,154900,13,RUE AMBROISE MAROLLE,02322000AD0058,Maison,120,3.436219,49.885175
2022-26758,2022-10-14,Vente,110000,45,GR GDE RUE,02322000AC0015,Maison,74,3.432693,49.886199
2022-27395,2022-11-12,Vente,130000,2,RUE DU CALVAIRE,02322000AB0044,Maison,104,3.427689,49.883815
2022-27395,2022-11-12,Vente,130000,2,RUE DU CALVAIRE,02322000AB0044,Maison,104,3.427689,49.883815
