id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750916,2025-01-28,Vente,208160,54,RUE DE MAUBEUGE,591690000A0364,Maison,107,4.014029,50.223645
2025-751733,2025-02-27,Vente,240000,5,RUE DE SOLRE LE CHATEAU,59169000ZA0097,Maison,111,4.016708,50.21553
2025-751749,2025-02-27,Vente,12000,9,RUE DE BEAUFORT,591690000A0487,Maison,65,4.012857,50.219688
2025-752865,2025-04-04,Vente,140000,9,RUE DE SOLRE LE CHATEAU,59169000ZA0072,Maison,69,4.016906,50.212331
2025-752865,2025-04-04,Vente,140000,9,RUE DE SOLRE LE CHATEAU,59169000ZA0072,Maison,69,4.016906,50.212331
2025-753179,2025-04-17,Vente,169000,2,RUE DE BEAUFORT,591690000A0172,Maison,141,4.014197,50.219803
2025-754661,2025-05-30,Vente,229500,3,CHE D HAUTMONT,591690000B0094,Maison,160,4.009371,50.220257
2025-754803,2025-05-15,Vente,148000,1,RUE DE MAUBEUGE,591690000A0174,Maison,143,4.014717,50.219943
2025-757709,2025-08-14,Vente,45000,38,RUE DE MAUBEUGE,591690000A0335,Maison,103,4.014467,50.22217
2025-759068,2025-09-26,Vente,76000,2,RUE D OBRECHIES,591690000A0241,Maison,100,4.016723,50.218695
2024-708233,2024-01-17,Vente,184000,22,RUE DE MAUBEUGE,591690000A0190,Maison,148,4.015144,50.220752
2023-795157,2023-12-01,Vente,215000,54,RUE DE MAUBEUGE,591690000A0364,Maison,107,4.014029,50.223645
2022-968672,2022-02-28,Vente,45000,30,RUE DE MAUBEUGE,591690000A0182,Maison,82,4.014476,50.221672
2022-968891,2022-02-23,Vente,110000,32,RUE DE MAUBEUGE,591690000A0181,Maison,60,4.014462,50.221748
2022-968891,2022-02-23,Vente,110000,34,RUE DE MAUBEUGE,591690000A0504,Maison,80,4.014478,50.221813
2022-969154,2022-04-28,Vente,76000,20,RUE DE SOLRE LE CHATEAU,59169000ZA0064,Maison,80,4.016362,50.212028
