id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-785231,2025-08-19,Vente,124000,6,RUE DE SAILLY,62106000ZA0079,Maison,76,3.040528,50.302898
2025-785960,2025-09-22,Vente,171500,12,IMP LA SABLONNERIE,62106000ZB0178,Maison,80,3.042511,50.301165
2024-737704,2024-01-31,Vente,270000,3,RES LA SABLONNERIE,62106000ZB0169,Maison,93,3.041752,50.301517
2024-740391,2024-08-20,Vente,243500,4,RES LA SABLONNERIE,62106000ZB0170,Maison,87,3.042052,50.301577
2024-740665,2024-09-04,Vente,145000,13,RUE D ESTREES,621060000A0354,Maison,93,3.045201,50.303324
2023-818536,2023-06-21,Vente,299000,12,RUE DE GOUY,621060000A0056,Maison,111,3.046942,50.30409
2023-819262,2023-08-10,Vente,237600,14,RUE DE GOUY,621060000A0055,Maison,89,3.047097,50.304171
2023-820154,2023-10-24,Vente,127000,4,RUE DE SAILLY,62106000ZA0080,Maison,110,3.040728,50.302984
2023-820175,2023-10-10,Vente,240000,8,RUE D ESTREES,621060000A0365,Maison,180,3.044537,50.302956
2023-820227,2023-10-13,Vente,155000,8,RUE D ESTREES,621060000A0365,Maison,180,3.044537,50.302956
2022-1008128,2022-04-15,Vente,203000,10,RUE D ESTREES,621060000A0101,Maison,125,3.045843,50.303077
2022-1010851,2022-08-26,Vente,274550,4,RES LA SABLONNERIE,62106000ZB0170,Maison,87,3.042052,50.301577
