id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-751056,2025-01-07,Vente,194895,1,RUE TRIEU MELOT,593510000A0342,Maison,173,3.923716,50.218662
2025-751732,2025-02-27,Vente,125000,19,RUE DE LA COUTURELLE,593510000B0556,Maison,105,3.925836,50.210675
2025-751732,2025-02-27,Vente,125000,19,RUE DE LA COUTURELLE,593510000B0556,Maison,72,3.925836,50.210675
2025-754446,2025-05-26,Vente,55600,30,RUE DES FALIZES,593510000B0604,Maison,56,3.925888,50.207445
2025-754446,2025-05-26,Vente,55600,30,RUE DES FALIZES,593510000B0604,Maison,68,3.925888,50.207445
2025-754865,2025-06-11,Vente,132000,20,RUE DE BACHANT,59351000ZE0080,Maison,155,3.908215,50.210561
2024-708714,2024-02-02,Vente,80000,29,RTE DE ST REMY DU NORD,59351000ZE0055,Maison,79,3.913192,50.21375
2024-708714,2024-02-02,Vente,80000,29,RTE DE ST REMY DU NORD,59351000ZE0055,Maison,79,3.913192,50.21375
2024-709797,2024-02-29,Vente,75000,3,RUE TRIEU MELOT,593510000A0346,Maison,84,3.92319,50.218478
2024-713827,2024-07-30,Vente,200000,1,RUE D HAUTMONT,593510000B0990,Maison,85,3.925063,50.211289
2024-713827,2024-07-30,Vente,200000,1,RUE D HAUTMONT,593510000B0990,Maison,85,3.925063,50.211289
2024-714120,2024-07-30,Vente,186375,1,RUE TRIEU MELOT,593510000A0342,Maison,173,3.923716,50.218662
2024-715662,2024-09-30,Vente,50000,5,RUE TRIEU MELOT,593510000A0344,Maison,100,3.923424,50.218288
2023-786725,2023-03-10,Vente,88000,9,RUE DES FALIZES,593510000B0573,Maison,97,3.924934,50.208112
2023-787545,2023-03-30,Vente,245000,3,RTE D ECLAIBES,593510000B0975,Maison,91,3.927132,50.209306
2023-787545,2023-03-30,Vente,245000,3,RTE D ECLAIBES,593510000B0975,Maison,91,3.927132,50.209306
2023-787547,2023-04-03,Vente,127000,1,RTE DE ST REMY DU NORD,593510000B0706,Maison,79,3.922205,50.208498
2023-787660,2023-03-27,Vente,43000,3,RUE DE L EGLISE,593510000B0509,Maison,43,3.92133,50.20687
2023-789513,2023-05-31,Vente,180000,5,RUE DE BACHANT,593510000B0916,Maison,97,3.919414,50.207649
2023-789513,2023-05-31,Vente,180000,5,RUE DE BACHANT,593510000B0916,Maison,97,3.919414,50.207649
2023-790499,2023-07-05,Vente,215000,2,LES FOURNEAUX,593510000B0973,Maison,77,3.917673,50.193762
2023-790499,2023-07-05,Vente,215000,2,LES FOURNEAUX,593510000B0973,Maison,150,3.917673,50.193762
2023-791588,2023-08-10,Vente,30000,20,RUE DES FALIZES,593510000B0612,Maison,53,3.925306,50.20693
2023-792870,2023-09-28,Vente,187000,9,RTE D ECLAIBES,593510000B0978,Maison,101,3.927372,50.208609
2023-792870,2023-09-28,Vente,187000,9,RTE D ECLAIBES,593510000B0978,Maison,101,3.927372,50.208609
2023-793523,2023-10-09,Vente,140000,1,RUE DU CHATEAU D EAU,59351000ZA0006,Maison,141,3.924465,50.219959
2023-793523,2023-10-09,Vente,140000,1,RUE DU CHATEAU D EAU,59351000ZA0006,Maison,90,3.924465,50.219959
2023-796031,2023-12-21,Vente,215000,14,RUE DE BACHANT,593510000B0850,Maison,108,3.913919,50.208026
2023-796031,2023-12-21,Vente,215000,14,RUE DE BACHANT,593510000B0850,Maison,108,3.913919,50.208026
2022-967949,2022-01-04,Vente,26000,4,RUE DE BACHANT,593510000B1073,Maison,209,3.9166,50.207347
2022-968322,2022-02-18,Vente,180000,6,RUE DU CHATEAU D EAU,593510000A0328,Maison,80,3.923801,50.219458
2022-968322,2022-02-18,Vente,180000,4,RUE DU CHATEAU D EAU,593510000A0329,Maison,140,3.923529,50.219455
2022-968346,2022-02-18,Vente,83500,11,RUE DE BACHANT,593510000B1081,Maison,68,3.91565,50.20716
2022-968586,2022-03-11,Vente,195750,18,RTE DE ST REMY DU NORD,593510000B0806,Maison,95,3.920095,50.210562
2022-968586,2022-03-11,Vente,195750,18,RTE DE ST REMY DU NORD,593510000B0806,Maison,95,3.920095,50.210562
2022-968794,2022-03-29,Vente,100000,21,RUE D AVESNES,593510000B0664,Maison,103,3.921038,50.205732
2022-972541,2022-04-01,Vente,125000,38,RUE DES FALIZES,593510000B1077,Maison,85,3.925381,50.207692
2022-972541,2022-04-01,Vente,125000,38,RUE DES FALIZES,593510000B1077,Maison,70,3.925381,50.207692
2022-972541,2022-04-01,Vente,125000,38,RUE DES FALIZES,593510000B1077,Maison,114,3.925381,50.207692
2022-972541,2022-04-01,Vente,125000,38,RUE DES FALIZES,593510000B1077,Maison,75,3.925381,50.207692
2022-972868,2022-05-20,Vente,160000,19,RUE D AVESNES,593510000B1048,Maison,83,3.921238,50.205755
2022-974862,2022-07-06,Vente,155000,27,RUE D AVESNES,593510000B0795,Maison,84,3.921344,50.204733
2022-974862,2022-07-06,Vente,155000,27,RUE D AVESNES,593510000B0795,Maison,84,3.921344,50.204733
