id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-756669,2025-07-18,Vente,250000,29,RUE SOREL,594380000B0468,Maison,130,3.180643,50.139424
2025-757462,2025-07-25,Vente,207000,4,RUE SOREL,594380000B0239,Maison,125,3.183359,50.138459
2025-759305,2025-09-22,Vente,74000,27,RUE PASTEUR,59438000ZA0142,Maison,112,3.188102,50.141129
2025-760806,2025-11-26,Vente,352000,20,RUE PASTEUR,594380000B0976,Maison,145,3.186803,50.139465
2025-760806,2025-11-26,Vente,352000,20,RUE PASTEUR,594380000B0976,Maison,145,3.186803,50.139465
2025-761810,2025-12-16,Vente,185500,1,RUE DU PRESBYTERE,594380000B0985,Maison,97,3.184049,50.138733
2025-762246,2025-12-18,Vente,189000,29,RES DU BOIS,59438000ZC0304,Maison,99,3.18045,50.134807
2024-708271,2024-01-09,Vente,230000,11,LE QUARTIER DU ROI,59438000AA0068,Maison,96,3.176332,50.138639
2024-708271,2024-01-09,Vente,230000,11,LE QUARTIER DU ROI,59438000AA0068,Maison,96,3.176332,50.138639
2024-708358,2024-01-15,Vente,152000,15,RUE DE CANTAING,594380000B0388,Maison,90,3.179759,50.138062
2024-709701,2024-02-26,Vente,128100,2,LE QUARTIER DU ROI,59438000AA0077,Maison,114,3.177572,50.138985
2024-712801,2024-07-06,Vente,135000,20,RES RESIDENCE DU BOIS,59438000ZC0280,Maison,75,3.182417,50.134898
2024-716948,2024-10-23,Vente,15800,10,RUE DU 8 MAI,594380000B0331,Maison,87,3.183902,50.137085
2023-785539,2023-01-30,Vente,193000,2,RUE DE MARCOING,594380000B0369,Maison,161,3.181367,50.137061
2023-786196,2023-01-30,Vente,205000,64,LE QUARTIER DU ROI,59438000AA0011,Maison,80,3.179459,50.137336
2023-787936,2023-04-06,Vente,105000,7,RES LES HAUTS DE NOYELLES,59438000ZC0227,Maison,109,3.175409,50.139298
2023-787936,2023-04-06,Vente,105000,7,RES LES HAUTS DE NOYELLES,59438000ZC0227,Maison,109,3.175409,50.139298
2023-790397,2023-06-23,Vente,250000,23,RUE PASTEUR,594380000B0901,Maison,118,3.185633,50.139466
2023-790397,2023-06-23,Vente,250000,23,RUE PASTEUR,594380000B0901,Maison,199,3.185633,50.139466
2023-795548,2023-12-12,Vente,110000,16,RUE DE CANTAING,594380000B0416,Maison,69,3.180762,50.137886
2022-970114,2022-04-01,Vente,204800,9,RUE SOREL,594380000B0974,Maison,290,3.182575,50.138462
2022-980899,2022-12-15,Vente,250000,29,RUE SOREL,594380000B0468,Maison,130,3.180643,50.139424
