id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-15773,2025-03-21,Vente,50000,1,RUE DE CHEVENNES,02416000ZK0094,Maison,90,3.763487,49.83564
2025-16131,2025-03-25,Vente,35000,5,RUE DU SOURD,02416000AC0044,Maison,112,3.767448,49.846942
2025-16699,2025-04-11,Vente,56500,18,RUE DES PREAUX,02416000ZK0083,Maison,80,3.767372,49.83149
2025-19285,2025-07-29,Vente,320000,43,RUE DE LA NATION,02416000AC0127,Maison,181,3.769344,49.846784
2025-22097,2025-10-24,Vente,72000,15,RUE DU SOURD,02416000AC0208,Maison,97,3.76599,49.846845
2024-15418,2024-04-29,Vente,102250,20,RUE DU SOURD,02416000ZD0057,Maison,105,3.764069,49.847479
2024-15901,2024-04-30,Vente,130000,7,RUE DES PREAUX,02416000AE0138,Maison,87,3.769003,49.832978
2024-15901,2024-04-30,Vente,130000,7,RUE DES PREAUX,02416000AE0138,Maison,87,3.769003,49.832978
2024-15954,2024-05-17,Vente,84000,10,RUE DES BOULEAUX,02416000AH0083,Maison,134,3.772569,49.834559
2024-16785,2024-06-19,Vente,54800,3,RUE DE L EGLISE,02416000AD0099,Maison,117,3.761582,49.837147
2024-17352,2024-07-05,Vente,30000,22,RUE DE LA NATION,02416000AD0062,Maison,140,3.765184,49.841007
2024-18357,2024-08-12,Vente,40000,17,RUE DES PREAUX,02416000AE0164,Maison,36,3.767691,49.83133
2024-20070,2024-10-22,Vente,85000,22,RUE DU SOURD,02416000ZD0059,Maison,65,3.76388,49.84732
2023-15819,2023-02-21,Vente,68000,14,RUE DES PREAUX,02416000AE0126,Maison,103,3.768541,49.83313
2023-16004,2023-02-24,Vente,29000,17,RUE DES PREAUX,02416000AE0164,Maison,36,3.767691,49.83133
2023-18017,2023-05-26,Vente,157000,26,RUE DES PREAUX,02416000ZK0126,Maison,114,3.762303,49.82901
2023-18375,2023-06-06,Vente,39000,23,RUE DES PREAUX,02416000ZI0070,Maison,68,3.765398,49.829508
2023-20751,2023-08-26,Vente,40000,24,RUE DES PREAUX,02416000ZK0065,Maison,116,3.763929,49.829358
2023-21644,2023-09-08,Vente,27000,12,RUE DU SOURD,02416000AC0168,Maison,85,3.766089,49.84729
2023-22463,2023-10-27,Vente,20000,5,RUE DU SOURD,02416000AC0044,Maison,112,3.767448,49.846942
2023-23847,2023-12-05,Vente,13000,23,RUE DU SOURD,02416000ZL0092,Maison,198,3.761857,49.846862
2022-22416,2022-06-15,Vente,68000,1,RUE DES BOULEAUX,02416000AH0020,Maison,110,3.771458,49.835171
2022-23594,2022-07-22,Vente,162715.23,30,RUE DES PREAUX,02416000ZK0061,Maison,81,3.761192,49.828429
2022-24660,2022-08-22,Vente,120000,15,RUE DU SOURD,02416000ZL0060,Maison,122,3.765442,49.846849
2022-24660,2022-08-22,Vente,120000,15,RUE DU SOURD,02416000ZL0060,Maison,122,3.765442,49.846849
2022-24762,2022-08-19,Vente,152000,1,RLE DU BOURRELIER,02416000AE0155,Maison,62,3.769176,49.831826
2022-25051,2022-09-12,Vente,22400,22,RUE DU SOURD,02416000ZD0059,Maison,65,3.76388,49.84732
2022-25875,2022-09-09,Vente,135000,29,RUE DES PREAUX,02416000ZI0061,Maison,115,3.76315,49.8286
2022-27898,2022-12-12,Vente,130000,6,RUE J ET M PALFROY,02416000AE0077,Appartement,55,3.76517,49.835871
2022-27898,2022-12-12,Vente,130000,6,RUE J ET M PALFROY,02416000AE0077,Appartement,41,3.76517,49.835871
2022-27898,2022-12-12,Vente,130000,6,RUE J ET M PALFROY,02416000AE0077,Appartement,19,3.76517,49.835871
2022-27898,2022-12-12,Vente,130000,6,RUE J ET M PALFROY,02416000AE0077,Appartement,41,3.76517,49.835871
2022-27898,2022-12-12,Vente,130000,6,RUE J ET M PALFROY,02416000AE0077,Appartement,40,3.76517,49.835871
2022-27898,2022-12-12,Vente,130000,6,RUE J ET M PALFROY,02416000AE0077,Appartement,52,3.76517,49.835871
2022-28617,2022-12-12,Vente,59000,21,RUE DU SOURD,02416000ZL0053,Maison,70,3.763652,49.846971
2022-28744,2022-12-22,Vente,90000,9,RUE DES PREAUX,02416000AE0133,Maison,95,3.768607,49.832489
