id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750701,2025-01-22,Vente,125000,31,CITE JOLIOT CURIE,595890000A1792,Maison,75,3.448799,50.307991
2025-750922,2025-01-21,Vente,247175,1,RESIDENCE LUCIE AUBRAC,595890000A3444,Maison,106,3.455045,50.304404
2025-751320,2025-02-13,Vente,160000,62,RUE HENRI BARBUSSE,595890000A0777,Maison,153,3.443845,50.305263
2025-751343,2025-01-24,Vente,99000,55,RUE HENRI BARBUSSE,595890000A0304,Maison,75,3.441292,50.306787
2025-751510,2025-02-05,Vente,163220,4,RUE VINCENT VAN GOGH,595890000A3202,Maison,88,3.441459,50.304983
2025-751524,2025-02-20,Vente,110000,41,RUE EMILE ZOLA,59589000AC0156,Maison,86,3.453472,50.308983
2025-751580,2025-01-30,Vente,76960,5,CITE MARC LANVIN,59589000AC0307,Maison,95,3.451714,50.308263
2025-751709,2025-02-20,Vente,105000,13,RUE JEAN JAURES,595890000A0822,Maison,46,3.446365,50.305299
2025-751975,2025-02-24,Vente,140000,19,CITE AMBROISE CROIZAT,59589000AB0126,Maison,87,3.445325,50.306707
2025-752387,2025-03-01,Vente,220500,3,RUE QUENTIN DE LA TOUR,595890000A3409,Maison,93,3.439563,50.304273
2025-752445,2025-03-17,Vente,169000,60,RUE HENRI MATISSE,595890000A3310,Maison,85,3.442805,50.303905
2025-753504,2025-04-04,Vente,95000,108,RUE JEAN JAURES,59589000AC0371,Maison,140,3.449278,50.311091
2025-753504,2025-04-04,Vente,95000,108,RUE JEAN JAURES,59589000AC0371,Maison,140,3.449278,50.311091
2025-753536,2025-04-16,Vente,143500,3,RUE HENRI BARBUSSE,595890000A3631,Maison,130,3.446594,50.303898
2025-753607,2025-04-14,Vente,120300,6,RUE DU 8 MAI 1945,595890000A2426,Maison,71,3.453248,50.305038
2025-753608,2025-04-02,Vente,248700,12,RUE DU DOCTEUR ROUX,595890000A2518,Appartement,60,3.448978,50.303731
2025-753608,2025-04-02,Vente,248700,12,RUE DU DOCTEUR ROUX,595890000A2518,Appartement,60,3.448978,50.303731
2025-753608,2025-04-02,Vente,248700,12,RUE DU DOCTEUR ROUX,595890000A2518,Appartement,60,3.448978,50.303731
2025-753647,2025-04-15,Vente,137000,20,RUE JEAN JAURES,595890000A0844,Maison,112,3.447031,50.305206
2025-754078,2025-04-22,Vente,149500,58,RUE HENRI MATISSE,595890000A3311,Maison,92,3.44281,50.303962
2025-754391,2025-05-19,Vente,150000,20,CITE MAURICE THOREZ,59589000AB0160,Maison,83,3.44564,50.309158
2025-754701,2025-05-23,Vente,130189,10,RUE P VAILLANT COUTURIER,59589000AC0222,Maison,74,3.44978,50.309097
2025-754981,2025-06-02,Vente,156900,8,CITE JOLIOT CURIE,595890000A1806,Maison,72,3.448054,50.307139
2025-756125,2025-07-11,Vente,330400,76,RUE EMILE ZOLA,595890000A2753,Maison,136,3.454912,50.309048
2025-756173,2025-07-09,Vente,35000,39,RUE HENRI BARBUSSE,595890000A0309,Maison,28,3.441673,50.306521
2025-756491,2025-07-17,Vente,223500,8,RUE HENRI BARBUSSE,595890000A2501,Maison,173,3.446731,50.304361
2025-756929,2025-07-05,Vente,191500,2,CITE JOLIOT CURIE,595890000A1812,Maison,110,3.448821,50.307062
2025-757052,2025-07-28,Vente,445000,5,RUE JULES GUESDE,595890000A2714,Maison,269,3.454715,50.305226
2025-757258,2025-07-22,Vente,160000,7,CITE SIROT,595890000A2042,Maison,101,3.446149,50.303923
2025-757267,2025-08-04,Vente,176000,10,RUE VINCENT VAN GOGH,595890000A3199,Maison,87,3.441275,50.304786
2025-757391,2025-08-06,Vente,219400,19,RUE PAUL CEZANNE,595890000A3397,Maison,93,3.43987,50.30507
2025-757393,2025-08-11,Vente,167000,33,RUE JEAN JAURES,59589000AB0255,Maison,88,3.445929,50.305986
2025-757393,2025-08-11,Vente,167000,33,RUE JEAN JAURES,59589000AB0255,Maison,88,3.445929,50.305986
