id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-752044,2025-03-07,Vente,37000,2,RUE DE FRANQUEVILLE,593120000B0629,Maison,42,3.201185,50.039991
2025-753467,2025-04-16,Vente,53005,19,RUE DE FRANQUEVILLE,593120000C0314,Maison,40,3.204219,50.038207
2025-754084,2025-04-30,Vente,75000,3,RUE DU CALVAIRE,593120000B0249,Maison,98,3.201949,50.040201
2025-756616,2025-07-18,Vente,209098,14,RUE A MACONS,593120000A0933,Maison,110,3.194003,50.035462
2025-757132,2025-08-04,Vente,152000,4,RUE DES JUIFS,593120000A0716,Maison,86,3.19606,50.03917
2025-757340,2025-08-13,Vente,48000,21,RUE DE FRANQUEVILLE,593120000C0316,Maison,30,3.204047,50.037803
2025-757864,2025-08-19,Vente,85000,2,RUE D OSSU,593120000A1079,Maison,123,3.195754,50.035525
2025-759701,2025-10-17,Vente,165000,7,RUE DES MONTAGNES,593120000C0305,Maison,119,3.203668,50.03946
2025-759775,2025-10-20,Vente,70000,1,RUE D EPEHY,593120000A0434,Maison,110,3.195847,50.036845
2025-761463,2025-11-28,Vente,75000,26,RUE DE FRANQUEVILLE,593120000C0701,Maison,72,3.199126,50.032356
2025-761463,2025-11-28,Vente,75000,26,RUE DE FRANQUEVILLE,593120000C0701,Maison,72,3.199126,50.032356
2025-761938,2025-12-18,Vente,146200,7,RUE DU MOULIN,593120000A0703,Maison,97,3.198294,50.039161
2024-708683,2024-01-30,Vente,113300,7,RUE DE LA NOBLEVILLE,593120000B0144,Maison,126,3.199512,50.041636
2024-708683,2024-01-30,Vente,113300,7,RUE DE LA NOBLEVILLE,593120000B0144,Maison,126,3.199512,50.041636
2024-711020,2024-04-23,Vente,95000,10,GR GRANDE RUE,593120000C0096,Maison,56,3.228283,50.032695
2024-711533,2024-05-13,Vente,120000,13,RUE DU MOULIN,593120000A0706,Maison,150,3.198488,50.039521
2024-712249,2024-06-13,Vente,76000,12,RUE DE LA NOBLEVILLE,593120000B0211,Maison,78,3.200078,50.041444
2024-712568,2024-06-28,Vente,220000,7,RUE D OSSU,593120000A0540,Maison,116,3.194455,50.034123
2024-712846,2024-07-02,Vente,650000,19,RUE DE LA PLACE,593120000A0658,Maison,71,3.196409,50.037195
2024-713238,2024-07-15,Vente,45000,19,RUE NEUVE,593120000A0801,Maison,134,3.193789,50.038968
2024-713795,2024-07-04,Vente,50900,10,RUE DE LA NOBLEVILLE,593120000B0212,Maison,45,3.20035,50.041332
2024-714058,2024-07-12,Vente,148500,55,RUE DE FRANQUEVILLE,593120000C0706,Maison,240,3.198919,50.033158
