id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-14707,2025-01-17,Vente,80000,4,RUE DU MOULIN,02488000ZB0093,Maison,82,3.508703,50.035237
2025-14707,2025-01-17,Vente,80000,4,RUE DU MOULIN,02488000ZB0093,Maison,93,3.508703,50.035237
2024-13358,2024-02-07,Vente,40000,4,RUE DE LA BRASSERIE,02488000AB0173,Maison,52,3.535438,50.030171
2024-18495,2024-08-19,Vente,140000,4,RUE DU 8 MAI 1945,02488000AB0126,Maison,99,3.536446,50.032732
2022-18396,2022-02-04,Vente,160000,13,RUE RENE DESCARTES,02488000AB0064,Maison,140,3.53518,50.036122
2022-18396,2022-02-04,Vente,160000,13,RUE RENE DESCARTES,02488000AB0064,Maison,140,3.53518,50.036122
2022-19824,2022-03-21,Vente,35000,8,RUE DU MOULIN,02488000ZB0053,Maison,100,3.509696,50.034972
