id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-750791,2025-01-16,Vente,160000,733,RUE ROGER SALENGRO,59297000AD0192,Maison,76,3.358672,50.372432
2025-751029,2025-01-23,Vente,106000,286,RUE JEAN BAPTISTE LEBAS,59297000ZH0217,Maison,102,3.359579,50.356146
2025-751509,2025-02-12,Vente,130000,183,RUE JEAN BAPTISTE LEBAS,59297000AL0159,Maison,83,3.358687,50.357035
2025-751637,2025-02-19,Vente,202800,503,RUE ROGER SALENGRO,59297000AD0239,Maison,132,3.358114,50.370461
2025-752152,2025-02-25,Vente,217000,685,RUE MOREAU,59297000AD0085,Maison,92,3.354973,50.373585
2025-752577,2025-03-01,Vente,100000,41,RUE RENE BASTIN,59297000AE0137,Maison,81,3.359612,50.369818
2025-754430,2025-04-29,Vente,195000,317,RUE NARCISSE DELROT,59297000AK0036,Maison,75,3.356132,50.361398
2025-754430,2025-04-29,Vente,195000,317,RUE NARCISSE DELROT,59297000AK0036,Maison,75,3.356132,50.361398
2025-754576,2025-05-21,Vente,155000,224,RUE DE DOUAI,59297000AK0097,Maison,74,3.355015,50.358634
2025-754576,2025-05-21,Vente,155000,224,RUE DE DOUAI,59297000AK0097,Maison,74,3.355015,50.358634
2025-754875,2025-05-26,Vente,143650,1223,RUE JEAN BAPTISTE LEBAS,59297000ZE0015,Maison,124,3.36837,50.350104
2025-755054,2025-06-03,Vente,120000,178,RUE MAURICE BLAUWART,59297000AD0400,Maison,141,3.35585,50.367077
2025-755147,2025-06-12,Vente,194000,193,RUE MAURICE BLAUWART,59297000AI0267,Maison,120,3.355353,50.36681
2025-755162,2025-06-16,Vente,298000,1163,RUE JEAN JAURES,59297000AL0170,Maison,89,3.358854,50.35941
2025-755957,2025-06-30,Vente,172100,328,RUE JULES GUESDE,59297000AE0262,Maison,98,3.359468,50.369182
2025-756661,2025-07-04,Vente,162900,142,RUE DE LA FONTAINE,59297000AC0185,Maison,97,3.360491,50.373099
2025-756752,2025-07-25,Vente,15000,1259,RUE JEAN JAURES,59297000AL0250,Maison,78,3.35861,50.358599
2025-757513,2025-07-15,Vente,135000,1073,RUE JEAN JAURES,59297000AL0028,Maison,110,3.359289,50.360091
2025-757678,2025-08-27,Vente,88715,721,RUE MOREAU,59297000AD0090,Maison,62,3.355228,50.3739
2025-757933,2025-09-10,Vente,178000,125,RUE D HAVELUY,59297000AL0167,Maison,84,3.358656,50.357367
2025-759312,2025-09-30,Vente,210000,499,RUE NARCISSE DELROT,59297000AK0129,Maison,106,3.353809,50.361987
2025-759312,2025-09-30,Vente,210000,499,RUE NARCISSE DELROT,59297000AK0129,Maison,106,3.353809,50.361987
2025-759337,2025-09-25,Vente,206500,988,RUE JEAN JAURES,59297000AK0051,Maison,133,3.358904,50.361048
2025-760045,2025-10-28,Vente,102500,345,RUE HENRI DURRE,59297000AD0130,Maison,81,3.356064,50.373168
2025-760268,2025-10-31,Vente,150000,251,RUE MAURICE BLAUWART,59297000AI0265,Maison,123,,
2025-760378,2025-11-14,Vente,135000,70,RUE HENRI DURRE,59297000AD0211,Maison,70,3.358281,50.371074
2025-760538,2025-11-26,Vente,88000,402,RUE D HAVELUY,59297000AL0122,Maison,62,3.362221,50.356197
2025-760991,2025-12-08,Vente,106000,212,RUE DE DOUAI,59297000AK0096,Maison,92,3.354891,50.358249
2024-708319,2024-01-17,Vente,85000,10,RUE MOREAU,59297000AD0115,Maison,81,3.355902,50.372519
2024-709597,2024-02-15,Vente,149000,1,VC RES JUSTIN GUIOT,59297000AD0171,Maison,84,3.358063,50.372369
2024-710969,2024-04-25,Vente,75000,3,RUE NARCISSE DELROT,59297000AI0122,Maison,70,3.355021,50.362355
2024-711173,2024-04-18,Vente,128000,29,RUE HENRI PARENT,59297000AD0034,Maison,122,3.355586,50.368921
2024-711328,2024-05-16,Vente,129000,11,RUE JEAN JAURES,59297000AL0027,Maison,96,3.359169,50.360089
2024-712273,2024-06-12,Vente,45000,48,RUE MOREAU,59297000AD0095,Maison,54,3.355668,50.373393
2024-713945,2024-08-05,Vente,180450,1,RUE MAURICE BLAUWART,59297000AD0402,Maison,95,3.356098,50.366956
2024-714146,2024-07-31,Vente,102000,27,RUE HENRI PARENT,59297000AD0394,Maison,83,3.35567,50.368766
2024-714320,2024-08-13,Vente,176000,4,RUE JUSTIN GUIOT,59297000AD0151,Maison,117,3.356574,50.373907
2024-714910,2024-09-12,Vente,60000,74,RUE JEAN JAURES,59297000AI0085,Maison,117,3.359661,50.363394
2024-714922,2024-08-29,Vente,108000,62,RUE JEAN JAURES,59297000AI0096,Maison,140,3.360498,50.362779
2024-715660,2024-09-27,Vente,34000,27,RUE DE LA FONTAINE,59297000AC0196,Maison,44,3.361314,50.373835
2024-715824,2024-10-08,Vente,83000,1,RUE D HAVELUY,59297000AL0121,Maison,62,3.36216,50.356215
2024-715884,2024-09-23,Vente,187000,3,RUE JEAN JAURES,59297000AL0015,Maison,100,3.358577,50.358788
2024-716166,2024-10-03,Vente,82000,4,RUE MAURICE BLAUWART,59297000AI0028,Maison,92,3.355795,50.3668
2024-716277,2024-10-01,Vente,260000,2,RUE JEAN BAPTISTE LEBAS,59297000ZH0185,Maison,81,3.371664,50.347688
2024-717168,2024-11-08,Vente,297350,520,RUE NARCISSE DELROT,59297000AI0135,Maison,143,3.353597,50.362615
2024-717435,2024-11-29,Vente,103000,319,RUE HENRI DURRE,59297000AD0127,Maison,81,3.356134,50.372918
2024-718972,2024-12-20,Vente,225000,318,RUE JULES GUESDE,59297000AE0163,Maison,123,3.359294,50.369048
2023-785096,2023-01-05,Vente,158000,20,RUE JEAN BAPTISTE LEBAS,59297000ZH0021,Maison,64,3.361248,50.355467
2023-786428,2023-02-24,Vente,378100,103,RUE JEAN JAURES,59297000AH0005,Maison,180,3.357792,50.366582
2023-786428,2023-02-24,Vente,378100,103,RUE JEAN JAURES,59297000AH0005,Maison,180,3.357792,50.366582
2023-786658,2023-02-27,Vente,115000,18,RUE HENRI DURRE,59297000AD0120,Maison,85,3.356807,50.372367
2023-787137,2023-03-20,Vente,200000,12,RUE MAURICE BLAUWART,59297000AI0222,Maison,123,3.354572,50.366841
2023-787137,2023-03-20,Vente,200000,12,RUE MAURICE BLAUWART,59297000AI0222,Maison,123,3.354572,50.366841
2023-787408,2023-03-16,Vente,120000,62,RUE ROGER SALENGRO,59297000AC0058,Maison,96,3.359609,50.37537
2023-787922,2023-04-19,Vente,120000,22,RUE JUSTIN GUIOT,59297000AD0179,Maison,81,3.358135,50.373322
2023-789344,2023-06-02,Vente,156350,33,RUE JEAN BAPTISTE LEBAS,59297000ZE0025,Maison,99,3.368013,50.351082
2023-790512,2023-07-03,Vente,107500,38,RUE HENRI DURRE,59297000AD0131,Maison,72,3.35602,50.373258
2023-790710,2023-07-10,Vente,150000,18,RUE JUSTIN GUIOT,59297000AD0159,Maison,81,3.357546,50.373616
