id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-14222,2025-01-17,Vente,100000,1,IMP D ALSACE,02420000AB0196,Maison,84,3.326243,49.89707
2025-14558,2025-01-15,Vente,285000,15,RUE DE PICARDIE,02420000AB0190,Maison,120,3.324456,49.895396
2025-14558,2025-01-15,Vente,285000,15,RUE DE PICARDIE,02420000AB0190,Maison,120,3.324456,49.895396
2025-15695,2025-03-04,Vente,114000,2,PL DE LA MARNE,02420000ZM0098,Maison,83,3.317867,49.892343
2025-16650,2025-04-15,Vente,136000,44,RUE DE PICARDIE,024200000B0158,Maison,91,3.318901,49.893925
2025-20936,2025-09-17,Vente,166900,10,RUE DE NORMANDIE,02420000AB0095,Maison,68,3.329437,49.896539
2025-21263,2025-09-19,Vente,120000,3,RUE DE NORMANDIE,02420000AB0084,Maison,119,3.328828,49.89676
2025-22214,2025-10-21,Vente,85000,32,RUE DE TOURAINE,02420000ZM0219,Maison,59,3.319823,49.897
2025-23190,2025-11-28,Vente,80000,6,RUE DU 8 MAI 1945,02420000ZM0078,Maison,100,3.319909,49.891675
2025-23824,2025-12-22,Vente,110000,1,RUE DE TOURAINE,024200000B0169,Maison,87,3.319091,49.896324
2024-13513,2024-02-07,Vente,40000,5006,HAM LE TRONQUOY,024200000A0307,Maison,280,3.296952,49.911417
2024-16585,2024-06-03,Vente,153000,20,RUE DE BRETAGNE,02420000ZM0213,Maison,82,3.321806,49.897507
2024-20207,2024-10-29,Vente,85000,36,RUE DE PICARDIE,024200000B0263,Maison,57,3.320145,49.894432
2024-20698,2024-11-22,Vente,146800,14,RUE DE BRETAGNE,02420000ZM0139,Maison,101,3.323175,49.897576
2024-20698,2024-11-22,Vente,146800,14,RUE DE BRETAGNE,02420000ZM0139,Maison,101,3.323175,49.897576
2024-21149,2024-11-29,Vente,127000,5009,HAM LE TRONQUOY,024200000A0282,Maison,120,3.295122,49.912279
2023-17744,2023-04-27,Vente,247000,28,RUE DE PICARDIE,02420000ZM0131,Maison,176,3.323571,49.895711
2023-17744,2023-04-27,Vente,247000,28,RUE DE PICARDIE,02420000ZM0131,Maison,176,3.323571,49.895711
2023-18874,2023-06-21,Vente,161000,1,RTE D AQUITAINE,02420000ZK0067,Maison,122,3.320044,49.898427
2023-21832,2023-09-22,Vente,185000,15,RUE DE PICARDIE,02420000AB0190,Maison,120,3.324456,49.895396
2023-21832,2023-09-22,Vente,185000,15,RUE DE PICARDIE,02420000AB0190,Maison,120,3.324456,49.895396
2023-22532,2023-10-24,Vente,311800,4,RUE DE PROVENCE,02420000AB0184,Maison,187,3.327366,49.895704
2023-22532,2023-10-24,Vente,311800,4,RUE DE PROVENCE,02420000AB0184,Maison,187,3.327366,49.895704
2023-23125,2023-11-09,Vente,155000,5,RTE D AQUITAINE,02420000ZK0020,Maison,156,3.320098,49.899375
2023-23534,2023-12-06,Vente,58000,17,RUE DE CHAMPAGNE,02420000AB0047,Maison,56,3.327975,49.897941
2022-17498,2022-01-04,Vente,196500,6,PL DE VERDUN,02420000ZM0052,Maison,104,3.318687,49.892745
2022-20974,2022-04-15,Vente,175000,49,RUE DE PICARDIE,02420000ZM0041,Maison,104,3.317579,49.891994
2022-21907,2022-05-31,Vente,65000,19,RUE DE BOURGOGNE,02420000ZK0074,Maison,181,3.313433,49.901735
2022-21907,2022-05-31,Vente,65000,19,RUE DE BOURGOGNE,02420000ZK0074,Maison,179,3.313433,49.901735
2022-21907,2022-05-31,Vente,65000,19,RUE DE BOURGOGNE,02420000ZK0074,Maison,131,3.313433,49.901735
2022-22265,2022-06-03,Vente,115000,2,RUE DE PICARDIE,02420000AB0399,Maison,92,3.326949,49.896639
2022-22628,2022-06-11,Vente,165000,35,RUE DE PICARDIE,024200000B0339,Maison,110,3.320613,49.893946
2022-22628,2022-06-11,Vente,165000,35,RUE DE PICARDIE,024200000B0339,Maison,110,3.320613,49.893946
2022-26300,2022-10-07,Vente,165000,3,RUE DE TOURAINE,024200000B0383,Maison,160,3.319112,49.896775
