id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-751839,2025-02-24,Vente,41900,1,RTE DE FELLERIES,590780000B0206,Maison,78,4.018741,50.163566
2025-752381,2025-03-21,Vente,273000,10,RUE DU COURTIL,590780000B0639,Maison,138,4.011725,50.161375
2025-752381,2025-03-21,Vente,273000,10,RUE DU COURTIL,590780000B0639,Maison,138,4.011725,50.161375
2025-753453,2025-03-31,Vente,175000,18,RUE DE L EGLISE,590780000B0096,Maison,89,4.013408,50.161495
2025-753453,2025-03-31,Vente,175000,18,RUE DE L EGLISE,590780000B0097,Maison,104,4.013529,50.161421
2025-753624,2025-04-25,Vente,146500,7,RTE DE FELLERIES,590780000B0679,Maison,157,4.017404,50.162562
2025-755854,2025-07-02,Vente,112000,1,CHE DES FERMES,590780000B0329,Maison,77,3.979177,50.15511
2025-760153,2025-10-16,Vente,150000,8,RUE DE L EGLISE,590780000B0080,Maison,84,4.013746,50.162216
2025-762052,2025-12-31,Vente,90000,1,CHE DU CHAUFFOUR,590780000A0272,Maison,45,4.016369,50.163907
2024-709184,2024-02-16,Vente,150000,46,N RTE NATIONALE,590780000B0562,Maison,107,4.015807,50.163078
2024-712146,2024-06-14,Vente,86660,9,RTE DE FELLERIES,590780000B0416,Maison,96,4.017248,50.162113
2024-712146,2024-06-14,Vente,86660,9,RTE DE FELLERIES,590780000B0416,Maison,96,4.017248,50.162113
2024-712351,2024-06-24,Vente,60000,80,N RTE NATIONALE,590780000B0281,Appartement,40,4.000311,50.160965
2024-712351,2024-06-24,Vente,60000,80,N RTE NATIONALE,590780000B0281,Appartement,29,4.000311,50.160965
2024-712351,2024-06-24,Vente,60000,80,N RTE NATIONALE,590780000B0281,Appartement,81,4.000311,50.160965
2024-712351,2024-06-24,Vente,60000,82,N RTE NATIONALE,590780000B0282,Maison,54,4.000143,50.161021
2024-712365,2024-06-24,Vente,30000,8,RUE DE SARS,590780000A0505,Maison,50,4.021324,50.16475
2024-713825,2024-07-31,Vente,232000,52,N RTE NATIONALE,590780000B0495,Maison,124,4.012343,50.162677
2024-713905,2024-07-30,Vente,202000,113,N RTE NATIONALE,590780000A0486,Maison,166,3.973477,50.157954
2024-713905,2024-07-30,Vente,202000,113,N RTE NATIONALE,590780000A0486,Maison,166,3.973477,50.157954
2024-713905,2024-07-30,Vente,202000,113,N RTE NATIONALE,590780000A0486,Maison,166,3.973477,50.157954
2024-714135,2024-08-12,Vente,44200,5,N RTE NATIONALE,590780000A0547,Maison,26,4.023084,50.16462
2024-714135,2024-08-12,Vente,44200,5,N RTE NATIONALE,590780000A0547,Maison,24,4.023084,50.16462
2024-714921,2024-09-12,Vente,240000,10,CHE DES RUDEVENNES,590780000A0394,Maison,130,3.996899,50.166122
2024-714921,2024-09-12,Vente,240000,10,CHE DES RUDEVENNES,590780000A0394,Maison,130,3.996899,50.166122
2024-717890,2024-12-13,Vente,122300,67,N RTE NATIONALE,590780000A0566,Maison,107,4.01475,50.163404
2024-718455,2024-12-17,Vente,273000,5,HAMEAU DE LA CHARNOULD,590780000A0559,Maison,248,4.001245,50.164221
2024-718455,2024-12-17,Vente,273000,5,HAMEAU DE LA CHARNOULD,590780000A0559,Maison,248,4.001245,50.164221
2023-786331,2023-02-21,Vente,234600,2,CHE COURBET,590780000B0116,Maison,131,4.014398,50.160613
2023-791790,2023-08-04,Vente,18500,3,CHE COURBET,590780000B0131,Maison,50,4.014084,50.159833
2023-792187,2023-09-07,Vente,90000,85,N RTE NATIONALE,590780000A0243,Maison,82,4.011644,50.162964
2023-792956,2023-09-25,Vente,152500,1,CHE DE LA FONTAINE,590780000A0048,Maison,130,3.999208,50.167769
2023-793935,2023-10-30,Vente,258000,41,RTE DE FELLERIES,590780000B0517,Maison,136,4.016733,50.158389
2023-795415,2023-12-19,Vente,110000,19,N RTE NATIONALE,590780000A0321,Maison,85,4.021405,50.164495
2022-968200,2022-02-14,Vente,145000,43,RTE DE FELLERIES,590780000B0188,Maison,135,4.016886,50.157945
2022-975914,2022-07-12,Vente,100000,79,N RTE NATIONALE,590780000A0594,Maison,87,4.012702,50.163198
2022-977205,2022-09-15,Vente,95000,87,N RTE NATIONALE,590780000A0242,Maison,76,4.011421,50.162989
2022-977607,2022-09-16,Vente,136000,13,RTE DE FELLERIES,590780000B0174,Maison,96,4.016932,50.161556
2022-977770,2022-09-23,Vente,80000,3,CHE DES FERMES,590780000B0360,Maison,65,3.982632,50.14686
2022-979222,2022-10-27,Vente,66500,44,N RTE NATIONALE,590780000B0561,Maison,107,4.016032,50.163131
2022-979709,2022-11-10,Vente,202000,2,RUE DE LA MAIRIE,590780000B0470,Maison,140,4.014446,50.161425
2022-980474,2022-11-29,Vente,65000,7,RUE DE LA MAIRIE,590780000B0062,Maison,131,4.014768,50.161719
