id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-14262,2025-01-08,Vente,55000,100,RUE JACQUARD,02095000AI0186,Maison,72,3.448494,49.984032
2025-14336,2025-01-17,Vente,75000,3,RUE DE LA RESISTANCE,020950000X0244,Maison,83,3.459986,49.979059
2025-14340,2025-01-23,Vente,38000,34,RUE DE SAINT QUENTIN,02095000AH0440,Maison,87,3.453952,49.9838
2025-14432,2025-01-23,Vente,53600,43,RUE DU CIMETIERE,02095000AK0345,Maison,93,3.448879,49.987366
2025-14531,2025-01-24,Vente,137000,24,RUE FAGARD,02095000AC0455,Maison,152,3.453896,49.987709
2025-14686,2025-01-29,Vente,30000,19,RUE FRANCIS DE PRESSENCE,02095000AE0749,Maison,70,3.455565,49.985966
2025-14702,2025-02-03,Vente,63000,29,RUE JULES FERRY,02095000AE0386,Maison,94,3.459566,49.983229
2025-14709,2025-02-10,Vente,10000,16,RUE LAGNIER,02095000AD0239,Maison,70,3.460908,49.987837
2025-14720,2025-02-06,Vente,92000,48,RUE BERTHELOT,02095000AC0072,Maison,21,3.454198,49.988324
2025-14720,2025-02-06,Vente,92000,46,RUE BERTHELOT,02095000AC0073,Maison,134,3.454272,49.988346
2025-15018,2025-02-21,Vente,38000,16,RUE CURIE,02095000AH0565,Maison,80,3.456001,49.983471
2025-15019,2025-02-24,Vente,40000,13,PL MICHEL PEZIN,02095000AD0101,Maison,64,3.458855,49.985973
2025-15188,2025-02-17,Vente,98900,7,RUE DE LA DEPORTATION,020950000X0153,Maison,99,3.462274,49.978418
2025-15352,2025-02-24,Vente,28000,26,RUE JACQUARD,02095000AH0278,Maison,60,3.451623,49.984978
2025-15418,2025-03-04,Vente,5000,22,RUE DU DOCTEUR DAUTHUILE,02095000AE0122,Maison,53,3.455894,49.985423
2025-15631,2025-03-13,Vente,2000,20,RUE BERTHELOT,02095000AC0360,Maison,84,3.456027,49.987395
2025-15633,2025-03-07,Vente,60000,18,PL EUGENE MALEZIEUX,02095000AK0061,Maison,124,3.443638,49.988273
2025-15851,2025-03-15,Vente,20000,17,RUE DE LA VAINE,02095000AH0733,Maison,76,3.456019,49.980455
2025-15859,2025-03-26,Vente,42880,7,RUE FRANCIS DE PRESSENCE,02095000AE0093,Maison,128,3.455096,49.986243
2025-16093,2025-04-07,Vente,12000,86,RUE JACQUARD,02095000AI0257,Maison,50,3.44895,49.984283
2025-16095,2025-03-21,Vente,38000,51,RUE ROUGE OIE,02095000AD0251,Maison,75,3.460921,49.987619
2025-16111,2025-04-03,Vente,22000,36,RUE LEON ERST,02095000AH0137,Maison,26,3.452935,49.98534
2025-16240,2025-03-29,Vente,39900,59,RUE DE VAUX,02095000AD0272,Maison,66,3.461842,49.986654
2025-16274,2025-04-09,Vente,36600,11,RUE QUINCAMPOIX,02095000AH0249,Maison,83,3.451271,49.985537
2025-16905,2025-04-30,Vente,138500,33,RUE DE L ERMITAGE,02095000AH0585,Maison,72,3.455088,49.982659
2025-17121,2025-04-18,Vente,45000,133,RUE JOHN KENNEDY,02095000AI0064,Maison,51,3.444026,49.985954
2025-17164,2025-05-13,Vente,15000,20,RUE DU CIMETIERE,02095000AK0314,Maison,48,3.449914,49.987478
2025-17224,2025-04-23,Vente,70000,24,RUE JEAN MOULIN,02095000AE0345,Maison,94,3.459276,49.982197
2025-17468,2025-05-16,Vente,15000,6,RUE LAGNIER,02095000AD0183,Maison,51,3.459921,49.987479
2025-17623,2025-05-26,Vente,106580,50,RUE GERARD PARENT,02095000AB0197,Maison,142,3.451607,49.991518
2025-17757,2025-06-05,Vente,43000,13,RUE DE L ERMITAGE,02095000AH0879,Maison,79,3.454611,49.982381
2025-18245,2025-06-27,Vente,65000,1,RUE JULES FERRY,02095000AE0372,Maison,93,3.458447,49.982657
2025-18283,2025-06-28,Vente,53000,7,RUE JEAN MOULIN,02095000AE0297,Maison,96,3.461248,49.982608
2025-19225,2025-07-15,Vente,44000,133,RUE JOHN KENNEDY,02095000AI0064,Maison,50,3.444026,49.985954
2025-19244,2025-07-15,Vente,240000,36,RUE PAULIN PECQUEUX,02095000AB0368,Maison,205,3.446207,49.990055
2025-19575,2025-07-25,Vente,200000,135,RUE JEAN JAURES,02095000AI0117,Maison,203,3.445172,49.986745
2025-19595,2025-07-19,Vente,40000,94,RUE QUINCAMPOIX,02095000AH0322,Maison,70,3.451745,49.98267
2025-19824,2025-07-30,Vente,144200,8,RUE DE SAINT QUENTIN,02095000AH0427,Maison,232,3.454361,49.984667
2025-19949,2025-07-15,Vente,80000,4,RUE DES ECOLES,02095000AC0100,Maison,94,3.456465,49.989873
