id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-752391,2025-03-07,Vente,156000,4,RUE VERTE,594500000B0895,Maison,75,3.638469,50.097538
2025-752391,2025-03-07,Vente,156000,4,RUE VERTE,594500000B0895,Maison,75,3.638469,50.097538
2025-757175,2025-07-16,Vente,70000,2,RUE D OUIES,594500000B0140,Maison,150,3.634055,50.100261
2025-758953,2025-09-25,Vente,140000,1,RUE DU CAP D ARCHE,594500000B1176,Maison,81,3.634019,50.099478
2025-758953,2025-09-25,Vente,140000,1,RUE DU CAP D ARCHE,594500000B1176,Maison,105,3.634019,50.099478
2025-760917,2025-11-14,Vente,70000,1,RUE DE LA GRANDE PRAIRIE,594500000B0266,Maison,110,3.635998,50.099466
2024-711996,2024-06-03,Vente,80000,8,RUE DE LANDRECIES,594500000B0198,Maison,118,3.635897,50.098836
2024-713807,2024-07-12,Vente,45000,39,RUE D OUIES,594500000B0435,Maison,83,3.63796,50.10884
2024-715883,2024-09-20,Vente,50000,10,RUE DE LANDRECIES,594500000B1024,Maison,107,3.637288,50.098487
2024-715883,2024-09-20,Vente,50000,10,RUE DE LANDRECIES,594500000B1024,Maison,107,3.637288,50.098487
2024-717876,2024-12-12,Vente,105000,12,RUE DE LA LOUVIERE,594500000A0407,Maison,78,3.632783,50.104596
2023-786399,2023-02-06,Vente,77000,50,RUE DU CAP D ARCHE,594500000B0007,Maison,60,3.629458,50.098346
2023-786867,2023-03-14,Vente,112700,19,RUE DE LA GRANDE PRAIRIE,594500000B0749,Maison,93,3.64125,50.100088
2023-789425,2023-05-22,Vente,264000,13,RUE DE LANDRECIES,594500000B1051,Maison,103,3.64777,50.100406
2023-789425,2023-05-22,Vente,264000,13,RUE DE LANDRECIES,594500000B1051,Maison,103,3.64777,50.100406
2023-793659,2023-10-13,Vente,100000,12,RUE DE LA LOUVIERE,594500000A0407,Maison,78,3.632783,50.104596
2023-793955,2023-10-12,Vente,170000,2,RUE DES TILLEULS,594500000A0418,Maison,94,3.62549,50.104975
2023-793955,2023-10-12,Vente,170000,2,RUE DES TILLEULS,594500000A0418,Maison,94,3.62549,50.104975
2023-795106,2023-11-28,Vente,160000,22,RUE D OUIES,594500000B0096,Maison,193,3.635117,50.104143
2022-969504,2022-01-31,Vente,88000,15,RUE D OUIES,594500000B1064,Maison,136,3.633625,50.103213
2022-969504,2022-01-31,Vente,88000,15,RUE D OUIES,594500000B1064,Maison,136,3.633625,50.103213
2022-969711,2022-02-10,Vente,225500,31,RUE DU CAP D ARCHE,594500000B1044,Maison,113,3.631477,50.098301
2022-969820,2022-02-28,Vente,102000,20,RUE DE LA LOUVIERE,594500000A0380,Maison,78,3.632229,50.104632
2022-969942,2022-03-05,Vente,110000,36,RUE D OUIES,594500000B0492,Maison,71,3.638326,50.109972
2022-969942,2022-03-05,Vente,110000,36,RUE D OUIES,594500000B0492,Maison,71,3.638326,50.109972
2022-973185,2022-05-31,Vente,100000,2,RUE DE LA VERTE VALLEE,594500000B0099,Maison,96,3.635884,50.104195
2022-973368,2022-05-14,Vente,165000,32,RUE D OUIES,594500000B0321,Maison,84,3.638328,50.106228
2022-973368,2022-05-14,Vente,165000,32,RUE D OUIES,594500000B0321,Maison,84,3.638328,50.106228
2022-974339,2022-07-01,Vente,120000,2,RUE VERTE,594500000B0967,Maison,62,3.63877,50.097878
2022-974339,2022-07-01,Vente,120000,2,RUE VERTE,594500000B0967,Maison,62,3.63877,50.097878
2022-974927,2022-07-01,Vente,110000,8,RUE D EN HAUT,594500000C0662,Maison,84,3.647134,50.096846
2022-975594,2022-07-12,Vente,107500,32,RUE D OUIES,594500000B0324,Maison,75,3.637536,50.105984
2022-975594,2022-07-12,Vente,107500,32,RUE D OUIES,594500000B0324,Maison,75,3.637536,50.105984
2022-975830,2022-07-06,Vente,275217.1,13,RUE DE LANDRECIES,594500000B1051,Maison,103,3.64777,50.100406
2022-975830,2022-07-06,Vente,275217.1,13,RUE DE LANDRECIES,594500000B1051,Maison,103,3.64777,50.100406
2022-976866,2022-08-22,Vente,239100,9,RUE DE LA VERTE VALLEE,594500000B1048,Maison,94,3.638429,50.103495
2022-977601,2022-09-24,Vente,154650,21,RUE D OUIES,594500000B0094,Maison,177,3.634696,50.104244
2022-978916,2022-10-06,Vente,47000,34,RUE DU CAP D ARCHE,594500000B0021,Maison,95,3.631384,50.099298
2022-980301,2022-11-18,Vente,75000,38,RUE D OUIES,594500000B1050,Maison,105,3.638432,50.111043
