id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-22337,2025-11-10,Vente,55000,5,RUE DE LA FORET,025840000A0402,Maison,9,3.880737,50.020579
2023-18389,2023-05-31,Vente,160000,12,RUE DE FONTENELLE,025840000A0228,Maison,116,3.88109,50.022498
2022-18721,2022-02-09,Vente,175000,2,RUE DE LA FORET,025840000A0344,Maison,115,3.880382,50.020991
2022-19678,2022-03-23,Vente,25000,19,RUE DE FONTENELLE,025840000A0189,Maison,92,3.881397,50.022087
2022-22859,2022-06-22,Vente,96500,7,RUE DE FONTENELLE,025840000A0423,Maison,132,3.884455,50.020986
2022-22859,2022-06-22,Vente,96500,7,RUE DE FONTENELLE,025840000A0423,Maison,86,3.884455,50.020986
2022-23560,2022-06-16,Vente,28000,5,RUE DE LA FORET,025840000A0402,Maison,9,3.880737,50.020579
2022-24009,2022-07-19,Vente,20000,1,RUE DU CALVAIRE,025840000A0020,Maison,136,3.885106,50.01959
2022-27720,2022-12-05,Vente,73000,2,CHE DU CERISIER,025840000A0329,Maison,97,3.882881,50.01027
2022-27720,2022-12-05,Vente,73000,2,CHE DU CERISIER,025840000A0329,Maison,97,3.882881,50.01027
