id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-751950,2025-02-14,Vente,70920,32,RUE JULES GUESDE,591380000A0436,Maison,118,3.331883,50.140164
2025-751998,2025-02-26,Vente,195000,12,RUE JEAN MOULIN,591380000B0395,Maison,102,3.328429,50.133988
2025-752505,2025-03-04,Vente,106000,35,RUE ROGER SALENGRO,591380000A0513,Maison,103,3.333328,50.137182
2025-752537,2025-03-10,Vente,100200,39,RUE JEAN JAURES,591380000A0666,Maison,95,3.330508,50.136105
2025-752944,2025-03-11,Vente,204300,79,RUE PAUL VAILLANT COUTURIER,59138000ZH0077,Maison,141,3.335536,50.130344
2025-752944,2025-03-11,Vente,204300,79,RUE PAUL VAILLANT COUTURIER,59138000ZH0077,Maison,141,3.335536,50.130344
2025-753876,2025-04-29,Vente,201200,55,RUE ROGER SALENGRO,591380000A0528,Maison,150,3.33445,50.135848
2025-754363,2025-05-15,Vente,21000,22,RUE PAUL VAILLANT COUTURIER,591380000A0601,Maison,71,3.334327,50.133858
2025-754439,2025-05-23,Vente,296250,72,RUE PAUL VAILLANT COUTURIER,591380000B0911,Maison,260,3.334261,50.128201
2025-754439,2025-05-23,Vente,296250,72,RUE PAUL VAILLANT COUTURIER,591380000B0911,Maison,260,3.334261,50.128201
2025-756280,2025-07-03,Vente,139000,241,RUE EUGENE FIEVET,591380000B0897,Maison,80,3.331748,50.130656
2025-757170,2025-07-18,Vente,140000,20,RUE JULES GUESDE,591380000A0425,Maison,85,3.333183,50.14012
2025-757500,2025-07-31,Vente,56000,9,RUE ROGER SALENGRO,591380000A0453,Maison,74,3.331778,50.138718
2025-758932,2025-10-02,Vente,160000,9,RUE JEAN MOULIN,591380000B0778,Maison,89,3.328243,50.133503
2025-759529,2025-10-17,Vente,87000,9,RUE ROGER SALENGRO,591380000A0453,Maison,74,3.331778,50.138718
2025-759967,2025-10-27,Vente,134150,6,RUE JEAN JAURES,591380000A0744,Maison,80,3.332072,50.13621
2025-760048,2025-10-27,Vente,189000,57,RUE JEAN JAURES,591380000A0682,Maison,106,3.329043,50.136395
2025-760505,2025-11-14,Vente,125320,41,RUE PAUL VAILLANT COUTURIER,591380000A0582,Maison,168,3.335393,50.13327
2025-760522,2025-10-30,Vente,50000,652,RUE EUGENE FIEVET,591380000B0845,Maison,91,3.329583,50.134093
2025-760522,2025-10-30,Vente,50000,658,RUE EUGENE FIEVET,591380000B0931,Maison,112,,
2025-760548,2025-10-30,Vente,55000,652,RUE EUGENE FIEVET,591380000B0845,Maison,91,3.329583,50.134093
2025-761869,2025-12-22,Vente,29592,28,RUE PASTEUR,591380000A0826,Maison,98,3.328135,50.138475
2024-708521,2024-01-16,Vente,95000,55,RUE PAUL VAILLANT COUTURIER,591380000B0701,Maison,131,3.335554,50.132614
2024-709841,2024-02-27,Vente,15000,12,RUE JULES GUESDE,591380000A0922,Maison,45,3.333815,50.140055
2024-710116,2024-03-14,Vente,175000,257,RUE EUGENE FIEVET,591380000B0896,Maison,97,3.331562,50.13083
2024-710323,2024-03-18,Vente,118000,47,RUE ROGER SALENGRO,591380000A0523,Maison,124,3.333919,50.136263
2024-713140,2024-07-01,Vente,142156,18,RUE JEAN JAURES,591380000A0721,Maison,151,3.330415,50.136497
2024-716370,2024-10-14,Vente,171200,1062,RUE EUGENE FIEVET,591380000A0786,Maison,109,3.327568,50.137652
2024-716784,2024-10-23,Vente,180000,61,RUE JEAN JAURES,591380000A0685,Maison,127,3.328677,50.136333
2024-718005,2024-12-16,Vente,240000,5,RUE PAUL VAILLANT COUTURIER,591380000A0546,Maison,64,3.334655,50.134953
2024-718005,2024-12-16,Vente,240000,9,RUE PAUL VAILLANT COUTURIER,591380000A0549,Maison,128,3.3351,50.13484
2024-718441,2024-09-20,Adjudication,51000,16,RUE JEAN JAURES,591380000A0722,Maison,121,3.330565,50.136378
2023-786698,2023-02-15,Vente,259000,79,RUE PAUL VAILLANT COUTURIER,59138000ZH0078,Maison,149,3.335492,50.130195
2023-786698,2023-02-15,Vente,259000,79,RUE PAUL VAILLANT COUTURIER,59138000ZH0078,Maison,149,3.335492,50.130195
2023-787191,2023-03-20,Vente,106230,633,RUE EUGENE FIEVET,591380000B0782,Maison,130,3.329112,50.133743
2023-788917,2023-05-15,Vente,3600,11,RUE PASTEUR,591380000A0790,Maison,68,3.327774,50.138075
2023-789077,2023-05-19,Vente,173100,27,RUE PAUL VAILLANT COUTURIER,591380000A0572,Maison,125,3.334948,50.133748
2023-789283,2023-05-24,Vente,80000,14,RUE PASTEUR,591380000A1002,Maison,75,3.330286,50.138597
2023-789951,2023-06-19,Vente,141600,725,RUE EUGENE FIEVET,591380000B0638,Maison,120,3.328898,50.134584
2023-792066,2023-08-25,Vente,137500,795,RUE EUGENE FIEVET,591380000B0387,Maison,84,3.32856,50.135198
2023-792692,2023-09-18,Vente,107000,56,RUE PAUL VAILLANT COUTURIER,591380000B0469,Maison,124,3.334575,50.129935
2023-794129,2023-10-26,Vente,99000,1012,RUE EUGENE FIEVET,591380000A0690,Maison,93,3.327945,50.137025
2023-794470,2023-10-30,Vente,130000,18,RUE JEAN JAURES,591380000A0721,Maison,151,3.330415,50.136497
2023-795766,2023-12-14,Vente,165000,10,RUE JULES GUESDE,591380000A0418,Maison,82,3.333941,50.1402
2023-796053,2023-12-18,Vente,105000,3,RUE JULES GUESDE,59138000ZD0103,Maison,61,3.336384,50.140987
2022-970014,2022-03-24,Vente,150250,32,RUE PAUL VAILLANT COUTURIER,591380000B0449,Maison,85,3.334652,50.132988
2022-974545,2022-06-21,Vente,125000,885,RUE EUGENE FIEVET,591380000B0811,Maison,100,3.327731,50.135822
2022-974545,2022-06-21,Vente,125000,885,RUE EUGENE FIEVET,591380000B0811,Maison,100,3.327731,50.135822
2022-977478,2022-09-02,Vente,145000,34,RUE PAUL VAILLANT COUTURIER,591380000B0452,Maison,131,3.334631,50.132663
2022-979836,2022-11-16,Vente,549700,1,RUE ROGER SALENGRO,591380000A0987,Maison,258,3.331405,50.139607
2022-979973,2022-11-02,Vente,70000,15,RUE JEAN JAURES,591380000A0640,Maison,97,3.332342,50.135618
2022-980067,2022-11-03,Vente,197300,2,RUE ROGER SALENGRO,591380000A0816,Maison,137,3.330728,50.139671
2022-980207,2022-12-01,Vente,95000,5,RUE PAUL VAILLANT COUTURIER,591380000A0546,Maison,64,3.334655,50.134953
