id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-719814,2025-01-10,Vente,248000,72,RUE PAUL LAFARGUE,593140000C1513,Maison,125,3.34107,50.368416
2025-719829,2025-01-13,Vente,300000,44,RTE D ERRE,593140000B2553,Maison,120,3.327196,50.36236
2025-719829,2025-01-13,Vente,300000,44,RTE D ERRE,593140000B2553,Maison,120,3.327196,50.36236
2025-720351,2025-01-27,Vente,25000,25,RUE JEAN JAURES,593140000B3090,Maison,134,3.335346,50.365521
2025-720351,2025-01-27,Vente,25000,25,RUE JEAN JAURES,593140000B3090,Maison,84,3.335346,50.365521
2025-723321,2025-03-14,Vente,152000,41,RUE WILSON,593140000B0880,Maison,132,3.338801,50.370648
2025-723708,2025-03-17,Vente,205000,6,RUE ANNE FRANCK,593140000B2586,Maison,97,3.319502,50.359533
2025-724052,2025-03-14,Vente,310500,9,RUE CINA BULTE,593140000B2743,Maison,92,3.331064,50.361358
2025-724427,2025-03-12,Vente,58000,12,RUE BLAISE,593140000B0744,Maison,46,3.333817,50.365424
2025-724916,2025-04-09,Vente,70000,23,RUE BLAISE,593140000B0598,Maison,74,3.333775,50.365878
2025-725379,2025-04-04,Vente,156000,85,RUE BLAISE,593140000B1353,Maison,88,3.3328,50.369437
2025-725452,2025-04-09,Vente,227500,26,RUE JEAN LOUIS CARRON,593140000B2092,Maison,114,3.328352,50.360892
2025-726100,2025-04-18,Vente,176250,67,RUE JEAN DUEZ,593140000B2860,Maison,83,3.334903,50.373237
2025-726790,2025-05-05,Vente,68400,20,RUE JULES MOUSSERON,593140000A0877,Maison,95,3.340257,50.371396
2025-727023,2025-05-07,Vente,98000,19,RUE LEON GAMBETTA,593140000C0067,Maison,97,3.337832,50.364975
2025-727290,2025-04-28,Vente,250000,38,RUE DU MOULIN,593140000B2073,Maison,93,3.333191,50.360598
2025-729091,2025-06-13,Vente,258525,14,RUE ANNE FRANCK,593140000B2604,Maison,157,3.318648,50.360145
2025-729099,2025-06-13,Vente,208450,33,RTE D ERRE,593140000B0428,Maison,105,3.329157,50.361823
2025-729146,2025-06-23,Vente,200000,20,RUE CINA BULTE,593140000B2773,Maison,124,3.33085,50.360578
