id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,id_parcelle,type_local,surface_reelle_bati,longitude,latitude
2025-14899,2025-02-18,Vente,165000,15,RUE NEUVE,025110000E0537,Maison,87,3.474335,49.903617
2025-14900,2025-02-20,Vente,63725,34,LA RUELLE,025110000E0142,Maison,91,3.480531,49.907199
2025-19596,2025-07-17,Vente,79900,22,LA RUELLE,025110000E0509,Maison,79,3.479499,49.90621
2025-22461,2025-11-06,Vente,190000,32,RUE DE BERNOT,025110000E0480,Maison,171,3.4776,49.903252
2025-22461,2025-11-06,Vente,190000,32,RUE DE BERNOT,025110000E0480,Maison,171,3.4776,49.903252
2024-14435,2024-03-23,Vente,89860,19,LA RUELLE,025110000E0220,Maison,100,3.479436,49.906899
2024-19152,2024-09-26,Vente,120000,38,RUE DE BERNOT,025110000E0337,Maison,110,3.478265,49.902511
2024-19716,2024-10-14,Vente,117500,34,LA RUELLE,025110000E0142,Maison,91,3.480531,49.907199
2024-20803,2024-11-27,Vente,103000,18,RUE DE BERNOT,025110000E0550,Maison,88,3.477,49.904383
2024-21641,2024-12-17,Vente,32130,25,GR GRAND RUE,025110000E0077,Maison,147,3.480412,49.907861
2023-17578,2023-05-09,Vente,110000,24,GR GRAND RUE,025110000E0169,Maison,67,3.478665,49.907043
2023-19242,2023-06-23,Vente,139100,26,GR GRAND RUE,025110000E0168,Maison,101,3.478861,49.907044
2023-21373,2023-09-22,Vente,217000,36,RUE DE BERNOT,025110000E0338,Maison,129,3.47806,49.902727
2022-18449,2022-02-19,Vente,136500,31,RUE DE BERNOT,025110000E0301,Maison,100,3.479142,49.902456
2022-23393,2022-07-18,Vente,154610,20,RUE DE BERNOT,025110000E0356,Maison,165,3.476992,49.904071
2022-23393,2022-07-18,Vente,154610,20,RUE DE BERNOT,025110000E0356,Maison,165,3.476992,49.904071
2022-27112,2022-11-15,Vente,32000,29,GR GRAND RUE,025110000E0516,Maison,101,3.480921,49.908253
